# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 177 6195 1788 49081 10280
p 2 384 5773 2003 91580 12912
p 2 251 5705 2204 52268 10253
p 2 327 6216 1617 98776 13493
p 2 335 5993 1832 73014 11998
p 2 453 6165 1542 100851 14516
p 2 395 5445 2320 76521 11967
p 2 481 5842 1837 106779 14515
p 2 256 6100 1804 80650 13076
p 2 245 5984 1931 84605 13146
p 2 345 6880 935 95174 15585
p 2 376 6881 903 91072 15490
p 2 282 5598 2280 61848 12069
p 2 401 6831 928 99680 15981
p 2 208 6528 1424 70873 13258
p 2 208 6784 1168 82138 14037
p 2 277 6514 1369 77739 13832
p 2 194 6769 1197 77817 13873
p 2 154 6541 1465 69814 13167
p 2 216 7171 773 96136 15322
p 2 59 5994 2107 58708 11113
p 2 58 5640 2462 64289 11406
p 2 232 6488 1440 67758 13496
p 2 75 6235 1850 61172 12205
p 2 17 5618 2525 43302 9626
p 2 362 5906 1892 68878 12750
p 2 11 4980 3169 37022 8711
p 2 48 5755 2357 48012 10575
p 2 317 5052 2791 52246 10412
p 2 58 5348 2754 49573 10191
p 2 7 4958 3195 35040 8377
p 2 320 5162 2678 67517 11755
p 2 8 4993 3159 33646 8225
p 2 27 5425 2708 47538 9953
p 2 356 6829 975 78196 14805
p 2 102 6547 1511 59188 12604
p 2 6 5500 2654 37233 9181
p 2 378 5457 2325 72455 12672
p 2 3 5206 2951 33011 8508
p 2 46 5335 2779 48370 10021
p 2 336 4853 2971 51898 10296
p 2 47 5465 2648 49510 10152
p 2 7 4675 3478 34781 8035
p 2 416 5022 2722 67979 11750
p 2 6 4717 3437 36651 8091
p 2 64 5215 2881 49843 9845
p 2 345 4341 3474 58821 9825
p 2 100 4052 4008 36126 8447
p 2 23 4915 3222 25279 8597
i 2 8160 0 0 325464 36605
p 2 127 7179 854 129858 14821
p 2 451 6774 935 138037 16061
p 2 49 6990 1121 109683 13878
p 2 419 6673 1068 131724 15756
p 2 35 6834 1291 103780 13782
p 2 421 6214 1525 115622 14561
p 2 59 6472 1629 95876 12863
p 2 341 6141 1678 113509 14246
p 2 51 6296 1813 87658 12188
p 2 593 5598 1969 98118 13832
p 2 35 5973 2152 80659 11758
p 2 324 5665 2171 74486 11782
p 2 44 5872 2244 60668 10692
p 2 172 5674 2314 65548 11110
p 2 22 5644 2494 48648 9929
p 2 69 5110 2981 44657 9377
p 2 27 5139 2994 39459 9095
p 2 31 5102 3027 30425 8597
p 2 6 5207 2947 28541 8181
p 2 33 4921 3206 27033 8151
p 2 4 5894 2262 38507 8852
p 2 47 5758 2355 46736 9126
p 2 1027 4723 2410 61141 11207
p 2 1099 4680 2381 74993 12148
p 2 1140 5010 2010 80169 13088
p 2 1111 5453 1596 94429 14026
p 2 1149 3632 3379 97630 12942
p 2 1279 4146 2735 106395 14402
p 2 1694 6258 208 108896 19164
p 2 2055 6076 29 119108 22395
p 2 2327 5799 34 123417 23372
p 2 2321 5828 11 137994 24884
p 2 2247 5910 3 147690 25471
p 2 2092 6067 1 152142 26072
p 2 1934 6222 4 160448 26008
p 2 1985 6174 1 169991 26776
p 2 1965 6194 1 190194 27376
p 2 1705 6455 0 177130 26722
p 2 829 7324 7 120554 22985
p 2 803 7354 3 122071 22910
p 2 848 7311 1 129840 22536
p 2 750 7409 1 121816 22292
p 2 600 7559 1 142226 22838
p 2 709 7449 2 145898 23231
p 2 575 7575 10 162850 22865
p 2 24 8132 4 94504 16483
p 2 32 8115 13 104999 16293
p 2 37 8123 0 128560 17242
p 2 51 8107 2 94678 16034
p 2 50 8099 11 104911 16285
p 2 31 8126 3 95798 16013
p 2 23 8131 6 108119 16062
p 2 21 8130 9 89796 15298
p 2 21 8133 6 96865 15189
p 2 16 8134 10 90919 15073
p 2 28 8123 9 104842 15110
p 2 24 8128 8 87789 15010
p 2 38 8110 12 95955 15179
p 2 24 8120 16 91931 15371
p 2 50 8094 16 106289 15728
p 2 35 8107 18 93805 15632
p 2 44 8080 36 93486 15664
p 2 40 8100 20 102954 16050
p 2 47 8103 10 94952 15830
p 2 61 8080 19 112021 16484
p 2 70 8073 17 92679 15781
p 2 73 8071 16 101498 16179
p 2 63 8088 9 95564 15749
p 2 57 8089 14 109070 16140
p 2 61 8082 17 91735 15601
p 2 46 8065 49 93205 15462
p 2 37 8090 33 94976 15323
p 2 42 8094 24 89827 14730
p 2 39 8099 22 103973 15119
p 2 46 8091 23 86651 14477
p 2 39 8101 20 95067 14786
p 2 41 8098 21 88461 14588
p 2 37 8102 21 103535 15090
p 2 28 8107 25 90430 14708
p 2 38 8079 43 92946 14433
p 2 35 8095 30 97218 14707
p 2 29 8095 36 87010 14415
p 2 12 8118 30 102658 15078
i 2 8160 0 0 202213 34731
p 2 41 8009 110 66444 15317
p 2 125 7938 97 97853 17069
p 2 160 7870 130 108664 17401
p 2 169 7940 51 150663 17651
p 2 96 7971 93 131624 16219
p 2 95 7993 72 155818 16881
p 2 120 7948 92 140169 16060
p 2 125 7985 50 163486 17171
p 2 104 7974 82 83420 15793
p 2 168 7863 129 102520 16678
p 2 116 7894 150 83435 15716
p 2 110 7881 169 106173 16427
p 2 98 7983 79 89295 16187
p 2 126 7769 265 102954 16375
p 2 119 7808 233 91434 16143
p 2 174 7830 156 102653 16653
p 2 126 7820 214 90613 16074
p 2 144 7852 164 100618 16451
p 2 123 7737 300 86596 15840
p 2 179 7737 244 110520 16995
p 2 71 7951 138 83507 15985
p 2 146 7773 241 100125 16651
p 2 73 7891 196 83720 15929
p 2 129 7905 126 108179 17032
p 2 86 7974 100 85066 16050
p 2 164 7836 160 107369 17025
p 2 95 7923 142 86139 16101
p 2 176 7876 108 108827 17107
p 2 113 7938 109 86176 16114
p 2 136 7782 242 104159 16550
p 2 62 7923 175 86036 15658
p 2 166 7818 176 111628 16893
p 2 98 7849 213 82800 15486
p 2 116 7696 348 99055 15702
p 2 76 7832 252 87413 15499
p 2 100 7852 208 97725 15885
p 2 72 7774 314 82453 15105
p 2 106 7817 237 105674 16149
p 2 57 7898 205 76613 14948
p 2 90 7749 321 95654 15569
p 2 66 7802 292 82084 15158
p 2 56 7939 165 91139 15502
p 2 51 7754 355 74839 14628
p 2 119 7867 174 97631 15961
p 2 93 7906 161 84934 15500
p 2 91 7910 159 92876 15770
p 2 84 7814 262 79562 15225
p 2 75 7891 194 93908 15588
p 2 85 7883 192 85473 15522
p 2 115 7822 223 94715 15720
p 2 97 7711 352 79147 15224
p 2 114 7767 279 93417 15827
p 2 81 7818 261 82589 15539
p 2 111 7800 249 94833 15827
p 2 54 7795 311 80633 15098
p 2 121 7768 271 99787 15826
p 2 94 7835 231 84404 15478
p 2 153 7710 297 92856 15806
p 2 131 7692 337 79707 15306
p 2 141 7741 278 94887 15851
p 2 119 7742 299 83789 15589
p 2 88 7780 292 95498 15729
p 2 27 7813 320 81770 15050
p 2 36 7576 548 87925 14609
i 2 8160 0 0 243816 34331
p 2 3775 4310 75 209632 33140
p 2 2475 5602 83 230278 31568
p 2 822 7261 77 198106 24168
p 2 344 7724 92 183215 21905
p 2 165 7888 107 161618 19211
p 2 128 7936 96 168016 18986
p 2 85 7972 103 156381 17510
p 2 77 7941 142 150060 17005
p 2 45 7992 123 154562 16627
p 2 15 8015 130 158722 16567
p 2 14 7971 175 124299 14527
p 2 9 7952 199 129494 14980
p 2 8 7860 292 114908 14188
p 2 9 8132 19 156517 15694
p 2 11 8120 29 137380 14169
p 2 13 8081 66 153473 14609
p 2 17 8100 43 142181 14229
p 2 20 8117 23 160066 14993
p 2 25 8099 36 131681 14184
p 2 45 8060 55 127127 14491
p 2 119 8011 30 108420 14765
p 2 138 7986 36 102536 14926
p 2 3 8100 57 72334 13202
p 2 2 8097 61 75657 12835
p 2 2 8077 81 59816 12408
p 2 1 8108 51 69198 12564
p 2 4 8124 32 79300 13506
p 2 0 8068 92 66197 12299
p 2 0 8075 85 58488 12052
p 2 1 8079 80 61673 12063
p 2 2 8095 63 63978 12504
p 2 0 8108 52 69987 12568
p 2 1 8115 44 58161 11905
p 2 0 8044 116 61179 11868
p 2 1 8077 82 60907 12257
p 2 1 8078 81 56154 11829
p 2 0 8117 43 71793 12928
p 2 0 8085 75 62155 12003
p 2 1 8083 76 60788 11800
p 2 1 8058 101 55192 11585
p 2 2 8093 65 62935 11979
p 2 0 8085 75 71892 12425
p 2 1 8088 71 55488 11625
p 2 2 8063 95 62889 11891
p 2 0 8076 84 65797 12339
p 2 1 8077 82 61630 11892
p 2 2 8083 75 69585 12486
p 2 0 8070 90 70073 12229
p 2 1 8059 100 97665 13792
i 2 8160 0 0 143244 29632
p 2 876 3198 4086 22796 8566
p 2 3701 4053 406 144227 27353
p 2 1045 5170 1945 53222 13298
p 2 3237 4774 149 170317 27248
p 2 1342 5575 1243 72530 15772
p 2 2791 5166 203 179591 26339
p 2 1356 6259 545 127992 21412
i 2 8160 0 0 198092 32208
p 2 932 6009 1219 78382 18359
p 2 3561 4451 148 177185 30379
p 2 916 6578 666 100161 21162
p 2 3864 4197 99 187501 31391
p 2 1244 6146 770 108522 21265
p 2 3398 4740 22 211560 31860
p 2 1365 6107 688 114196 22298
p 2 3127 4953 80 206627 30938
p 2 1129 6163 868 111366 21282
p 2 2970 5102 88 202754 30376
p 2 702 6446 1012 89223 19042
p 2 1535 6504 121 182161 26471
p 2 473 6822 865 83503 18147
p 2 813 7214 133 165141 24070
p 2 592 6723 845 83141 18370
p 2 803 7205 152 172944 24063
p 2 358 6989 813 81607 17733
i 2 8160 0 0 207789 33551
p 2 440 6788 932 80949 17317
i 2 8160 0 0 230178 34693
p 2 1231 6664 265 134831 24292
p 2 3720 4399 41 195275 32619
p 2 1846 6233 81 161334 26502
p 2 4113 4003 44 214320 33145
p 2 2724 5374 62 186722 28591
p 2 3901 4229 30 241200 33718
p 2 2059 6048 53 212503 29148
p 2 2972 5155 33 257494 32972
p 2 1932 6203 25 205899 28804
p 2 1661 6465 34 228729 29341
p 2 1151 6898 111 175981 26174
p 2 1169 6956 35 219061 28102
p 2 796 7250 114 167155 25383
p 2 1730 6411 19 243544 29873
p 2 1124 6971 65 185533 26867
p 2 901 7126 133 182882 26253
p 2 997 7138 25 224974 27563
p 2 643 7422 95 176703 25148
p 2 617 7355 188 168667 24440
p 2 584 7535 41 205255 25660
p 2 495 7590 75 165232 23752
p 2 434 7613 113 152448 23203
p 2 579 7496 85 193417 24320
p 2 434 7594 132 144288 21822
p 2 381 7589 190 140766 21687
i 2 8160 0 0 168794 28554
p 2 132 4014 4014 15105 6861
p 2 153 4194 3813 16875 6873
p 2 233 2082 5845 15668 5185
p 2 1782 4570 1808 98526 18721
p 2 172 4208 3780 23902 8052
p 2 1847 4710 1603 119847 20885
p 2 140 4713 3307 32051 9215
p 2 1630 5241 1289 149121 22285
p 2 167 4988 3005 38969 10315
p 2 1937 5279 944 168235 24297
p 2 136 5303 2721 41867 10821
p 2 3165 4782 213 207125 29438
p 2 238 5115 2807 53297 11977
p 2 2018 5669 473 210883 26303
p 2 287 5833 2040 72170 14115
p 2 2146 5463 551 202739 27282
p 2 695 6426 1039 131660 20645
p 2 1199 6579 382 205653 25558
p 2 545 6800 815 133752 20884
p 2 1112 6743 305 193231 25047
p 2 364 6653 1143 107446 18886
p 2 687 7152 321 187760 24060
p 2 297 6833 1030 106273 18487
p 2 2447 5568 145 221969 29079
p 2 315 6709 1136 111165 18074
p 2 1094 6798 268 205214 24681
p 2 253 6872 1035 109050 17782
i 2 8160 0 0 253034 34685
p 2 607 7059 494 132133 21315
p 2 809 7039 312 155617 23883
p 2 501 7311 348 150015 22292
p 2 1717 6329 114 216264 28569
p 2 546 7167 447 147558 22168
p 2 1523 6497 140 213281 27738
p 2 446 7159 555 138325 21255
p 2 1598 6418 144 201684 27521
p 2 617 7300 243 159015 22246
p 2 2511 5649 0 290340 30840
p 2 827 7125 208 192605 23683
p 2 2271 5889 0 280127 30410
p 2 676 7306 178 199148 24191
p 2 1755 6405 0 254068 28865
p 2 464 7350 346 182154 22500
p 2 1498 6656 6 240733 27708
p 2 680 7230 250 170174 23372
p 2 1374 6785 1 230317 27693
p 2 450 7417 293 166435 22662
p 2 674 7482 4 226070 25358
p 2 352 7600 208 161811 22273
p 2 550 7600 10 214358 24198
p 2 337 7595 228 150494 21143
p 2 470 7676 14 210027 23203
p 2 240 7738 182 153554 20725
i 2 8160 0 0 157974 31038
p 2 138 4328 3694 34076 8786
p 2 3516 4269 375 181025 28516
p 2 487 4963 2710 76255 13426
p 2 2943 4963 254 210546 28177
p 2 513 5532 2115 105286 15010
p 2 2574 5475 111 243096 28197
p 2 405 5809 1946 109542 15092
p 2 2050 5872 238 232611 26782
p 2 325 6028 1807 93116 15213
p 2 1009 6624 527 204131 23298
p 2 321 6249 1590 100941 16068
p 2 1113 6820 227 209928 24590
p 2 350 6338 1472 105690 16755
p 2 3102 5040 18 253651 29833
p 2 518 5801 1841 111414 17189
p 2 2336 5714 110 245261 29085
p 2 372 6430 1358 112958 17982
p 2 3318 4772 70 252967 31178
p 2 1143 6297 720 160084 23140
p 2 2915 5214 31 239053 30405
p 2 1018 6842 300 155663 23609
p 2 2157 5961 42 223312 29173
p 2 551 7142 467 133676 21362
p 2 1435 6633 92 190777 26294
p 2 433 7335 392 122326 20847
i 2 8160 0 0 257090 34729
p 2 472 6615 1073 153115 20876
p 2 748 7287 125 232659 25748
p 2 370 7103 687 155395 21159
i 2 8160 0 0 266917 35132
p 2 651 6386 1123 150781 20039
p 2 3060 5078 22 254249 31941
p 2 1334 6775 51 208645 27096
p 2 1897 6256 7 251596 29509
p 2 1125 6979 56 203455 26086
p 2 2073 6070 17 255373 30005
p 2 745 7356 59 196325 25038
p 2 1355 6761 44 243339 28053
p 2 557 7460 143 192097 24129
p 2 1335 6766 59 240531 27941
p 2 538 7503 119 190658 23577
p 2 1100 7009 51 233314 27027
p 2 306 7526 328 173384 22330
p 2 1025 7107 28 228433 26428
p 2 317 7512 331 173624 22472
p 2 605 7532 23 222873 25333
p 2 439 7560 161 177099 23044
p 2 546 7544 70 220548 24833
p 2 466 7548 146 177176 23143
p 2 478 7625 57 209156 24583
p 2 385 7663 112 167335 22777
p 2 496 7578 86 207664 24421
p 2 409 7633 118 176500 23103
i 2 8160 0 0 184282 32956
i 2 8160 0 0 190445 33675
p 2 4426 3691 43 180479 33182
p 2 3613 4521 26 190131 32538
p 2 2870 5263 27 199224 31462
p 2 2694 5443 23 211145 31064
p 2 2612 5519 29 211226 30632
p 2 2927 5206 27 205735 30581
p 2 2817 5317 26 198623 30638
p 2 2587 5556 17 220475 30730
p 2 2882 5259 19 215237 31461
p 2 2857 5278 25 223094 32290
p 2 2039 6085 36 243380 30914
p 2 1485 6652 23 218680 27913
p 2 1373 6758 29 218681 27403
p 2 1030 7110 20 180398 24331
p 2 1087 7037 36 181902 24594
p 2 504 7617 39 140402 21004
p 2 704 7405 51 170539 22659
p 2 345 7748 67 116676 18965
p 2 878 7197 85 169262 22788
p 2 415 7650 95 119542 19335
p 2 947 7043 170 153937 22475
p 2 305 7635 220 104717 18350
p 2 924 7042 194 179013 23022
p 2 769 6701 690 126496 20270
p 2 1670 6449 41 228852 26711
p 2 937 6697 526 123152 21664
p 2 1285 6788 87 213672 26020
p 2 927 6878 355 137122 22659
p 2 2352 5744 64 233760 28433
p 2 1421 6338 401 130844 23192
p 2 1270 6789 101 236941 26904
p 2 1313 6390 457 134171 23468
p 2 1526 6535 99 238409 27329
p 2 1313 6454 393 141062 23741
p 2 2585 5531 44 279228 31045
p 2 1254 6724 182 181936 25011
p 2 1733 6412 15 262192 28930
p 2 680 7213 267 173201 22847
p 2 1227 6891 42 251931 26933
p 2 679 7182 299 162747 22275
p 2 1592 6539 29 234277 28315
p 2 719 6991 450 145556 22381
p 2 1594 6555 11 240094 29139
p 2 622 6863 675 116143 21619
p 2 1212 6933 15 225490 27966
p 2 479 6952 729 109975 20442
p 2 719 6877 564 143585 22515
p 2 547 6620 993 108232 20275
p 2 588 6830 742 126945 21145
p 2 543 6460 1157 103897 19555
p 2 629 6625 906 132083 21341
p 2 558 6397 1205 109008 20048
i 2 8160 0 0 155868 33198
i 2 8160 0 0 158954 33643
i 2 8160 0 0 162417 33472
i 2 8160 0 0 153187 32683
i 2 8160 0 0 147724 31765
i 2 8160 0 0 142241 31251
i 2 8160 0 0 144359 31655
i 2 8160 0 0 148630 32816
i 2 8160 0 0 153336 33351
i 2 8160 0 0 187922 34777
p 2 1414 6708 38 170048 26226
p 2 1015 7085 60 159538 24722
p 2 1080 7033 47 180786 25778
p 2 1163 6965 32 155744 24952
p 2 1102 7038 20 186050 26119
p 2 1152 6982 26 159640 25285
p 2 991 7132 37 172588 25543
p 2 972 7145 43 153883 24725
p 2 882 7253 25 153802 24442
p 2 472 7636 52 126675 22231
p 2 554 7575 31 147079 23206
p 2 461 7677 22 115635 21523
p 2 541 7590 29 143570 22905
p 2 610 7520 30 129341 22604
p 2 684 7457 19 147360 23823
p 2 614 7518 28 132938 22794
i 2 8160 0 0 212203 35694
p 2 767 7311 82 129085 20869
p 2 764 7340 56 130990 21734
p 2 686 7418 56 136648 21752
p 2 735 7347 78 131102 21546
p 2 613 7506 41 130381 21068
p 2 605 7510 45 129827 21252
p 2 1812 6331 17 211770 28526
p 2 1079 7044 37 158007 24156
p 2 2993 5165 2 243195 33250
p 2 588 7564 8 148568 22695
p 2 1235 6915 10 170704 26298
p 2 1743 6417 0 221617 29133
p 2 955 7195 10 185735 25831
p 2 811 7333 16 165217 24479
p 2 720 7408 32 164233 23865
p 2 685 7429 46 143587 22492
p 2 1787 6353 20 205974 27956
p 2 1534 6615 11 217651 27823
p 2 1047 7110 3 219719 26729
p 2 574 7576 10 161199 23079
p 2 1019 7109 32 181682 25470
p 2 575 7555 30 161979 23185
p 2 662 7492 6 170602 24292
p 2 550 7592 18 137793 22364
p 2 519 7623 18 140973 22572
i 2 8160 0 0 124733 28500
p 2 1308 6115 737 69513 19265
p 2 2143 5962 55 110401 26391
p 2 2250 5500 410 74404 24254
i 2 8160 0 0 113410 28746
i 2 8160 0 0 127409 30023
i 2 8160 0 0 131411 30606
i 2 8160 0 0 151018 30498
p 2 1620 3489 3051 60341 15362
i 2 8160 0 0 190407 33679
p 2 1803 4157 2200 89849 21148
p 2 3430 4601 129 200411 32456
p 2 1449 5261 1450 103739 21975
p 2 3531 4562 67 209088 32305
p 2 1429 5388 1343 101121 21648
p 2 878 5569 1713 99151 20562
p 2 3614 4546 0 211256 31436
p 2 751 6166 1243 121482 20493
p 2 3741 4419 0 251644 33392
p 2 1321 6656 183 210545 27033
p 2 2286 5871 3 279531 31856
p 2 1191 6850 119 216670 26857
p 2 1667 6491 2 276440 29806
p 2 1236 6869 55 233645 28016
p 2 1164 6775 221 215644 27187
p 2 1130 6843 187 207567 26902
p 2 1236 6376 548 164871 25115
p 2 1863 5490 807 165817 25595
i 2 8160 0 0 269035 35394
p 2 1782 4826 1552 134174 22726
p 2 4767 3354 39 240714 34914
p 2 1202 5809 1149 124124 22002
p 2 3694 4276 190 222164 32382
p 2 1514 5613 1033 116533 22174
p 2 4329 3767 64 248354 34682
p 2 2077 5165 918 120367 23059
p 2 3150 4958 52 243686 32713
p 2 1997 5598 565 150416 25271
p 2 2897 5228 35 228234 31830
p 2 1831 5933 396 137489 25365
i 2 8160 0 0 248091 36197
p 2 1100 6149 911 113948 22464
p 2 2841 5191 128 188851 30805
p 2 931 6847 382 125973 24530
p 2 1400 6662 98 153883 27903
p 2 826 6989 345 109905 23934
p 2 1093 6935 132 120174 25657
p 2 1959 6109 92 149609 29017
p 2 1305 6719 136 127616 25998
p 2 829 7129 202 114805 24113
p 2 596 7266 298 106327 22427
p 2 445 7234 481 80991 20184
p 2 1239 6353 568 98101 22767
p 2 533 6826 801 80571 19481
i 2 8160 0 0 228460 33555
p 2 1116 6209 835 110251 21407
p 2 2992 5020 148 174798 29927
p 2 687 7020 453 109565 21768
p 2 628 7131 401 120383 22451
p 2 1562 6314 284 136722 25756
p 2 624 7140 396 112516 22456
p 2 862 6773 525 105811 22920
p 2 1924 6169 67 166264 27954
p 2 2271 5777 112 176937 27072
p 2 517 6819 824 84095 19611
i 2 8160 0 0 207126 30972
p 2 549 5589 2022 48892 15002
i 2 8160 0 0 219716 32024
p 2 601 5214 2345 51963 14278
i 2 8160 0 0 220757 32317
i 2 8160 0 0 225757 32295
p 2 554 4900 2706 50048 13259
p 2 316 5699 2145 48954 13292
i 2 8160 0 0 264046 34663
i 2 8160 0 0 263354 34031
p 2 753 4879 2528 58565 14881
p 2 564 4688 2908 55664 14112
p 2 3422 4695 43 231115 31196
p 2 622 6149 1389 72478 17530
p 2 1705 6384 71 223448 27752
p 2 1051 7037 72 192118 25189
p 2 628 7414 118 167595 23482
p 2 729 7273 158 169821 23483
p 2 649 6801 710 82942 19156
p 2 727 5856 1577 78071 18073
p 2 2964 5115 81 228859 30315
p 2 445 6133 1582 63579 16017
p 2 3053 5004 103 252791 30340
p 2 391 5972 1797 54304 14434
p 2 466 4879 2815 54868 13589
i 2 8160 0 0 232784 32510
p 2 3491 4599 70 197754 29957
p 2 481 5892 1787 51632 14100
p 2 587 4390 3183 45657 12655
p 2 3741 4344 75 227853 31583
p 2 312 5845 2003 46975 14094
p 2 276 5198 2686 41767 12942
p 2 1516 6471 173 201227 25846
p 2 486 6087 1587 54809 15522
p 2 2665 5389 106 202441 28814
p 2 811 7152 197 162578 22921
p 2 611 7342 207 168708 22533
p 2 555 6450 1155 63533 16924
p 2 2820 5265 75 215069 29618
p 2 3043 5029 88 233829 29936
p 2 391 5857 1912 55341 14340
p 2 362 4997 2801 51145 13005
i 2 8160 0 0 230603 32594
p 2 183 4397 3580 26348 8104
i 2 8160 0 0 248033 32519
p 2 183 3499 4478 26955 6658
i 2 8160 0 0 271355 34014
i 2 8160 0 0 293231 34659
p 2 529 5010 2621 99195 14495
p 2 4132 3994 34 331528 34529
p 2 567 6166 1427 160074 19735
p 2 2441 5704 15 339241 31112
p 2 411 6696 1053 164665 19895
p 2 1256 6395 509 230804 24408
p 2 271 6678 1211 164659 18908
p 2 557 6975 628 205792 22007
p 2 391 7165 604 201618 21305
p 2 410 7036 714 199164 20722
p 2 156 6841 1163 150481 17427
i 2 8160 0 0 220038 33329
p 2 59 5360 2741 33175 8424
i 2 8160 0 0 194548 32890
p 2 2069 5574 517 147664 24819
p 2 931 6893 336 152876 22822
i 2 8160 0 0 206319 34204
p 2 812 6104 1244 122096 18080
p 2 3563 4459 138 175258 30922
p 2 777 6722 661 127867 21177
p 2 1517 6189 454 137092 24929
p 2 586 7090 484 119660 21677
p 2 4188 3765 207 133398 28387
p 2 310 6652 1198 69796 17096
i 2 8160 0 0 116595 27923
p 2 4988 3031 141 91125 27192
p 2 66 6723 1371 27235 11070
i 2 8160 0 0 122427 28056
i 2 8160 0 0 168181 31451
p 2 5415 2728 17 224709 35225
p 2 217 5870 2073 68605 13796
p 2 1459 6417 284 181426 25433
p 2 127 6614 1419 59927 13399
p 2 1830 6103 227 184789 25528
p 2 44 6289 1827 44625 11539
p 2 57 5641 2462 41194 10216
p 2 65 5494 2601 43864 10079
i 2 8160 0 0 412639 36224
p 2 524 7214 422 120090 18648
p 2 2191 5899 70 237577 26497
p 2 1737 6176 247 188809 24105
p 2 1505 6605 50 278095 25676
p 2 1099 6536 525 177100 21563
p 2 1910 6090 160 307416 26108
p 2 630 6502 1028 143125 18140
p 2 1933 6075 152 299408 26374
p 2 506 6501 1153 111733 16813
p 2 2774 5346 40 360023 28723
p 2 336 6803 1021 90767 15915
p 2 3853 4257 50 308837 30223
p 2 205 6479 1476 63663 14285
p 2 4325 3762 73 298678 30958
p 2 601 5993 1566 60566 14596
p 2 2851 5181 128 260357 26812
p 2 167 5234 2759 22611 8985
p 2 2288 5462 410 266576 24942
p 2 383 5086 2691 34497 10221
p 2 3551 4463 146 283178 28316
p 2 348 4663 3149 46076 9496
p 2 3376 4488 296 287137 27770
p 2 357 4760 3043 48716 9527
p 2 3470 4457 233 348359 29014
p 2 145 4598 3417 34623 7999
p 2 2918 5122 120 429861 29466
p 2 466 4786 2908 43858 9784
p 2 1654 6189 317 359656 24976
p 2 279 5594 2287 53201 10558
p 2 1695 6233 232 391724 25502
p 2 226 5451 2483 49565 10117
p 2 1782 6190 188 375963 25696
p 2 293 5333 2534 47336 9975
p 2 1295 6564 301 346541 23216
p 2 247 5730 2183 50327 10252
p 2 850 7025 285 360026 22056
p 2 131 5771 2258 43065 9586
p 2 1809 6212 139 407669 26606
p 2 203 5625 2332 57515 10056
p 2 1536 6505 119 426739 26169
p 2 331 5630 2199 72578 10836
p 2 1652 6433 75 429711 26850
p 2 320 5669 2171 64659 10950
p 2 863 7134 163 376812 23114
p 2 234 6125 1801 68322 11306
p 2 806 7066 288 358133 22415
p 2 298 6099 1763 67065 11628
p 2 3581 4571 8 502803 32270
p 2 295 4928 2937 70989 9871
p 2 3845 4279 36 505384 33396
p 2 389 4826 2945 68958 10536
i 2 8160 0 0 550944 42510
p 2 666 2758 4736 59025 9435
p 2 4746 3380 34 495253 35500
p 2 494 4542 3124 79152 11105
p 2 4262 3866 32 494593 34243
p 2 556 4455 3149 81254 10995
p 2 4562 3582 16 486772 35441
p 2 1029 4920 2211 102339 14674
p 2 4537 3590 33 470195 34942
p 2 1179 4245 2736 96628 13963
p 2 4509 3593 58 463410 34613
p 2 830 4374 2956 103902 12097
p 2 4538 3599 23 449605 34574
p 2 988 4660 2512 108410 13954
p 2 4422 3653 85 403684 33445
p 2 1047 4798 2315 103389 14785
p 2 4658 3498 4 472991 35023
p 2 1147 4656 2357 119985 15393
i 2 8160 0 0 516994 42375
p 2 1027 3868 3265 108823 12866
p 2 4978 3159 23 446214 35981
p 2 1089 4588 2483 122463 14556
p 2 4829 3318 13 421205 35307
p 2 1678 4760 1722 152485 18683
p 2 4628 3508 24 438481 35144
p 2 1441 4647 2072 143429 16663
p 2 4771 3362 27 484085 35693
p 2 901 3868 3391 92003 11856
p 2 4351 3788 21 455835 34247
p 2 810 4593 2757 86087 12481
p 2 4307 3819 34 392234 33449
p 2 1050 4787 2323 115069 15084
i 2 8160 0 0 461101 39901
p 2 2136 3887 2137 159145 19096
p 2 4612 3470 78 392604 34690
p 2 1544 4384 2232 137006 17731
p 2 3920 4236 4 390441 33972
p 2 2177 5014 969 260566 23656
p 2 3873 4282 5 425974 34699
p 2 2264 5044 852 267875 24935
p 2 4888 3270 2 382892 36581
p 2 2859 4398 903 229989 26221
p 2 4314 3845 1 344791 35889
p 2 2893 4555 712 210351 26968
i 2 8160 0 0 253792 37536
p 2 2435 3195 2530 135893 20710
p 2 4698 3457 5 293455 35613
p 2 1963 4384 1813 152515 21397
p 2 4430 3727 3 298964 34909
p 2 2257 4650 1253 176209 24599
p 2 4043 4113 4 286242 34114
p 2 2018 5068 1074 146129 23798
p 2 3677 4478 5 261987 33187
p 2 2102 5049 1009 159464 24856
p 2 3738 4420 2 195810 31412
p 2 5142 2983 35 109068 30332
p 2 2815 5341 4 116961 27513
p 2 2448 5705 7 96282 26613
p 2 4155 4005 0 489558 37372
i 2 8160 0 0 158865 31659
i 2 8160 0 0 171097 31700
p 2 5739 2421 0 555197 44210
p 2 4841 3318 1 344213 32619
p 2 4660 3500 0 545894 40812
p 2 1818 6313 29 588114 30337
p 2 1741 6411 8 599158 31038
p 2 1313 6818 29 579496 28996
p 2 1482 6676 2 571921 29805
p 2 1269 6875 16 549451 28528
p 2 1669 6486 5 568770 30630
p 2 1345 6801 14 563903 29165
p 2 1779 6381 0 543788 31183
p 2 1480 6664 16 565324 29855
p 2 1855 6305 0 580360 31843
p 2 1606 6537 17 531952 30309
