# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 888 32 18742 1519
p 2 0 882 38 18626 1484
p 2 0 893 27 18646 1506
p 2 0 888 32 18884 1504
p 2 0 892 28 18395 1503
p 2 0 878 42 18833 1498
p 2 0 879 41 18563 1500
p 2 0 887 33 18620 1499
p 2 0 887 33 18529 1485
p 2 0 884 36 18604 1489
p 2 0 890 30 18592 1512
p 2 0 892 28 18652 1491
p 2 0 882 38 18063 1506
p 2 0 883 37 18458 1517
p 2 0 890 30 18177 1529
p 2 0 885 35 18331 1519
p 2 0 891 29 17797 1536
p 2 0 882 38 17798 1526
p 2 0 880 40 17595 1538
p 2 0 891 29 17820 1539
p 2 0 889 31 17695 1537
p 2 0 884 36 17661 1535
p 2 0 880 40 17689 1529
p 2 0 887 33 18047 1553
p 2 0 886 34 17300 1533
p 2 0 890 30 17619 1539
p 2 0 884 36 17247 1522
p 2 0 885 35 17502 1532
p 2 0 887 33 17147 1537
p 2 0 882 38 17352 1532
p 2 0 869 51 16934 1511
p 2 0 880 40 17377 1532
p 2 1 893 26 17038 1547
p 2 0 877 43 17048 1525
p 2 0 876 44 17089 1514
p 2 0 887 33 17149 1539
p 2 0 875 45 16688 1516
p 2 0 884 36 16980 1510
p 2 8 870 42 18639 1564
p 2 0 887 33 16850 1532
p 2 0 873 47 16780 1492
p 2 0 881 39 16976 1521
p 2 0 886 34 16862 1540
p 2 0 888 32 16937 1537
p 2 0 885 35 16620 1525
p 2 0 882 38 16752 1532
p 2 0 889 31 16278 1524
p 2 0 886 34 16507 1527
p 2 0 884 36 15912 1525
p 2 0 890 30 16111 1537
p 2 0 883 37 16116 1543
p 2 0 895 25 16463 1541
p 2 0 889 31 16024 1541
p 2 0 880 40 16416 1536
p 2 0 888 32 16323 1552
p 2 0 877 43 16426 1542
p 2 0 879 41 15864 1559
p 2 0 888 32 15901 1553
p 2 0 885 35 15563 1544
p 2 0 883 37 16067 1561
p 2 0 885 35 15834 1563
p 2 0 878 42 15872 1550
p 2 0 898 22 15836 1559
p 2 0 887 33 16121 1550
p 2 0 883 37 15712 1550
p 2 0 886 34 15905 1526
p 2 0 902 18 15640 1563
p 2 0 881 39 15825 1528
p 2 2 882 36 15386 1526
p 2 2 890 28 15348 1532
p 2 0 898 22 15274 1539
p 2 0 888 32 15088 1524
p 2 0 894 26 14991 1527
p 2 0 890 30 14930 1522
p 2 0 885 35 14767 1524
p 2 0 891 29 14993 1526
p 2 0 892 28 14370 1524
p 2 2 878 40 14751 1519
p 2 1 888 31 14543 1523
p 2 1 895 24 14504 1534
p 2 5 874 41 14037 1506
p 2 2 886 32 14356 1517
p 2 0 875 45 14070 1490
p 2 0 894 26 14282 1519
p 2 0 890 30 14053 1534
p 2 0 886 34 13880 1514
p 2 0 879 41 13849 1505
p 2 0 894 26 14281 1543
p 2 0 894 26 13802 1515
p 2 0 889 31 13998 1517
p 2 0 888 32 13580 1516
p 2 0 893 27 13780 1536
p 2 0 893 27 13282 1507
p 2 0 893 27 13425 1516
p 2 0 884 36 13213 1493
p 2 0 889 31 13378 1511
p 2 0 897 23 12754 1517
p 2 0 887 33 12989 1508
p 2 0 894 26 12691 1510
p 2 0 890 30 13019 1507
p 2 0 892 28 12540 1510
p 2 0 895 25 12489 1514
p 2 0 885 35 12626 1530
p 2 0 899 21 12750 1523
p 2 4 886 30 14282 1554
p 2 0 885 35 12195 1491
p 2 0 901 19 12291 1505
p 2 0 893 27 12025 1494
p 2 0 897 23 12100 1498
p 2 0 904 16 11886 1491
p 2 0 889 31 12084 1489
p 2 0 893 27 12056 1503
p 2 0 901 19 11842 1491
p 2 0 887 33 11797 1481
p 2 0 883 37 11573 1479
p 2 0 896 24 11582 1489
p 2 0 899 21 11264 1480
p 2 0 892 28 11189 1485
p 2 0 885 35 11195 1493
p 2 0 894 26 11233 1517
p 2 0 888 32 10927 1501
p 2 0 899 21 11012 1520
p 2 0 889 31 10897 1499
p 2 0 897 23 10784 1507
p 2 0 899 21 10912 1515
p 2 0 894 26 10530 1511
p 2 0 901 19 10527 1522
p 2 0 896 24 10657 1516
p 2 0 909 11 10835 1509
p 2 0 898 22 10521 1494
p 2 0 888 32 10647 1477
p 2 0 895 25 10753 1483
p 2 0 898 22 10803 1487
p 2 0 893 27 10549 1489
p 2 0 895 25 10504 1495
p 2 0 900 20 10335 1502
p 2 0 890 30 10461 1507
p 2 0 901 19 10104 1547
p 2 0 896 24 10040 1519
p 2 0 898 22 10074 1533
p 2 0 897 23 10313 1530
p 2 0 892 28 9742 1511
p 2 0 893 27 10041 1505
p 2 0 895 25 9903 1514
p 2 0 896 24 10037 1499
p 2 0 895 25 9762 1492
p 2 0 901 19 9671 1491
p 2 0 902 18 9748 1494
p 2 0 896 24 9835 1506
p 2 0 901 19 9574 1488
p 2 0 892 28 9411 1446
p 2 0 898 22 9255 1472
p 2 0 894 26 9409 1452
p 2 0 898 22 9177 1463
p 2 0 901 19 9338 1460
p 2 0 887 33 9202 1431
p 2 0 898 22 9423 1485
i 2 920 0 0 42173 3880
p 2 0 262 658 456 380
p 2 0 244 676 377 349
p 2 1 95 824 721 230
p 2 0 117 803 259 238
p 2 0 61 859 223 194
p 2 0 77 843 202 199
p 2 0 19 901 160 154
p 2 0 40 880 355 179
p 2 0 10 910 149 146
p 2 1 18 901 652 164
p 2 0 10 910 158 146
p 2 0 9 911 148 144
p 2 0 17 903 169 153
p 2 0 14 906 165 151
p 2 0 17 903 505 155
p 2 0 9 911 160 146
p 2 0 3 917 142 140
p 2 0 9 911 516 149
p 2 0 9 911 167 145
p 2 0 3 917 142 140
p 2 0 1 919 138 138
p 2 0 1 919 139 138
p 2 0 2 918 139 139
p 2 0 5 915 490 147
p 2 0 6 914 154 142
p 2 0 1 919 141 139
p 2 0 7 913 510 148
p 2 0 7 913 160 144
p 2 0 3 917 145 140
p 2 0 6 914 334 153
p 2 0 2 918 143 139
p 2 0 2 918 139 139
p 2 1 6 913 651 153
p 2 0 10 910 152 146
p 2 0 6 914 145 143
p 2 0 7 913 499 148
p 2 0 7 913 152 143
p 2 0 1 919 139 138
p 2 0 6 914 520 148
p 2 0 4 916 156 141
p 2 0 3 917 142 140
p 2 0 4 916 329 151
p 2 0 2 918 142 139
p 2 0 2 918 140 139
p 2 1 3 916 651 151
p 2 0 6 914 155 144
p 2 0 4 916 146 141
p 2 0 5 915 488 146
p 2 0 4 916 152 142
p 2 0 10 910 160 147
p 2 0 8 912 517 149
p 2 0 15 905 164 151
p 2 0 3 917 146 141
p 2 0 7 913 473 148
p 2 0 4 916 158 141
p 2 0 0 920 137 137
p 2 0 4 916 314 150
p 2 0 3 917 143 140
p 2 0 0 920 137 137
p 2 0 5 915 570 145
p 2 0 2 918 148 139
p 2 0 0 920 137 137
p 2 0 4 916 526 145
p 2 0 5 915 160 142
p 2 0 2 918 142 138
p 2 0 4 916 464 145
p 2 0 5 915 154 142
p 2 0 1 919 139 138
p 2 0 4 916 518 145
p 2 0 4 916 163 142
p 2 0 4 916 151 141
p 2 0 6 914 331 153
p 2 0 6 914 151 143
p 2 0 0 920 137 137
p 2 1 4 915 635 152
p 2 0 3 917 146 140
p 2 0 0 920 137 137
p 2 0 4 916 328 151
p 2 0 3 917 147 140
p 2 0 3 917 140 139
p 2 1 3 916 649 150
p 2 0 2 918 147 140
p 2 0 0 920 137 137
p 2 0 5 915 491 146
p 2 0 3 917 149 141
p 2 0 2 918 141 139
p 2 0 5 915 509 146
p 2 0 4 916 153 141
p 2 0 0 920 137 137
p 2 0 4 916 471 145
p 2 0 3 917 154 141
p 2 0 2 918 142 139
p 2 0 4 916 515 145
p 2 0 4 916 161 141
p 2 0 2 918 141 139
p 2 0 4 916 480 145
p 2 0 3 917 149 141
p 2 0 2 918 144 139
p 2 0 4 916 513 145
p 2 0 4 916 154 141
p 2 0 0 920 137 137
p 2 0 4 916 327 151
p 2 0 1 919 139 138
p 2 0 0 920 137 137
p 2 0 4 916 562 145
p 2 0 3 917 149 140
p 2 0 1 919 139 139
p 2 0 4 916 316 149
p 2 0 2 918 144 140
p 2 0 0 920 137 137
p 2 1 3 916 632 151
p 2 0 3 917 145 140
p 2 0 0 920 137 137
p 2 0 5 915 491 147
p 2 0 2 918 149 139
p 2 0 2 918 142 139
p 2 0 4 916 507 145
p 2 0 4 916 153 141
p 2 0 1 919 138 138
p 2 0 4 916 477 145
p 2 0 3 917 151 141
p 2 0 2 918 146 139
p 2 0 4 916 512 145
p 2 0 3 917 150 140
p 2 0 1 919 140 138
p 2 0 4 916 337 150
p 2 0 1 919 141 138
p 2 0 0 920 137 137
p 2 1 3 916 647 151
p 2 0 2 918 142 139
p 2 0 0 920 137 137
p 2 0 4 916 490 145
p 2 0 3 917 151 140
p 2 0 2 918 145 139
p 2 0 4 916 512 146
p 2 0 4 916 153 141
p 2 0 0 920 137 137
p 2 0 5 915 467 146
p 2 0 4 916 155 142
p 2 0 2 918 143 139
p 2 0 5 915 318 150
p 2 0 1 919 139 138
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 0 1 919 139 138
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 1 3 916 632 151
p 2 0 3 917 153 140
p 2 0 1 919 139 138
p 2 0 4 916 488 145
p 2 0 5 915 152 142
p 2 0 1 919 141 138
p 2 0 4 916 507 145
p 2 0 4 916 158 141
p 2 0 3 917 145 140
p 2 0 4 916 484 146
p 2 0 2 918 150 140
p 2 0 2 918 141 139
p 2 0 4 916 517 146
p 2 0 4 916 156 142
p 2 0 4 916 147 142
p 2 0 6 914 340 152
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 1 4 915 636 152
p 2 0 3 917 143 140
p 2 0 0 920 137 137
p 2 0 5 915 494 146
p 2 0 7 913 157 143
p 2 0 2 918 141 139
p 2 0 4 916 516 145
p 2 0 5 915 152 142
p 2 0 1 919 139 138
p 2 0 4 916 484 145
p 2 0 3 917 147 140
p 2 0 2 918 141 139
p 2 0 4 916 509 145
p 2 0 4 916 163 142
p 2 0 2 918 143 139
p 2 0 4 916 338 150
p 2 0 2 918 143 139
p 2 0 0 920 137 137
p 2 1 3 916 635 152
p 2 0 3 917 149 140
p 2 0 0 920 137 137
p 2 0 5 915 494 146
p 2 0 4 916 151 141
p 2 0 1 919 139 138
p 2 0 5 915 515 146
p 2 0 2 918 142 139
p 2 0 1 919 138 138
p 2 0 4 916 483 145
p 2 0 5 915 155 142
p 2 0 1 919 140 138
p 2 0 4 916 513 145
p 2 0 4 916 151 142
p 2 0 0 920 137 137
p 2 0 4 916 483 145
p 2 0 4 916 150 141
p 2 0 1 919 139 138
p 2 0 4 916 317 150
p 2 12 115 793 6872 398
p 2 0 73 847 373 208
p 2 9 116 795 10972 402
p 2 0 84 836 440 217
p 2 45 88 787 12062 555
p 2 0 61 859 366 198
p 2 26 208 686 19274 761
p 2 0 146 774 654 280
p 2 27 222 671 19578 767
p 2 0 151 769 665 293
p 2 0 60 860 264 195
p 2 0 28 892 195 164
p 2 0 24 896 191 160
p 2 0 16 904 177 152
p 2 0 7 913 154 143
p 2 0 6 914 153 142
p 2 0 14 906 173 150
p 2 0 6 914 150 143
p 2 0 6 914 152 142
p 2 0 5 915 146 141
p 2 0 6 914 152 142
p 2 0 5 915 147 141
p 2 0 6 914 152 142
p 2 0 4 916 146 141
p 2 0 2 918 140 139
p 2 0 4 916 147 141
p 2 0 3 917 143 139
p 2 0 2 918 141 139
p 2 0 1 919 139 138
p 2 0 2 918 142 139
p 2 0 2 918 142 139
i 2 920 0 0 75319 4747
p 2 0 913 7 27653 1474
p 2 0 920 0 31770 1504
p 2 0 919 1 31692 1517
p 2 0 920 0 31451 1512
p 2 0 920 0 32124 1493
p 2 0 918 2 32075 1512
p 2 0 920 0 32884 1511
p 2 0 919 1 32521 1535
p 2 0 919 1 33128 1530
p 2 0 919 1 32713 1558
p 2 0 916 4 32788 1572
p 2 0 919 1 32551 1596
p 2 0 918 2 33317 1587
p 2 1 917 2 32849 1577
p 2 0 919 1 34017 1575
p 2 0 919 1 33853 1572
p 2 0 919 1 34461 1581
p 2 1 919 0 34036 1600
p 2 1 917 2 34694 1587
p 2 0 919 1 34092 1575
p 2 0 919 1 34007 1598
p 2 0 919 1 34021 1569
p 2 0 918 2 33221 1623
p 2 1 919 0 33523 1553
p 2 1 918 1 32849 1550
p 2 1 918 1 32271 1541
p 2 0 919 1 32420 1550
p 2 0 918 2 31677 1548
p 2 0 919 1 32120 1538
p 2 1 918 1 31622 1554
p 2 0 919 1 32065 1556
p 2 0 920 0 31560 1574
p 2 1 915 4 32825 1553
p 2 0 916 4 32496 1558
p 2 0 918 2 33060 1543
p 2 1 916 3 33129 1557
p 2 0 916 4 33714 1577
p 2 0 918 2 33487 1557
p 2 1 917 2 33877 1542
p 2 1 918 1 33768 1564
p 2 0 918 2 34504 1574
p 2 0 918 2 34161 1613
p 2 0 920 0 34297 1610
p 2 0 920 0 33946 1613
p 2 0 918 2 34251 1570
p 2 1 917 2 33324 1607
p 2 0 918 2 33390 1592
p 2 1 918 1 33882 1636
p 2 0 917 3 33376 1570
p 2 0 915 5 34001 1594
p 2 0 917 3 33644 1580
p 2 0 919 1 34097 1603
i 2 920 0 0 71247 4224
p 2 0 202 718 381 327
p 2 0 167 753 310 296
p 2 0 344 576 20817 753
p 2 0 274 646 1051 420
p 2 0 149 771 442 278
p 2 0 359 561 20960 761
p 2 0 253 667 1118 410
p 2 0 144 776 459 274
p 2 1 330 589 21297 729
p 2 0 231 689 1071 391
p 2 0 143 777 472 272
p 2 0 327 593 21338 708
p 2 0 273 647 1089 429
p 2 0 107 813 377 241
p 2 1 287 632 21055 697
p 2 0 243 677 1146 402
p 2 0 158 762 571 292
p 2 2 286 632 20333 704
p 2 0 233 687 1069 390
p 2 0 117 803 443 251
p 2 1 298 621 21007 702
p 2 0 250 670 1109 410
p 2 0 136 784 489 268
p 2 0 315 605 21218 718
p 2 0 252 668 1104 407
p 2 0 118 802 434 252
p 2 3 292 625 20627 688
p 2 0 264 656 1108 420
p 2 0 147 773 487 281
p 2 3 296 621 21447 700
p 2 0 271 649 1222 432
p 2 0 140 780 510 272
p 2 1 306 613 20058 697
p 2 0 217 703 1000 378
p 2 0 111 809 391 248
p 2 1 311 608 20260 700
p 2 0 242 678 1088 398
p 2 0 126 794 444 261
p 2 0 301 619 20576 668
p 2 0 233 687 1089 396
p 2 0 116 804 435 249
p 2 0 273 647 20577 643
p 2 0 224 696 1111 379
p 2 0 116 804 412 248
p 2 0 263 657 20358 655
p 2 0 225 695 1069 382
p 2 0 134 786 489 269
p 2 3 264 653 19870 664
p 2 0 219 701 1045 376
p 2 0 90 830 368 222
p 2 1 262 657 20354 654
p 2 0 203 717 1000 361
p 2 0 84 836 358 220
i 2 920 0 0 70784 4708
p 2 13 131 776 4150 361
p 2 65 99 756 10452 657
p 2 94 138 688 19280 1032
p 2 125 182 613 26682 1343
p 2 97 250 573 29874 1367
p 2 38 429 453 28226 1296
p 2 0 314 606 1283 480
p 2 0 115 805 386 250
p 2 0 69 851 293 204
p 2 0 135 785 465 266
p 2 0 38 882 227 173
p 2 13 152 755 7076 491
p 2 0 116 804 489 256
p 2 0 78 842 376 216
p 2 0 34 886 216 168
p 2 0 23 897 188 158
p 2 0 18 902 182 153
p 2 15 118 787 6734 461
p 2 0 89 831 441 235
p 2 0 44 876 255 181
p 2 0 14 906 175 152
p 2 0 9 911 148 145
p 2 0 3 917 144 141
p 2 185 318 417 44516 1955
p 2 0 251 669 1035 411
p 2 10 216 694 16364 602
p 2 0 133 787 626 278
p 2 7 164 749 16482 516
p 2 0 119 801 606 263
p 2 26 276 618 23753 896
p 2 0 194 726 960 358
p 2 7 201 712 16663 549
p 2 0 121 799 613 266
p 2 9 151 760 16254 531
p 2 0 108 812 643 259
p 2 22 251 647 24090 839
p 2 0 196 724 918 353
p 2 9 166 745 16251 547
p 2 0 104 816 591 252
p 2 7 134 779 16554 487
p 2 0 107 813 598 255
p 2 105 298 517 35054 1445
p 2 0 218 702 979 375
p 2 38 213 669 19546 769
p 2 0 146 774 626 287
p 2 7 151 762 18341 515
p 2 0 127 793 683 277
p 2 14 184 722 7957 553
p 2 18 226 676 20243 694
p 2 0 161 759 784 312
p 2 0 67 853 301 202
p 2 18 154 748 19344 599
p 2 0 132 788 686 279
p 2 23 271 626 25420 867
p 2 0 227 693 1044 386
p 2 38 146 736 18949 695
p 2 0 106 814 529 250
p 2 40 133 747 19146 698
p 2 0 99 821 492 238
p 2 21 266 633 25535 863
p 2 0 202 718 982 367
p 2 0 74 846 324 209
p 2 19 152 749 19746 623
p 2 0 125 795 658 275
p 2 0 55 865 273 189
p 2 35 257 628 26448 947
p 2 0 204 716 935 364
p 2 6 181 733 18199 542
p 2 0 128 792 667 279
p 2 37 117 766 18939 659
p 2 0 93 827 515 235
p 2 54 224 642 26641 1022
p 2 0 169 751 809 320
p 2 8 171 741 18287 546
p 2 0 122 798 652 270
p 2 0 44 876 250 179
p 2 17 146 757 19700 608
p 2 17 231 672 8073 622
p 2 0 122 798 541 265
i 2 920 0 0 47573 3985
p 2 0 69 851 240 201
p 2 0 76 844 1376 206
p 2 0 29 891 208 166
p 2 0 27 893 2129 177
p 2 0 16 904 184 152
p 2 4 294 622 15845 779
p 2 0 229 691 1507 394
p 2 4 300 616 16128 769
p 2 7 206 707 3543 408
p 2 0 95 825 423 230
p 2 66 331 523 24504 1199
p 2 3 254 663 4282 453
p 2 0 90 830 412 227
p 2 78 353 489 25540 1221
p 2 0 235 685 5521 457
p 2 0 133 787 506 268
p 2 0 45 875 231 179
p 2 10 427 483 25408 1092
p 2 0 303 617 1336 471
p 2 0 139 781 500 270
p 2 10 402 508 24260 1012
p 2 0 292 628 1193 451
p 2 0 118 802 393 246
p 2 4 443 473 24110 1033
p 2 0 307 613 1257 460
p 2 0 158 762 552 285
p 2 1 192 727 8691 453
p 2 0 136 784 516 266
p 2 0 71 849 327 205
p 2 5 168 747 8380 449
p 2 0 101 819 497 247
p 2 0 56 864 278 191
p 2 4 125 791 7799 419
p 2 0 108 812 470 246
p 2 0 66 854 321 200
p 2 15 181 724 12189 579
p 2 0 121 799 532 263
p 2 0 58 862 273 191
p 2 2 166 752 11637 487
p 2 0 119 801 601 268
p 2 0 51 869 280 185
p 2 4 234 682 12669 571
p 2 0 152 768 708 301
p 2 0 78 842 349 215
p 2 2 228 690 14738 614
p 2 0 141 779 693 291
p 2 0 48 872 278 185
p 2 17 221 682 18704 719
p 2 0 170 750 735 320
p 2 0 63 857 315 199
p 2 0 15 905 168 151
p 2 0 10 910 159 146
p 2 0 10 910 168 146
p 2 0 8 912 158 145
p 2 0 3 917 144 140
p 2 26 249 645 26809 910
p 2 0 182 738 889 337
p 2 2 274 644 25058 777
p 2 0 213 707 991 374
p 2 30 319 571 31785 1064
p 2 0 238 682 1112 401
p 2 18 188 714 5305 495
p 2 0 100 820 425 236
p 2 21 89 810 5238 392
p 2 0 79 841 372 216
p 2 18 68 834 4910 374
p 2 0 48 872 288 186
p 2 0 20 900 183 157
p 2 0 27 893 214 165
p 2 0 23 897 198 159
p 2 0 50 870 274 184
p 2 0 21 899 188 155
p 2 0 11 909 162 147
p 2 0 2 918 141 140
p 2 0 3 917 145 141
p 2 0 2 918 141 139
i 2 920 0 0 50680 3914
p 2 1 651 268 17363 910
p 2 0 671 249 28954 1002
p 2 0 681 239 17778 910
p 2 0 692 228 27614 983
p 2 0 692 228 17081 917
p 2 0 691 229 28013 1005
p 2 0 686 234 17608 897
p 2 0 701 219 26396 976
p 2 0 692 228 16445 890
p 2 0 700 220 26455 973
p 2 0 699 221 16308 881
p 2 0 691 229 24973 931
p 2 0 675 245 16185 858
p 2 0 703 217 24121 939
p 2 0 687 233 14603 829
p 2 0 705 215 22304 912
p 2 0 673 247 13273 812
p 2 0 701 219 20344 907
p 2 0 687 233 12030 798
p 2 0 685 235 17963 863
p 2 0 690 230 10464 789
p 2 0 698 222 16985 850
p 2 0 626 294 9914 728
p 2 0 656 264 14826 794
p 2 90 561 269 10502 1044
p 2 54 624 242 16763 1130
p 2 48 589 283 11900 1014
p 2 30 622 268 16625 1013
p 2 27 589 304 12019 895
p 2 22 578 320 16897 939
p 2 21 430 469 11256 744
p 2 16 435 469 15769 773
p 2 14 398 508 10471 681
p 2 14 400 506 15951 747
p 2 14 378 528 9697 643
p 2 13 395 512 15043 702
p 2 12 370 538 8989 615
p 2 12 416 492 15293 703
p 2 12 348 560 8939 590
p 2 10 347 563 15186 616
p 2 10 335 575 9478 563
p 2 9 258 653 16402 557
p 2 0 260 660 6401 444
p 2 0 250 670 13615 487
p 2 0 255 665 5828 430
p 2 0 284 636 13498 483
p 2 0 178 742 5625 362
p 2 0 212 708 13025 433
p 2 0 191 729 5598 375
p 2 0 202 718 13931 446
p 2 0 176 744 6132 369
p 2 1 198 721 13618 442
p 2 0 176 744 5828 366
p 2 0 189 731 13582 423
p 2 0 182 738 5838 368
p 2 0 191 729 13094 417
p 2 0 179 741 5852 363
p 2 0 190 730 13926 432
p 2 0 175 745 5975 365
p 2 0 177 743 14059 417
p 2 0 175 745 6182 366
p 2 0 260 660 14039 475
p 2 0 192 728 6215 380
p 2 0 231 689 13590 460
p 2 0 193 727 5815 386
p 2 0 197 723 14203 459
p 2 0 193 727 6133 386
p 2 0 195 725 13893 443
p 2 0 193 727 6258 390
p 2 0 253 667 14599 488
p 2 0 192 728 6154 385
p 2 0 196 724 13716 427
p 2 0 216 704 6014 398
p 2 0 192 728 14531 447
p 2 0 206 714 6016 391
p 2 0 193 727 14134 437
p 2 0 192 728 5997 381
p 2 0 232 688 14436 456
p 2 0 209 711 6169 389
p 2 0 196 724 13844 440
p 2 0 194 726 5872 381
p 2 0 210 710 14507 467
p 2 0 195 725 5680 380
p 2 0 198 722 14185 443
p 2 0 196 724 5899 388
p 2 0 210 710 14572 451
p 2 0 198 722 6205 386
p 2 0 198 722 13933 437
p 2 0 209 711 6150 391
p 2 0 201 719 14911 459
i 2 920 0 0 115016 5244
p 2 30 886 4 72733 1906
p 2 38 880 2 86379 2095
p 2 16 901 3 70054 1826
p 2 35 885 0 78232 1996
p 2 9 911 0 68632 1751
p 2 36 883 1 78413 1995
p 2 15 904 1 68119 1788
p 2 31 889 0 82312 2020
p 2 10 909 1 68552 1783
p 2 40 879 1 81621 2066
p 2 15 904 1 67580 1820
p 2 40 879 1 77741 2021
p 2 15 902 3 66972 1814
p 2 36 883 1 77515 2026
p 2 13 907 0 68677 1818
p 2 32 887 1 80961 2053
p 2 16 901 3 68794 1817
p 2 39 881 0 81635 2055
p 2 12 905 3 69847 1807
p 2 28 890 2 79738 1992
p 2 9 911 0 68196 1784
p 2 29 889 2 78369 1985
p 2 9 908 3 69131 1815
p 2 18 900 2 82900 1978
p 2 9 910 1 71937 1790
p 2 50 869 1 84509 2114
p 2 11 909 0 72885 1811
p 2 46 873 1 82316 2089
p 2 12 906 2 73408 1866
p 2 26 893 1 83685 2062
p 2 9 910 1 73710 1833
p 2 33 885 2 85190 2101
p 2 13 907 0 74797 1861
p 2 42 878 0 86036 2130
p 2 8 912 0 75675 1880
p 2 35 884 1 82735 2067
p 2 9 910 1 74595 1861
p 2 29 890 1 83918 2056
p 2 14 905 1 74848 1880
p 2 42 877 1 85500 2120
p 2 14 905 1 76265 1900
p 2 34 883 3 85291 2111
p 2 10 910 0 74520 1870
p 2 35 884 1 82959 2075
p 2 13 906 1 74609 1874
p 2 35 884 1 84484 2106
p 2 10 908 2 75756 1884
p 2 35 885 0 87306 2115
p 2 13 904 3 78579 1907
p 2 36 884 0 87236 2124
p 2 4 914 2 77733 1856
p 2 33 886 1 84845 2101
p 2 9 910 1 75509 1894
p 2 33 887 0 85887 2101
p 2 9 908 3 77236 1887
p 2 28 891 1 89293 2114
p 2 10 908 2 77728 1911
p 2 44 875 1 88422 2207
p 2 6 910 4 75420 1864
p 2 39 880 1 85430 2140
p 2 10 907 3 75782 1914
p 2 37 882 1 85097 2103
p 2 11 907 2 74718 1857
p 2 44 874 2 84811 2115
p 2 16 901 3 72840 1850
p 2 31 888 1 82677 2043
p 2 8 912 0 70927 1803
p 2 32 886 2 79586 2026
p 2 13 904 3 69967 1806
p 2 42 876 2 80151 2062
p 2 9 907 4 70892 1786
p 2 51 866 3 81569 2131
p 2 13 907 0 70556 1844
