# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 869 51 57586 1513
p 2 0 879 41 57927 1520
p 2 0 875 45 57537 1527
p 2 0 885 35 57672 1518
p 2 0 877 43 57790 1519
p 2 0 882 38 58288 1529
p 2 0 877 43 58016 1519
p 2 0 892 28 58302 1544
p 2 0 870 50 58295 1515
p 2 0 873 47 58201 1523
p 2 0 876 44 57720 1524
p 2 0 886 34 58269 1528
p 2 0 892 28 58193 1531
p 2 0 878 42 58432 1528
p 2 0 865 55 58257 1515
p 2 0 883 37 58422 1535
p 2 0 879 41 58330 1520
p 2 0 891 29 58457 1548
p 2 0 880 40 58393 1523
p 2 0 886 34 58400 1534
p 2 0 870 50 58775 1518
p 2 0 885 35 58632 1544
p 2 0 880 40 58637 1530
p 2 0 871 49 58602 1526
p 2 0 867 53 58138 1525
p 2 0 891 29 58530 1538
p 2 0 891 29 58457 1544
p 2 0 879 41 58536 1523
p 2 0 888 32 58429 1532
p 2 0 877 43 58768 1519
p 2 0 900 20 58987 1542
p 2 0 880 40 58719 1518
p 2 0 884 36 59034 1535
p 2 0 874 46 58660 1511
p 2 0 863 57 58536 1500
p 2 0 869 51 58435 1508
p 2 0 874 46 58456 1511
p 2 0 881 39 58652 1513
p 2 0 893 27 58242 1517
p 2 0 878 42 58480 1515
p 2 0 880 40 58362 1525
p 2 0 871 49 58365 1517
p 2 0 885 35 58334 1532
p 2 0 881 39 58185 1525
p 2 0 891 29 58311 1528
p 2 0 887 33 58130 1521
p 2 0 881 39 57977 1517
p 2 0 864 56 58132 1500
p 2 0 882 38 57806 1525
p 2 0 880 40 58154 1511
p 2 0 875 45 57904 1507
p 2 0 873 47 58297 1504
p 2 0 868 52 58060 1506
p 2 0 875 45 58516 1506
p 2 0 866 54 58232 1505
p 2 0 881 39 58544 1507
p 2 0 868 52 58741 1514
p 2 0 869 51 58784 1509
p 2 0 878 42 58216 1512
p 2 0 848 72 58638 1488
p 2 0 881 39 58343 1522
p 2 0 883 37 58595 1514
p 2 0 881 39 57901 1512
p 2 0 860 60 58393 1507
p 2 0 884 36 58121 1508
p 2 0 875 45 57963 1506
p 2 0 872 48 57824 1495
p 2 0 860 60 57971 1493
p 2 0 868 52 57652 1494
p 2 0 873 47 57848 1500
p 2 0 883 37 57963 1512
p 2 0 872 48 57793 1498
p 2 0 871 49 57760 1503
p 2 0 847 73 57512 1470
p 2 0 869 51 57697 1488
p 2 0 849 71 57399 1479
p 2 0 868 52 57663 1479
p 2 0 860 60 57690 1481
p 2 0 884 36 57644 1498
p 2 0 874 46 57842 1510
p 2 0 874 46 57755 1498
p 2 0 883 37 57705 1511
p 2 0 872 48 57536 1488
p 2 0 873 47 57326 1495
p 2 0 884 36 57447 1501
p 2 0 871 49 57300 1488
p 2 0 897 23 57094 1504
p 2 0 853 67 57260 1468
p 2 0 875 45 57139 1497
p 2 0 863 57 57124 1479
p 2 0 871 49 56854 1490
p 2 0 893 27 56542 1501
p 2 0 870 50 57037 1479
p 2 0 856 64 56678 1474
p 2 0 874 46 56739 1487
p 2 0 858 62 56632 1481
p 2 0 862 58 56566 1482
p 2 0 858 62 56545 1473
p 2 0 864 56 56824 1478
p 2 0 884 36 56378 1498
p 2 0 859 61 56455 1472
p 2 0 876 44 56349 1486
p 2 0 880 40 56764 1489
p 2 0 855 65 56133 1467
p 2 0 870 50 56509 1486
p 2 0 864 56 56157 1468
p 2 0 863 57 56149 1459
p 2 0 833 87 55742 1435
p 2 0 869 51 56009 1464
p 2 0 839 81 55650 1444
p 2 0 848 72 55571 1452
p 2 0 843 77 55683 1444
p 2 0 861 59 55704 1465
p 2 0 852 68 55485 1453
p 2 0 864 56 55404 1458
p 2 0 860 60 55394 1467
p 2 0 851 69 55417 1453
p 2 0 854 66 55316 1453
p 2 0 843 77 55230 1438
p 2 0 850 70 55010 1457
p 2 0 865 55 55287 1456
p 2 0 863 57 54781 1451
p 2 0 828 92 54568 1418
p 2 0 847 73 54275 1440
p 2 0 841 79 54765 1431
p 2 0 848 72 54071 1439
p 2 0 868 52 54435 1453
p 2 0 847 73 53964 1426
p 2 0 857 63 54853 1442
p 2 0 850 70 53563 1426
p 2 0 836 84 53884 1425
p 2 0 841 79 53402 1430
p 2 0 856 64 54115 1436
p 2 0 851 69 52565 1426
p 2 0 833 87 53483 1415
p 2 0 828 92 52580 1416
p 2 0 845 75 53208 1426
p 2 0 841 79 51064 1422
p 2 0 850 70 52259 1433
p 2 0 841 79 50723 1415
p 2 0 840 80 51904 1431
p 2 0 837 83 49563 1411
p 2 0 813 107 50288 1395
p 2 0 830 90 49400 1403
p 2 0 804 116 50013 1387
p 2 0 838 82 47834 1414
p 2 0 806 114 47975 1377
p 2 0 832 88 48000 1406
p 2 0 816 104 48006 1391
p 2 0 827 93 44603 1391
p 2 0 820 100 45991 1386
p 2 0 832 88 44266 1388
p 2 0 829 91 45623 1396
p 2 0 811 109 40415 1350
p 2 0 834 86 42563 1363
p 2 0 803 117 40973 1326
p 2 0 826 94 41874 1368
p 2 0 794 126 37614 1313
p 2 0 808 112 38715 1316
p 2 0 815 105 37381 1332
p 2 0 796 124 38123 1315
p 2 0 822 98 33154 1311
p 2 0 776 144 33709 1277
p 2 0 804 116 31505 1288
p 2 0 807 113 32236 1299
p 2 0 792 128 27162 1273
p 2 0 783 137 27516 1262
p 2 0 776 144 24552 1252
p 2 0 778 142 25378 1259
p 2 0 776 144 20547 1239
p 2 0 748 172 20113 1198
p 2 0 767 153 15093 1191
p 2 0 774 146 14902 1189
p 2 0 672 248 5355 944
p 2 0 514 406 2944 711
i 2 920 0 0 53712 4617
p 2 0 308 612 583 479
p 2 0 251 669 431 407
p 2 1 110 809 892 300
p 2 0 120 800 321 294
p 2 0 34 886 234 225
p 2 0 62 858 514 252
p 2 0 19 901 224 213
p 2 0 30 890 236 221
p 2 1 10 909 598 217
p 2 0 15 905 236 210
p 2 0 7 913 209 203
p 2 0 13 907 229 208
p 2 0 5 915 207 202
p 2 0 2 918 209 199
p 2 0 12 908 459 215
p 2 0 7 913 210 204
p 2 0 2 918 203 199
p 2 0 10 910 334 212
p 2 0 2 918 199 199
p 2 0 4 916 202 201
p 2 0 2 918 198 198
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 1 6 913 780 211
p 2 0 4 916 209 201
p 2 0 2 918 203 199
p 2 0 8 912 331 217
p 2 0 5 915 210 209
p 2 0 3 917 202 200
p 2 0 6 914 578 207
p 2 0 6 914 213 203
p 2 0 1 919 200 198
p 2 0 6 914 308 211
p 2 0 1 919 199 198
p 2 0 3 917 202 201
p 2 1 5 914 767 211
p 2 0 3 917 211 200
p 2 0 2 918 201 199
p 2 0 8 912 452 212
p 2 0 5 915 206 202
p 2 0 2 918 201 199
p 2 1 5 914 587 213
p 2 0 3 917 212 200
p 2 0 2 918 199 199
p 2 0 8 912 461 211
p 2 0 7 913 215 204
p 2 0 8 912 203 203
p 2 1 7 912 585 215
p 2 0 3 917 212 200
p 2 0 1 919 200 198
p 2 0 3 917 201 200
p 2 0 2 918 200 200
p 2 0 3 917 199 199
p 2 0 7 913 452 210
p 2 0 5 915 210 202
p 2 0 2 918 202 199
p 2 1 6 913 585 213
p 2 0 5 915 213 202
p 2 0 4 916 205 200
p 2 0 6 914 326 212
p 2 0 4 916 209 207
p 2 0 2 918 202 199
p 2 1 5 914 785 212
p 2 0 4 916 210 201
p 2 0 2 918 202 199
p 2 0 7 913 454 212
p 2 0 4 916 208 200
p 2 0 3 917 202 199
p 2 1 6 913 587 214
p 2 0 7 913 205 202
p 2 0 1 919 198 198
p 2 0 1 919 198 198
p 2 0 5 915 206 201
p 2 0 3 917 200 200
p 2 0 7 913 466 210
p 2 0 6 914 213 204
p 2 0 0 920 197 197
p 2 1 6 913 592 213
p 2 0 3 917 208 200
p 2 0 2 918 199 199
p 2 0 6 914 356 211
p 2 0 2 918 201 201
p 2 0 1 919 198 198
p 2 1 4 915 778 211
p 2 0 2 918 205 199
p 2 0 1 919 200 198
p 2 0 3 917 200 200
p 2 0 1 919 198 198
p 2 0 1 919 198 198
p 2 0 6 914 475 210
p 2 0 3 917 207 200
p 2 0 4 916 203 200
p 2 0 6 914 308 208
p 2 0 2 918 201 201
i 2 920 0 0 82723 4585
p 2 0 333 587 630 497
p 2 0 252 668 466 421
p 2 0 153 767 403 321
p 2 0 117 803 313 295
p 2 0 68 852 263 253
p 2 0 58 862 249 242
p 2 0 32 888 229 223
p 2 0 26 894 223 217
p 2 0 31 889 277 221
p 2 0 16 904 212 208
p 2 0 11 909 205 204
p 2 0 17 903 254 211
p 2 0 10 910 209 205
p 2 0 11 909 209 205
p 2 0 17 903 269 210
p 2 0 6 914 207 203
p 2 0 6 914 205 202
p 2 0 8 912 256 204
p 2 0 4 916 202 200
p 2 0 2 918 200 199
p 2 0 6 914 246 202
p 2 0 12 908 207 206
p 2 0 7 913 205 201
p 2 0 14 906 251 208
p 2 0 37 883 235 226
p 2 0 21 899 213 210
p 2 0 24 896 261 215
p 2 0 26 894 225 218
p 2 0 11 909 209 206
p 2 0 27 893 254 216
p 2 0 13 907 217 207
p 2 0 20 900 219 211
p 2 0 22 898 269 213
p 2 0 17 903 214 210
p 2 0 6 914 207 203
p 2 0 12 908 255 206
p 2 0 6 914 205 202
p 2 0 0 920 197 197
p 2 0 9 911 250 204
p 2 0 14 906 208 206
p 2 0 10 910 207 205
p 2 0 14 906 244 208
p 2 0 5 915 203 201
p 2 0 9 911 204 203
p 2 0 10 910 240 205
p 2 0 6 914 207 202
p 2 0 3 917 201 200
p 2 0 5 915 241 202
p 2 0 8 912 207 204
p 2 0 5 915 205 200
p 2 0 7 913 263 204
p 2 0 4 916 200 200
p 2 0 8 912 205 202
p 2 0 10 910 266 206
p 2 0 9 911 215 203
p 2 0 4 916 204 200
p 2 0 5 915 257 201
p 2 0 4 916 205 202
p 2 0 2 918 200 199
p 2 0 6 914 258 203
p 2 0 5 915 203 202
p 2 0 6 914 202 202
p 2 0 6 914 243 202
p 2 0 7 913 204 204
p 2 0 3 917 203 201
p 2 0 0 920 197 197
p 2 0 3 917 200 200
p 2 0 0 920 197 197
p 2 0 4 916 234 201
p 2 0 2 918 201 199
p 2 0 6 914 202 202
p 2 0 9 911 265 204
p 2 0 11 909 208 206
p 2 0 7 913 206 202
p 2 0 9 911 247 204
p 2 0 4 916 204 200
p 2 0 1 919 198 198
p 2 0 1 919 249 199
p 2 0 10 910 209 204
p 2 0 9 911 210 204
p 2 0 2 918 240 199
p 2 0 1 919 198 198
p 2 0 3 917 201 200
p 2 0 1 919 239 198
p 2 0 0 920 197 197
p 2 0 1 919 198 198
p 2 0 4 916 206 201
p 2 0 1 919 254 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 2 918 254 200
p 2 0 1 919 198 198
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 5 915 205 202
p 2 0 7 913 202 202
p 2 0 0 920 197 197
p 2 0 4 916 241 201
p 2 0 2 918 200 199
p 2 0 0 920 197 197
p 2 0 1 919 244 198
p 2 0 3 917 202 200
p 2 0 4 916 201 200
p 2 0 0 920 197 197
p 2 0 33 887 1702 232
p 2 0 15 905 262 213
p 2 0 29 891 1885 232
p 2 0 16 904 273 214
p 2 0 14 906 1756 221
p 2 0 12 908 247 209
p 2 0 17 903 1658 222
p 2 0 12 908 251 209
p 2 0 4 916 210 201
p 2 0 2 918 200 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 2 918 199 199
p 2 0 0 920 197 197
i 2 920 0 0 45572 4171
p 2 0 284 636 535 461
p 2 0 234 686 416 398
p 2 23 625 272 34943 1511
p 2 0 447 473 1576 652
p 2 0 174 746 567 359
p 2 38 538 344 34626 1491
p 2 0 387 533 1616 623
p 2 0 215 705 685 400
p 2 67 567 286 37900 1701
p 2 0 403 517 1590 633
p 2 0 200 720 656 386
p 2 76 587 257 38630 1864
p 2 0 443 477 1646 678
p 2 0 201 719 589 385
p 2 0 162 758 505 347
p 2 0 54 866 296 247
p 2 0 135 785 462 315
p 2 0 53 867 547 248
p 2 0 36 884 247 226
p 2 2 41 877 802 252
p 2 0 53 867 297 242
p 2 0 87 833 396 275
p 2 0 38 882 278 230
p 2 0 29 891 267 222
p 2 0 31 889 267 224
p 2 0 66 854 402 260
p 2 0 56 864 856 256
p 2 0 51 869 300 241
p 2 0 10 910 218 207
p 2 1 8 911 441 215
p 2 0 12 908 227 206
p 2 0 29 891 277 222
p 2 2 17 901 763 232
p 2 0 15 905 233 209
p 2 0 10 910 221 205
p 2 0 22 898 735 222
p 2 0 23 897 246 217
p 2 0 13 907 225 207
p 2 0 12 908 741 210
p 2 0 39 881 294 233
p 2 0 23 897 251 217
p 2 0 31 889 704 229
p 2 0 10 910 228 207
p 2 0 8 912 216 204
p 2 0 4 916 724 206
p 2 0 7 913 219 203
p 2 0 1 919 198 198
p 2 0 10 910 466 211
p 2 0 4 916 206 201
p 2 0 2 918 200 198
p 2 2 5 913 725 220
p 2 0 4 916 207 200
p 2 0 1 919 200 198
p 2 0 6 914 695 209
p 2 0 5 915 215 202
p 2 0 7 913 214 202
p 2 0 11 909 738 211
p 2 0 6 914 213 202
p 2 0 4 916 209 201
p 2 0 7 913 684 209
p 2 0 16 904 234 209
p 2 0 5 915 205 201
p 2 0 7 913 727 208
p 2 0 3 917 205 200
p 2 0 4 916 205 201
p 2 0 13 907 691 213
p 2 0 6 914 217 203
p 2 0 5 915 208 201
p 2 0 6 914 727 208
p 2 0 4 916 213 201
p 2 0 2 918 204 198
p 2 0 10 910 473 212
p 2 0 3 917 203 200
p 2 0 2 918 202 199
p 2 0 9 911 705 208
p 2 0 5 915 212 202
p 2 0 2 918 200 199
p 2 1 6 913 431 213
p 2 0 5 915 209 201
p 2 0 2 918 202 199
p 2 2 3 915 732 219
p 2 0 3 917 202 199
p 2 0 4 916 202 200
p 2 0 5 915 691 208
p 2 0 8 912 221 205
p 2 0 3 917 203 200
p 2 0 4 916 722 206
p 2 0 5 915 213 203
p 2 0 6 914 215 203
p 2 0 6 914 692 208
p 2 0 3 917 211 200
p 2 0 1 919 206 199
p 2 0 5 915 729 206
p 2 0 6 914 222 203
p 2 0 2 918 202 199
p 2 0 4 916 669 207
p 2 0 5 915 219 203
p 2 0 3 917 206 200
p 2 106 521 293 46133 2100
p 2 0 413 507 1515 636
p 2 0 172 748 555 359
p 2 86 511 323 39751 1922
p 2 0 414 506 1436 652
p 2 0 187 733 565 375
p 2 38 550 332 38326 1691
p 2 0 370 550 1458 595
p 2 0 206 714 608 384
p 2 38 578 304 39763 1728
p 2 0 356 564 1350 577
p 2 0 165 755 508 351
p 2 0 127 793 828 318
p 2 0 62 858 294 249
p 2 0 140 780 489 321
p 2 0 85 835 913 276
p 2 0 65 855 321 252
p 2 0 38 882 284 229
p 2 0 88 832 827 283
p 2 0 69 851 341 257
p 2 0 58 862 337 250
p 2 0 30 890 841 231
p 2 0 23 897 254 217
p 2 0 15 905 239 211
p 2 0 69 851 577 273
p 2 0 31 889 274 224
p 2 0 21 899 251 216
p 2 0 20 900 734 220
p 2 0 45 875 322 238
p 2 0 26 894 256 219
p 2 0 27 893 384 227
p 2 0 21 899 244 217
p 2 0 31 889 270 223
p 2 2 12 906 843 222
p 2 0 8 912 218 205
p 2 0 9 911 219 205
p 2 0 8 912 213 203
p 2 0 8 912 216 204
p 2 0 7 913 210 203
p 2 0 15 905 627 217
p 2 0 7 913 231 205
p 2 0 8 912 214 203
p 2 0 5 915 342 210
p 2 0 3 917 204 200
p 2 0 2 918 203 199
p 2 0 3 917 209 200
p 2 0 3 917 208 200
p 2 0 3 917 204 199
p 2 0 1 919 201 199
p 2 0 1 919 200 198
i 2 920 0 0 10918 3377
p 2 6 693 221 4565 942
p 2 4 662 254 4666 881
p 2 6 377 537 5599 630
p 2 3 430 487 4778 659
p 2 3 302 615 5327 567
p 2 29 302 589 7447 702
p 2 4 252 664 7493 612
p 2 4 266 650 7898 619
p 2 8 254 658 7062 615
p 2 7 302 611 8402 708
p 2 8 324 588 10128 748
p 2 7 354 559 10771 799
p 2 5 353 562 6968 733
p 2 4 388 528 9357 794
p 2 4 393 523 9324 785
p 2 0 470 450 8971 826
p 2 3 434 483 9261 807
p 2 3 452 465 10090 828
p 2 4 495 421 10277 871
p 2 7 496 417 11377 903
p 2 10 502 408 11313 941
p 2 4 493 423 9906 890
p 2 7 523 390 9886 922
p 2 5 538 377 11400 961
p 2 12 542 366 10869 1000
p 2 6 546 368 9488 937
p 2 9 606 305 11435 1045
p 2 4 542 374 10173 945
p 2 8 514 398 9483 916
p 2 1 497 422 11311 903
p 2 2 535 383 10998 926
p 2 5 519 396 10380 938
p 2 5 549 366 12622 979
p 2 3 477 440 10564 927
p 2 3 504 413 11343 954
p 2 4 489 427 11260 926
p 2 1 563 356 10442 959
p 2 5 476 439 9999 882
p 2 6 497 417 11464 922
p 2 0 508 412 7339 860
p 2 0 504 416 8703 842
p 2 3 566 351 10728 962
p 2 2 508 410 9093 892
p 2 0 517 403 8534 891
p 2 3 516 401 10720 923
p 2 1 575 344 9865 921
p 2 0 528 392 8903 875
p 2 0 533 387 9761 870
p 2 0 492 428 8978 855
p 2 1 471 448 7970 799
p 2 1 433 486 9427 797
p 2 0 471 449 7790 780
p 2 0 391 529 7477 676
p 2 2 442 476 7382 722
p 2 0 410 510 6239 677
p 2 0 446 474 6292 705
p 2 1 401 518 7433 692
p 2 0 481 439 6295 727
p 2 0 392 528 6381 663
p 2 0 458 462 7531 731
p 2 0 398 522 6589 667
p 2 0 437 483 6591 693
p 2 1 426 493 7815 707
p 2 0 414 506 5569 665
p 2 0 458 462 6240 693
p 2 0 432 488 7588 695
p 2 0 445 475 6375 688
p 2 0 414 506 6512 673
p 2 1 438 481 7445 709
p 2 0 403 517 7319 679
p 2 0 464 456 6353 716
p 2 1 428 491 7552 699
p 2 0 419 501 6438 682
p 2 0 382 538 6563 655
p 2 1 428 491 7749 708
p 2 0 380 540 6557 646
p 2 0 434 486 6561 689
p 2 0 391 529 7553 682
p 2 0 430 490 6574 692
p 2 0 383 537 6385 657
p 2 1 420 499 7576 703
p 2 0 382 538 6249 655
p 2 0 469 451 6568 714
p 2 1 382 537 7563 673
p 2 0 435 485 6607 685
p 2 0 405 515 6770 670
p 2 1 388 531 8054 677
p 2 0 436 484 5574 673
p 2 0 404 516 6297 661
p 2 0 420 500 7401 695
p 2 0 381 539 6352 647
p 2 0 430 490 6551 691
p 2 1 378 541 7474 672
p 2 0 414 506 7066 689
p 2 0 385 535 6253 649
p 2 1 436 483 7447 708
p 2 0 374 546 6284 645
p 2 0 428 492 6447 679
p 2 1 371 548 7599 660
p 2 0 421 499 6551 677
p 2 0 368 552 6565 639
p 2 0 439 481 7682 712
p 2 0 393 527 6352 654
p 2 0 440 480 6341 690
p 2 1 393 526 7400 684
p 2 0 450 470 6231 700
p 2 0 403 517 6409 673
p 2 1 439 480 7651 724
p 2 0 385 535 6516 659
p 2 0 444 476 6769 695
p 2 1 383 536 7416 657
p 2 0 408 512 5684 654
p 2 0 435 485 6264 670
p 2 0 412 508 7559 680
p 2 0 428 492 6358 680
p 2 0 379 541 6522 645
p 2 1 415 504 7466 690
p 2 0 401 519 6935 674
p 2 0 443 477 6390 690
p 2 0 390 530 7409 660
p 2 0 430 490 6427 683
p 2 0 391 529 6613 654
p 2 1 445 474 7646 724
p 2 0 385 535 6508 657
p 2 0 427 493 6568 680
p 2 1 384 535 7614 670
p 2 0 437 483 6523 696
p 2 0 384 536 6652 654
p 2 1 425 494 7364 695
p 2 0 381 539 6523 652
p 2 0 432 488 6597 695
p 2 0 389 531 7536 666
p 2 0 436 484 6549 686
p 2 0 388 532 6666 647
p 2 1 382 537 7145 651
p 2 0 433 487 5704 669
i 2 920 0 0 3187 2695
p 2 689 223 8 4761 2949
p 2 638 281 1 6036 3164
p 2 534 385 1 6824 3134
p 2 414 504 2 7574 3100
p 2 358 557 5 8502 3071
p 2 298 622 0 8825 3025
p 2 24 881 15 7466 2024
p 2 18 898 4 5997 1895
p 2 29 884 7 8007 2148
p 2 11 904 5 5598 1908
p 2 14 901 5 6294 1906
p 2 2 911 7 5451 1821
p 2 11 888 21 6098 1819
p 2 12 892 16 5652 1844
p 2 28 881 11 6842 1945
p 2 17 899 4 5610 1829
p 2 12 867 41 6289 1796
p 2 4 908 8 5362 1758
p 2 10 889 21 5734 1791
p 2 0 917 3 5153 1785
p 2 7 875 38 5086 1702
p 2 5 904 11 4617 1684
p 2 10 876 34 5824 1706
p 2 3 878 39 4454 1612
p 2 17 862 41 5099 1678
p 2 2 852 66 3868 1444
p 2 3 825 92 4654 1518
p 2 3 843 74 3184 1354
p 2 9 790 121 5229 1496
p 2 0 789 131 2826 1156
p 2 2 763 155 3085 1171
p 2 2 715 203 2690 1074
p 2 1 671 248 3003 1073
p 2 0 670 250 2631 1016
p 2 0 603 317 2986 1012
p 2 1 612 307 2767 978
p 2 0 568 352 3184 991
p 2 0 526 394 2672 887
p 2 0 439 481 2919 872
p 2 0 464 456 2648 863
p 2 3 551 366 3220 996
p 2 0 456 464 2701 848
p 2 0 518 402 3050 946
p 2 0 500 420 2847 902
p 2 0 568 352 3413 995
p 2 2 554 364 2948 930
p 2 1 552 367 3323 979
p 2 0 542 378 3105 960
p 2 0 580 340 3407 1007
p 2 0 511 409 3279 905
p 2 0 535 385 3662 962
p 2 2 505 413 3358 920
p 2 3 595 322 3808 1042
p 2 1 452 467 3407 896
p 2 1 620 299 3921 1056
p 2 0 545 375 3792 974
i 2 920 0 0 22611 3821
p 2 0 836 84 7821 1306
p 2 8 858 54 13781 1695
p 2 0 817 103 9699 1418
p 2 4 864 52 13418 1676
p 2 0 791 129 9775 1407
p 2 5 837 78 13868 1666
p 2 0 790 130 10095 1392
p 2 1 825 94 13893 1662
p 2 0 806 114 10051 1411
p 2 10 771 139 14871 1726
p 2 0 782 138 10101 1418
p 2 4 845 71 14554 1727
p 2 0 819 101 9773 1446
p 2 14 841 65 14725 1805
p 2 0 817 103 10047 1446
p 2 11 836 73 14896 1768
p 2 0 834 86 9965 1447
p 2 6 804 110 14139 1675
p 2 0 783 137 10262 1424
p 2 0 848 72 13116 1657
p 2 0 786 134 9803 1425
p 2 4 866 50 13145 1675
p 2 0 819 101 9803 1422
p 2 8 784 128 13651 1658
p 2 0 808 112 9865 1422
p 2 3 863 54 13635 1699
p 2 1 767 152 9761 1406
p 2 1 838 81 13025 1632
p 2 0 804 116 9781 1419
p 2 6 788 126 13185 1583
p 2 0 828 92 9991 1435
p 2 5 832 83 13543 1619
p 2 0 789 131 9684 1401
p 2 1 836 83 14056 1682
p 2 0 739 181 9835 1358
p 2 2 833 85 13884 1651
p 2 0 744 176 9808 1368
i 2 920 0 0 39390 4096
p 2 14 885 21 22612 2038
p 2 9 894 17 20919 2081
p 2 22 883 15 27634 2215
p 2 20 880 20 19204 2063
p 2 10 895 15 18903 1952
p 2 18 874 28 24535 2032
p 2 14 894 12 17886 1894
p 2 7 893 20 17529 1887
p 2 10 901 9 24308 1896
p 2 10 890 20 17180 1881
p 2 17 892 11 16123 1828
p 2 12 895 13 23825 1947
p 2 6 897 17 16651 1785
p 2 9 904 7 16381 1784
p 2 7 901 12 16919 1792
p 2 5 910 5 15602 1713
p 2 2 914 4 15366 1724
p 2 3 911 6 17072 1740
p 2 4 910 6 15147 1692
p 2 3 909 8 14342 1696
p 2 4 909 7 17195 1720
p 2 3 913 4 14520 1622
p 2 0 907 13 14450 1593
p 2 1 909 10 17616 1687
p 2 0 905 15 14439 1597
p 2 0 909 11 13275 1565
p 2 5 895 20 17688 1725
p 2 0 913 7 13612 1557
p 2 0 895 25 12739 1509
p 2 5 872 43 16720 1666
p 2 0 879 41 13589 1492
p 2 0 894 26 14510 1498
p 2 3 897 20 19166 1711
p 2 0 900 20 15367 1512
