# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 1555 3244 3361 42403 11866
p 2 794 4084 3282 46221 10606
p 2 750 4275 3135 44205 10666
p 2 43 4827 3290 34613 8188
p 2 38 5325 2797 37615 8874
p 2 90 4853 3217 42117 8820
p 2 99 5547 2514 46090 9569
p 2 140 5129 2891 47386 9670
p 2 159 5586 2415 53305 10233
p 2 250 4829 3081 54390 10056
p 2 222 4958 2980 54992 10089
p 2 255 4945 2960 55306 10216
p 2 314 4703 3143 57450 10455
p 2 395 4850 2915 59446 11157
p 2 1050 4754 2356 71326 13452
p 2 48 4881 3231 40523 8544
p 2 39 4522 3599 37544 7800
p 2 31 3973 4156 31396 6926
p 2 28 4462 3670 29108 7067
p 2 48 3586 4526 23191 6055
p 2 21 3750 4389 19222 5763
p 2 12 2890 5258 14568 4893
p 2 13 3488 4659 12234 5040
p 2 11 2690 5459 8742 4223
p 2 4 3750 4406 7781 4737
p 2 1 2286 5873 5279 3448
p 2 1 3299 4860 5512 4111
p 2 1 2278 5881 4090 3174
p 2 3 3883 4274 5214 4266
p 2 0 2228 5932 3483 2927
p 2 0 3496 4664 3949 3796
p 2 0 1313 6847 2318 2153
p 2 0 3080 5080 3884 3508
p 2 0 1358 6802 2602 2232
p 2 0 3875 4285 5019 4128
p 2 0 1882 6278 2978 2599
p 2 0 3209 4951 3842 3549
p 2 0 1183 6977 2363 2049
p 2 0 3434 4726 4387 3811
p 2 0 1592 6568 2654 2360
p 2 0 2577 5583 3335 3138
p 2 0 1487 6673 3232 2340
p 2 0 3085 5075 3840 3470
p 2 0 1255 6905 2444 2094
p 2 0 2932 5228 3695 3350
p 2 0 924 7236 2164 1861
p 2 0 2436 5724 3288 2991
p 2 0 930 7230 2145 1879
p 2 0 3194 4966 4458 3611
p 2 0 1563 6597 2661 2325
p 2 0 2615 5545 3275 3100
p 2 0 744 7416 1773 1694
p 2 0 2080 6080 2915 2692
p 2 0 822 7338 2146 1763
p 2 0 1738 6422 2651 2448
p 2 0 858 7302 2119 1826
p 2 0 2814 5346 3863 3278
p 2 0 1269 6891 2439 2115
p 2 0 2700 5460 3940 3254
i 2 8160 0 0 26850 23175
p 2 891 7180 89 43809 13207
p 2 728 7286 146 32502 12296
p 2 728 7392 40 30482 12246
p 2 723 7319 118 31463 12826
p 2 591 7506 63 26614 12453
p 2 384 7611 165 28198 12147
p 2 348 7769 43 25802 11875
p 2 170 7820 170 28106 11403
p 2 86 8021 53 23671 10677
p 2 55 7972 133 25768 10660
p 2 28 8099 33 23897 10482
p 2 89 7842 229 25732 10429
p 2 0 8121 39 18147 9536
p 2 3 8039 118 25085 10071
p 2 0 8099 61 17030 9233
p 2 1 8005 154 21840 9632
p 2 0 8123 37 16454 9248
p 2 0 7982 178 19850 9360
p 2 0 7250 910 8877 8429
p 2 0 6545 1615 7156 6955
p 2 0 5913 2247 6197 6097
p 2 0 5426 2734 5679 5589
p 2 0 5045 3115 5288 5228
p 2 0 4321 3839 4686 4628
p 2 0 4058 4102 4371 4327
p 2 0 3397 4763 3903 3839
p 2 0 3095 5065 3599 3560
p 2 0 2616 5544 3201 3161
p 2 0 2526 5634 3168 3114
p 2 301 2060 5799 11382 4523
i 2 8160 0 0 52211 25733
p 2 851 5773 1536 50306 11401
p 2 902 4936 2322 70740 11622
p 2 893 3776 3491 83382 10740
p 2 847 3273 4040 92346 10135
p 2 745 3567 3848 92067 9879
