# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 5 914 1 5043 1758
p 2 28 892 0 5332 1827
p 2 32 888 0 6605 1958
p 2 38 882 0 6682 1906
p 2 52 868 0 5898 1875
p 2 35 885 0 5801 1921
p 2 44 876 0 7625 1971
p 2 34 886 0 7049 1975
p 2 29 891 0 8974 1979
p 2 43 877 0 7400 2081
p 2 34 886 0 6779 1934
p 2 33 887 0 6845 1924
p 2 23 897 0 11307 1945
p 2 33 887 0 7742 2017
p 2 61 859 0 8495 1982
p 2 28 892 0 6455 1918
p 2 26 893 1 5383 1799
p 2 26 894 0 5537 1835
p 2 60 859 1 5494 1891
p 2 52 868 0 7410 1884
p 2 77 842 1 6233 1935
p 2 32 887 1 5494 1859
i 2 920 0 0 2668 2668
i 2 920 0 0 6962 2977
p 2 665 254 1 14546 3548
p 2 558 361 1 20489 3657
p 2 459 461 0 25536 3648
p 2 394 526 0 30185 3619
p 2 334 586 0 33697 3556
p 2 309 611 0 36360 3548
p 2 279 641 0 38444 3506
p 2 259 661 0 39598 3444
p 2 0 644 276 2020 884
p 2 0 376 544 804 549
p 2 0 262 658 533 448
p 2 0 245 675 496 435
p 2 0 192 728 435 381
p 2 0 127 793 346 319
p 2 0 107 813 312 289
p 2 0 80 840 282 270
p 2 0 733 187 18443 1383
p 2 0 502 418 1646 715
p 2 0 736 184 16714 1339
p 2 0 559 361 1738 764
p 2 3 770 147 21212 1551
p 2 0 535 385 1688 760
p 2 1 778 141 20942 1446
p 2 0 599 321 3513 833
p 2 0 773 147 20823 1403
p 2 0 570 350 3604 807
p 2 1 776 143 20434 1411
p 2 0 549 371 3643 783
p 2 6 761 153 19868 1422
p 2 0 529 391 1642 732
p 2 0 321 599 826 505
p 2 0 554 366 2251 767
p 2 0 263 657 664 443
p 2 0 255 665 706 428
p 2 0 187 733 1013 387
p 2 0 173 747 638 357
p 2 0 160 760 543 343
p 2 0 92 828 695 292
p 2 0 50 870 278 241
p 2 0 43 877 305 234
p 2 0 109 811 663 318
p 2 0 87 833 392 276
p 2 0 77 843 678 275
p 2 0 65 855 334 256
p 2 2 54 864 684 263
p 2 0 31 889 253 226
p 2 0 107 813 2118 348
p 2 0 200 720 3063 418
p 2 0 105 815 3549 335
p 2 0 169 751 3522 390
p 2 0 171 749 3996 395
p 2 0 231 689 3854 452
p 2 0 182 738 3642 396
p 2 0 180 740 3747 401
p 2 0 204 716 3783 419
p 2 2 291 627 1613 532
p 2 0 228 692 986 437
p 2 0 202 718 987 394
p 2 0 108 812 490 298
p 2 1 167 752 949 367
p 2 0 73 847 345 265
p 2 0 97 823 662 289
p 2 0 58 862 326 251
p 2 0 68 852 346 257
p 2 0 50 870 461 251
p 2 0 33 887 260 224
p 2 0 26 894 248 220
p 2 1 38 881 689 246
p 2 0 22 898 248 217
p 2 0 18 902 235 214
p 2 0 21 899 248 215
p 2 0 34 886 531 234
p 2 0 21 899 246 217
p 2 0 17 903 388 218
p 2 0 17 903 229 211
p 2 0 12 908 222 208
p 2 4 27 889 839 260
p 2 0 12 908 218 208
p 2 0 12 908 216 207
p 2 0 44 876 670 246
p 2 0 41 879 266 234
p 2 0 39 881 266 232
p 2 0 48 872 603 252
p 2 0 33 887 260 228
p 2 0 16 904 231 211
p 2 0 47 873 895 253
p 2 0 37 883 246 226
p 2 0 9 911 210 207
p 2 0 28 892 549 232
p 2 0 14 906 228 211
p 2 0 34 886 245 225
p 2 0 17 903 574 230
p 2 0 17 903 242 213
p 2 0 9 911 221 205
p 2 1 15 904 561 224
p 2 0 13 907 217 209
p 2 0 7 913 205 204
p 2 0 12 908 693 223
p 2 0 12 908 228 208
p 2 0 6 914 209 201
p 2 29 698 193 37725 1928
p 2 0 573 347 2179 813
p 2 22 792 106 39620 1999
p 2 0 613 307 2222 854
p 2 35 797 88 39326 2062
p 2 0 581 339 2206 832
p 2 25 832 63 39706 2132
p 2 0 612 308 2392 876
p 2 0 320 600 888 514
p 2 0 182 738 479 363
p 2 0 89 831 339 283
p 2 0 64 856 288 259
i 2 920 0 0 25919 3489
p 2 0 538 382 851 704
p 2 0 518 402 733 665
p 2 0 530 390 3553 825
p 2 42 490 388 6400 949
p 2 48 387 485 10987 1017
p 2 51 463 406 17312 1247
p 2 33 452 435 16913 1098
p 2 18 469 433 15912 1025
p 2 15 524 381 18568 1079
p 2 5 419 496 10254 786
p 2 3 450 467 7613 763
p 2 5 421 494 14822 861
p 2 0 418 502 1296 616
p 2 0 233 687 603 420
p 2 6 397 517 16602 885
p 2 0 353 567 1363 578
p 2 0 223 697 750 419
p 2 1 389 530 15074 791
p 2 0 300 620 1189 509
p 2 0 186 734 528 371
p 2 1 366 553 15194 740
p 2 0 319 601 1221 521
p 2 0 260 660 622 443
p 2 1 392 527 15934 783
p 2 0 393 527 6863 656
p 2 0 271 649 6386 498
p 2 0 502 418 21520 930
p 2 0 357 563 5870 617
p 2 18 256 646 3778 581
p 2 18 394 508 15922 967
p 2 0 372 548 1355 600
p 2 0 246 674 615 430
p 2 4 417 499 17429 865
p 2 0 355 565 1265 559
p 2 0 218 702 624 404
p 2 1 394 525 16555 786
p 2 0 354 566 1325 559
p 2 0 164 756 489 344
p 2 0 362 558 15482 722
p 2 0 286 634 1299 500
p 2 0 507 413 2674 749
p 2 2 432 486 15663 844
p 2 0 368 552 1368 573
p 2 0 210 710 591 388
p 2 1 370 549 15969 763
p 2 0 290 630 1253 499
p 2 0 194 726 539 376
p 2 2 412 506 16631 849
p 2 0 317 603 1333 535
p 2 7 245 668 2115 486
p 2 10 360 550 20747 910
p 2 0 377 543 3578 606
p 2 0 234 686 3358 448
p 2 4 442 474 20152 880
p 2 0 328 592 3615 560
p 2 0 228 692 810 425
p 2 0 392 528 17622 770
p 2 0 298 622 1320 511
p 2 0 204 716 591 387
p 2 4 312 604 19717 753
p 2 0 310 610 1327 532
p 2 0 154 766 499 339
p 2 1 423 496 19042 833
p 2 0 323 597 1346 538
p 2 0 176 744 542 363
p 2 1 308 611 19578 744
p 2 0 299 621 1312 521
p 2 0 138 782 522 330
p 2 12 348 560 21475 868
p 2 0 283 637 1382 501
p 2 0 202 718 709 391
p 2 3 321 596 19781 739
p 2 0 267 653 1293 492
p 2 0 124 796 484 317
p 2 0 320 600 17802 690
p 2 0 254 666 1313 465
p 2 0 141 779 531 328
i 2 920 0 0 25351 3440
p 2 10 623 287 2456 864
p 2 39 625 256 6521 1063
p 2 42 615 263 13647 1294
p 2 51 547 322 16638 1295
p 2 35 522 363 16848 1228
p 2 27 542 351 19121 1208
p 2 6 501 413 12168 950
p 2 3 483 434 7289 829
p 2 0 525 395 12963 884
p 2 0 401 519 1337 607
p 2 0 223 697 632 422
p 2 1 353 566 14527 739
p 2 0 260 660 1170 479
p 2 0 231 689 666 425
p 2 0 354 566 14215 714
p 2 0 289 631 1256 500
p 2 0 221 699 661 403
p 2 0 401 519 14294 771
p 2 0 277 643 1218 496
p 2 0 191 729 574 372
p 2 0 310 610 14084 674
p 2 0 232 688 1282 457
p 2 0 184 736 752 379
p 2 1 371 548 12956 707
p 2 0 321 599 1224 522
p 2 0 175 745 557 354
p 2 0 382 538 13777 743
p 2 0 339 581 1409 547
p 2 0 237 683 819 426
p 2 1 372 547 15116 738
p 2 0 274 646 1207 489
p 2 0 178 742 606 363
p 2 0 330 590 15581 705
p 2 0 313 607 1354 520
p 2 0 173 747 617 358
p 2 0 320 600 17090 736
p 2 0 279 641 1232 495
p 2 0 179 741 614 364
p 2 0 323 597 15903 711
p 2 0 264 656 1290 486
p 2 0 169 751 652 362
p 2 1 296 623 13773 653
p 2 0 248 672 1184 463
p 2 0 137 783 499 320
p 2 0 340 580 13534 701
p 2 0 263 657 1270 486
p 2 0 185 735 733 379
p 2 0 353 567 16275 755
p 2 0 313 607 1323 527
p 2 0 158 762 524 343
p 2 0 336 584 15823 720
p 2 0 254 666 1189 473
p 2 0 185 735 605 376
p 2 6 349 565 16190 778
p 2 0 258 662 1253 484
p 2 0 160 760 621 354
p 2 1 310 609 15296 698
p 2 0 235 685 1206 458
p 2 0 148 772 551 344
p 2 1 290 629 14237 661
p 2 0 266 654 1335 494
p 2 0 141 779 577 334
p 2 1 367 552 16188 765
p 2 0 269 651 3733 516
p 2 0 176 744 3122 396
p 2 5 318 597 18199 768
p 2 8 323 589 2800 593
p 2 2 173 745 1665 415
p 2 0 352 568 16188 756
p 2 0 290 630 1333 516
p 2 0 172 748 629 367
p 2 8 318 594 17815 797
p 2 0 280 640 1326 504
p 2 0 132 788 535 329
p 2 0 332 588 16404 728
p 2 0 230 690 1227 457
p 2 0 119 801 504 316
i 2 920 0 0 81950 4967
p 2 0 339 581 1401 561
p 2 0 280 640 1665 491
p 2 0 193 727 2343 400
p 2 0 192 728 1902 400
p 2 0 139 781 1894 346
p 2 0 164 756 2546 373
p 2 0 126 794 1927 332
p 2 0 115 805 1970 325
p 2 0 153 767 2782 367
p 2 0 124 796 2004 334
p 2 0 86 834 1960 299
p 2 0 60 860 1970 272
p 2 0 48 872 491 258
p 2 0 29 891 293 227
p 2 0 11 909 228 208
p 2 0 4 916 204 202
p 2 0 2 918 200 199
i 2 920 0 0 58624 4794
p 2 49 871 0 26298 2124
p 2 44 876 0 25648 2097
p 2 26 894 0 25559 1991
p 2 14 906 0 24836 1950
p 2 13 907 0 24255 2026
p 2 14 905 1 27948 1942
p 2 0 912 8 14716 1322
p 2 0 904 16 16107 1336
p 2 0 906 14 16030 1332
p 2 0 915 5 16143 1338
p 2 0 917 3 16330 1349
p 2 0 911 9 16031 1342
p 2 0 909 11 15954 1334
p 2 0 905 15 15937 1351
p 2 0 911 9 15857 1336
p 2 0 904 16 15475 1325
p 2 0 899 21 15643 1316
i 2 920 0 0 57749 4771
p 2 35 885 0 27571 1940
p 2 26 894 0 25930 1880
p 2 25 895 0 24798 1916
p 2 15 905 0 24522 1870
p 2 18 902 0 23350 1861
p 2 19 899 2 28024 1816
p 2 0 878 42 16209 1316
p 2 0 860 60 17131 1305
p 2 0 865 55 17643 1308
p 2 0 851 69 17424 1300
p 2 0 855 65 17741 1291
p 2 0 855 65 17570 1306
p 2 0 862 58 18128 1310
p 2 0 845 75 17289 1296
p 2 0 858 62 17945 1326
p 2 0 852 68 17711 1307
p 2 0 856 64 18223 1321
p 2 16 814 90 22479 1393
p 2 0 868 52 17493 1332
p 2 0 866 54 17231 1313
p 2 0 867 53 17912 1328
p 2 0 837 83 17168 1288
p 2 0 848 72 17516 1308
p 2 0 836 84 17277 1285
p 2 0 868 52 17649 1327
p 2 0 850 70 16994 1309
p 2 0 863 57 17286 1308
p 2 0 853 67 17025 1321
p 2 0 874 46 17363 1336
p 2 0 834 86 16737 1297
p 2 0 852 68 17165 1306
p 2 146 774 0 26857 2510
p 2 149 771 0 27703 2581
p 2 166 753 1 26338 2606
p 2 161 759 0 26232 2632
p 2 161 759 0 24945 2630
p 2 159 761 0 24929 2681
p 2 175 745 0 23250 2678
p 2 174 746 0 23076 2705
p 2 186 734 0 21695 2718
p 2 187 733 0 21071 2770
p 2 211 709 0 19700 2821
p 2 203 717 0 18939 2852
p 2 224 696 0 18067 2918
p 2 210 710 0 17060 2956
p 2 254 666 0 15698 3073
p 2 261 659 0 13735 3086
p 2 348 572 0 11274 3097
p 2 368 552 0 8313 3034
p 2 717 203 0 4961 2976
p 2 0 215 705 515 415
p 2 0 153 767 384 351
p 2 0 100 820 318 290
p 2 0 174 746 351 338
p 2 0 134 786 318 306
p 2 0 131 789 298 297
p 2 692 221 7 8673 3118
p 2 432 488 0 15735 3309
p 2 304 616 0 21761 3310
p 2 104 816 0 24433 2848
p 2 110 810 0 27853 2878
p 2 42 878 0 28690 2612
p 2 42 878 0 30497 2588
p 2 34 886 0 32555 2548
p 2 17 903 0 33791 2440
p 2 16 904 0 34973 2308
p 2 16 904 0 37287 2278
p 2 12 908 0 37067 2204
p 2 10 910 0 40844 2126
p 2 14 906 0 41664 2118
p 2 10 910 0 42343 2050
p 2 0 910 10 20611 1511
p 2 0 912 8 22835 1549
p 2 0 902 18 22369 1505
p 2 0 899 21 26198 1518
p 2 0 909 11 24094 1533
p 2 0 912 8 25486 1550
p 2 0 914 6 27398 1558
p 2 0 909 11 25204 1537
p 2 1 917 2 26233 1583
p 2 0 906 14 26681 1549
p 2 0 911 9 26203 1567
p 2 0 900 20 23716 1510
p 2 0 902 18 27090 1539
p 2 0 907 13 24195 1515
p 2 0 884 36 24378 1472
p 2 0 907 13 26390 1523
p 2 0 861 59 23888 1467
p 2 0 897 23 23954 1504
p 2 0 877 43 26549 1500
p 2 0 910 10 24329 1541
p 2 0 898 22 24464 1519
p 2 0 907 13 26146 1549
p 2 0 894 26 24272 1488
p 2 0 902 18 22464 1478
p 2 0 869 51 25712 1456
p 2 0 903 17 22640 1495
p 2 0 898 22 23565 1474
p 2 0 916 4 27062 1597
p 2 0 883 37 20957 1443
p 2 0 877 43 21265 1446
p 2 0 901 19 25220 1528
p 2 33 887 0 35165 2045
p 2 63 857 0 48460 2241
p 2 105 815 0 65888 2441
p 2 67 853 0 78530 2329
p 2 78 842 0 92663 2385
p 2 67 853 0 100862 2334
p 2 80 840 0 108746 2435
p 2 76 844 0 113771 2443
p 2 49 871 0 117972 2305
p 2 33 887 0 118817 2232
p 2 25 895 0 120916 2135
p 2 34 886 0 118960 2147
p 2 22 898 0 115824 2038
p 2 15 905 0 112190 1941
p 2 20 900 0 107868 1922
p 2 8 912 0 104531 1813
p 2 2 918 0 95195 1782
p 2 6 908 6 77943 1724
p 2 8 912 0 73540 1724
p 2 7 906 7 68616 1690
p 2 4 915 1 64900 1672
p 2 4 916 0 60814 1670
p 2 7 886 27 55679 1624
p 2 4 877 39 54253 1611
p 2 4 911 5 52259 1615
p 2 7 855 58 48315 1459
p 2 8 863 49 46394 1446
p 2 9 766 145 45143 1316
p 2 5 775 140 44989 1287
p 2 4 777 139 45427 1290
p 2 3 760 157 45263 1264
p 2 7 644 269 45317 1153
p 2 2 696 222 44967 1185
p 2 2 735 183 45160 1230
p 2 1 720 199 45138 1208
p 2 2 609 309 44944 1101
p 2 1 672 247 45249 1166
p 2 3 724 193 45731 1232
p 2 2 672 246 45529 1156
p 2 3 582 335 45267 1081
p 2 3 638 279 44594 1124
p 2 5 677 238 44294 1185
p 2 3 640 277 43725 1131
p 2 6 577 337 44103 1088
p 2 1 614 305 44146 1097
p 2 3 642 275 43865 1137
p 2 4 638 278 43556 1120
p 2 4 643 273 43958 1147
p 2 6 721 193 43619 1235
p 2 5 835 80 46453 1405
p 2 4 722 194 44357 1224
p 2 3 627 290 44349 1125
p 2 6 654 260 43896 1164
p 2 4 690 226 43414 1192
p 2 3 633 284 43121 1124
p 2 5 582 333 43627 1094
p 2 4 593 323 43934 1087
p 2 5 629 286 44069 1137
p 2 3 605 312 43578 1093
p 2 6 555 359 43476 1059
p 2 7 577 336 43663 1090
p 2 3 633 284 43928 1132
p 2 5 572 343 43288 1075
p 2 1 533 386 43496 1020
p 2 9 550 361 44134 1071
p 2 4 577 339 44158 1074
p 2 6 672 242 44002 1193
p 2 6 816 98 46187 1425
p 2 5 845 70 47066 1488
p 2 4 883 33 47877 1531
p 2 7 861 52 47163 1528
p 2 7 865 48 47421 1520
p 2 24 847 49 50902 1596
p 2 35 842 43 56353 1679
p 2 48 756 116 55574 1595
p 2 69 643 208 59449 1620
p 2 61 695 164 56615 1636
p 2 51 704 165 57078 1609
p 2 39 685 196 53621 1493
p 2 41 614 265 51898 1414
p 2 52 651 217 53307 1546
p 2 47 708 165 54441 1584
p 2 47 672 201 54912 1552
p 2 40 618 262 54207 1445
p 2 47 655 218 52981 1535
p 2 31 690 199 53576 1482
p 2 28 662 230 51454 1392
p 2 17 616 287 50317 1304
p 2 18 657 245 49352 1339
p 2 18 701 201 48030 1352
p 2 15 650 255 47023 1275
p 2 14 604 302 44336 1201
p 2 14 616 290 44245 1212
p 2 9 655 256 43398 1238
p 2 5 626 289 42026 1150
p 2 5 626 289 39357 1114
p 2 5 704 211 39904 1204
p 2 4 797 119 41756 1325
p 2 3 700 217 39464 1179
p 2 2 578 340 38776 1047
p 2 2 610 308 37742 1069
p 2 4 649 267 37990 1132
p 2 2 639 279 37038 1090
p 2 8 626 286 37346 1131
p 2 3 714 203 38561 1231
p 2 7 811 102 42316 1422
p 2 5 809 106 38580 1357
p 2 3 757 160 39525 1285
p 2 1 800 119 36482 1306
p 2 2 852 66 39238 1425
p 2 1 827 92 36686 1357
p 2 4 769 147 36528 1305
p 2 2 702 216 35134 1194
p 2 2 804 114 33138 1328
p 2 2 799 119 30035 1304
p 2 2 858 60 30782 1390
p 2 2 653 265 29441 1100
p 2 2 803 115 30714 1290
p 2 2 837 81 31264 1352
p 2 2 799 119 30543 1280
p 2 0 811 109 31893 1269
p 2 4 659 257 29676 1089
p 2 3 564 353 29713 990
p 2 3 614 303 29143 1020
p 2 1 504 415 28261 906
p 2 1 563 356 27810 955
p 2 0 603 317 28203 998
p 2 0 543 377 27344 918
p 2 0 491 429 27793 879
p 2 1 508 411 27825 898
p 2 1 540 379 28452 930
p 2 2 481 437 28333 869
p 2 5 428 487 27786 844
p 2 0 440 480 27225 831
p 2 1 464 455 27719 859
p 2 2 450 468 27215 836
p 2 0 429 491 27219 811
p 2 2 418 500 27219 804
p 2 0 426 494 27200 810
p 2 0 426 494 27017 801
p 2 0 405 515 26896 782
p 2 2 403 515 26659 783
p 2 3 399 518 26853 795
i 2 920 0 0 96240 5345
p 2 0 903 17 33623 1530
p 2 0 906 14 37478 1578
p 2 0 893 27 36984 1573
p 2 0 909 11 37731 1580
p 2 0 898 22 37472 1574
p 2 0 906 14 38714 1593
p 2 0 901 19 38021 1571
p 2 0 907 13 38285 1596
p 2 0 896 24 37916 1562
p 2 0 898 22 38851 1574
p 2 0 894 26 38959 1570
p 2 0 901 19 39039 1592
p 2 0 901 19 39104 1581
p 2 0 909 11 39570 1618
p 2 0 894 26 39594 1582
p 2 0 905 15 40592 1608
p 2 0 892 28 40076 1591
p 2 0 903 17 39589 1606
p 2 0 895 25 40303 1577
p 2 0 907 13 39805 1611
p 2 0 905 15 39445 1597
p 2 0 910 10 39820 1607
p 2 0 903 17 40210 1592
p 2 0 912 8 39923 1622
p 2 0 910 10 40665 1586
p 2 1 910 9 40447 1632
p 2 0 904 16 40425 1587
p 2 1 910 9 40015 1614
p 2 0 910 10 40881 1598
p 2 1 906 13 41079 1626
p 2 0 908 12 41183 1590
p 2 0 902 18 41386 1613
p 2 0 912 8 41455 1625
p 2 1 906 13 40321 1616
p 2 0 907 13 41511 1607
p 2 0 908 12 40456 1641
p 2 1 914 5 40267 1622
p 2 2 904 14 40051 1638
p 2 2 909 9 39867 1626
p 2 2 909 9 40271 1644
p 2 3 910 7 41724 1663
p 2 0 910 10 45089 1662
p 2 2 909 9 47063 1667
p 2 4 912 4 48392 1716
p 2 1 915 4 48490 1676
p 2 0 914 6 49574 1707
p 2 0 911 9 45452 1664
p 2 0 913 7 47108 1688
p 2 0 914 6 46045 1659
p 2 0 911 9 47338 1696
p 2 1 911 8 46640 1656
p 2 1 908 11 47391 1688
p 2 1 913 6 45138 1666
p 2 3 908 9 46413 1696
p 2 2 908 10 45325 1678
p 2 0 906 14 46675 1670
p 2 0 911 9 44406 1642
p 2 2 906 12 45692 1688
p 2 2 912 6 44263 1656
p 2 0 909 11 45652 1667
p 2 0 915 5 44049 1654
p 2 1 911 8 47053 1712
p 2 0 911 9 44495 1672
p 2 0 913 7 48182 1745
p 2 0 912 8 44668 1661
p 2 0 913 7 47397 1715
p 2 1 906 13 44227 1647
p 2 0 914 6 47052 1737
p 2 0 913 7 43668 1667
p 2 1 912 7 46424 1710
p 2 1 911 8 44346 1653
p 2 0 911 9 45719 1669
p 2 0 911 9 43626 1633
p 2 0 914 6 46708 1686
p 2 0 899 21 44536 1620
p 2 1 913 6 46381 1720
p 2 0 906 14 43512 1629
p 2 1 910 9 45793 1683
p 2 0 908 12 43322 1647
p 2 0 911 9 46347 1686
p 2 0 909 11 43829 1640
p 2 0 916 4 46395 1686
p 2 0 914 6 44475 1666
p 2 1 911 8 46105 1684
p 2 0 911 9 44365 1662
p 2 2 915 3 46194 1717
p 2 1 915 4 45058 1691
p 2 0 912 8 46743 1721
p 2 1 916 3 44033 1684
p 2 1 917 2 47635 1727
p 2 0 919 1 45011 1693
p 2 0 912 8 47415 1738
p 2 1 914 5 45234 1693
p 2 0 915 5 47164 1714
p 2 0 918 2 45590 1691
p 2 0 916 4 49074 1750
p 2 0 914 6 46568 1688
p 2 0 919 1 47826 1727
p 2 0 915 5 46072 1685
p 2 0 918 2 48126 1751
p 2 0 919 1 45949 1701
p 2 0 916 4 50914 1802
p 2 0 916 4 46714 1702
p 2 2 918 0 51266 1795
p 2 0 914 6 47205 1696
p 2 0 919 1 51799 1808
