# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 176 744 294 284
p 2 0 197 723 284 283
p 2 0 121 799 226 223
p 2 13 121 786 391 281
p 2 4 92 824 396 256
p 2 0 60 860 182 182
p 2 0 48 872 176 172
p 2 0 13 907 151 150
p 2 0 43 877 170 166
p 2 0 8 912 144 144
p 2 0 4 916 140 140
p 2 0 6 914 143 142
p 2 0 5 915 141 140
p 2 0 3 917 139 139
p 2 0 5 915 142 141
p 2 0 4 916 140 140
p 2 0 5 915 141 141
p 2 0 3 917 139 139
p 2 0 3 917 139 139
p 2 0 2 918 138 138
p 2 0 1 919 138 138
p 2 0 1 919 138 138
p 2 0 0 920 137 137
p 2 0 2 918 141 139
p 2 0 2 918 139 139
p 2 0 1 919 138 138
p 2 0 1 919 138 138
p 2 0 3 917 140 140
p 2 0 0 920 137 137
p 2 0 3 917 141 140
p 2 0 1 919 138 138
p 2 0 1 919 139 139
i 2 920 0 0 34212 3553
p 2 0 377 543 579 471
p 2 0 372 548 497 462
p 2 0 115 805 254 242
p 2 0 227 693 356 325
p 2 0 108 812 258 234
p 2 0 129 791 243 238
p 2 0 36 884 168 166
p 2 0 50 870 185 179
p 2 0 38 882 185 170
p 2 0 88 832 220 208
p 2 0 35 885 169 166
p 2 0 89 831 212 206
p 2 0 34 886 177 167
p 2 0 73 847 216 196
p 2 0 32 888 170 166
p 2 0 48 872 173 172
p 2 0 19 901 156 152
p 2 0 27 893 163 158
p 2 0 22 898 160 156
p 2 0 49 871 176 174
p 2 0 15 905 156 149
p 2 0 12 908 150 147
p 2 0 15 905 151 149
p 2 0 39 881 181 171
p 2 0 17 903 156 152
p 2 0 14 906 150 149
p 2 0 11 909 147 146
p 2 0 28 892 167 163
p 2 0 20 900 155 155
p 2 0 13 907 148 148
p 2 0 10 910 145 145
p 2 0 8 912 147 144
p 2 0 8 912 147 145
p 2 0 7 913 145 144
p 2 0 2 918 139 139
p 2 0 5 915 142 141
p 2 0 3 917 140 140
i 2 920 0 0 61013 4057
p 2 0 907 13 26225 1490
p 2 0 910 10 29783 1485
p 2 0 907 13 29796 1498
p 2 0 913 7 29869 1497
p 2 0 907 13 30230 1506
p 2 0 911 9 29487 1499
p 2 0 917 3 29938 1505
p 2 0 910 10 29437 1516
p 2 0 912 8 30065 1509
p 2 0 917 3 29516 1501
p 2 0 904 16 29673 1511
p 2 0 915 5 29584 1527
p 2 0 903 17 29964 1506
p 2 0 905 15 29360 1490
p 2 0 912 8 29394 1500
p 2 0 915 5 29520 1508
p 2 0 906 14 29672 1491
p 2 0 912 8 29433 1491
p 2 0 908 12 29948 1505
p 2 0 914 6 29785 1517
p 2 0 909 11 29892 1512
p 2 0 908 12 30463 1523
p 2 0 906 14 29738 1507
p 2 0 912 8 30090 1511
p 2 0 903 17 29983 1514
p 2 0 905 15 30199 1519
p 2 0 916 4 29867 1539
p 2 0 912 8 29696 1524
p 2 0 912 8 29474 1545
p 2 0 909 11 29741 1539
p 2 0 909 11 29563 1555
p 2 0 910 10 29178 1535
p 2 0 912 8 29253 1528
p 2 0 914 6 29590 1542
p 2 0 907 13 29365 1512
p 2 0 911 9 29398 1509
p 2 0 911 9 29428 1523
p 2 0 916 4 29523 1517
p 2 0 908 12 29187 1518
p 2 0 912 8 29529 1516
p 2 0 910 10 29499 1524
p 2 0 906 14 29603 1514
p 2 0 913 7 29866 1532
p 2 0 914 6 29492 1534
p 2 0 906 14 29781 1499
p 2 0 914 6 29595 1527
p 2 0 910 10 29342 1522
p 2 0 913 7 28798 1498
p 2 0 907 13 29209 1526
p 2 0 915 5 28577 1523
p 2 0 912 8 29184 1524
p 2 0 914 6 28980 1509
p 2 0 913 7 29292 1507
p 2 0 908 12 29105 1519
p 2 0 911 9 29285 1524
p 2 0 914 6 28970 1526
p 2 0 905 15 29418 1514
p 2 0 915 5 29448 1524
p 2 0 910 10 29992 1525
p 2 0 915 5 29564 1509
p 2 0 906 14 29995 1508
i 2 920 0 0 12915 3016
p 2 0 542 378 571 534
p 2 0 191 729 304 298
p 2 0 171 749 266 259
p 2 0 82 838 202 200
p 2 0 99 821 202 202
p 2 0 50 870 174 174
p 2 0 40 880 165 165
p 2 0 9 911 146 145
p 2 0 35 885 159 159
p 2 0 4 916 140 140
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 0 5 915 363 144
p 2 0 3 917 144 141
p 2 33 44 843 5739 416
p 2 0 40 880 268 179
p 2 46 138 736 8815 654
p 2 0 126 794 382 250
p 2 67 111 742 11902 809
p 2 0 109 811 459 254
p 2 71 154 695 16522 946
p 2 0 132 788 553 281
p 2 79 177 664 18148 1038
p 2 0 160 760 604 304
p 2 91 181 648 18366 1031
p 2 0 165 755 627 310
p 2 62 300 558 19160 1075
p 2 0 168 752 638 315
p 2 0 93 827 327 226
p 2 53 216 651 20316 997
p 2 0 165 755 637 328
p 2 0 72 848 292 213
p 2 65 339 516 21814 1116
p 2 0 163 757 719 321
p 2 0 77 843 317 210
p 2 60 344 516 25271 1198
p 2 0 176 744 720 335
p 2 0 53 867 233 186
p 2 76 340 504 27150 1295
p 2 0 245 675 767 376
p 2 0 71 849 303 203
p 2 55 384 481 26393 1219
p 2 0 262 658 833 391
p 2 12 413 495 21185 915
p 2 0 194 726 850 349
p 2 10 395 515 21566 901
p 2 0 211 709 894 370
p 2 0 87 833 337 227
p 2 0 87 833 324 217
p 2 0 59 861 268 191
p 2 0 25 895 188 160
p 2 4 320 596 17300 652
p 2 0 193 727 763 333
p 2 1 381 538 13576 621
