# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 602 318 1894 752
p 2 0 646 274 1933 809
p 2 0 596 324 1765 740
p 2 0 647 273 1968 814
p 2 0 589 331 1701 725
p 2 0 641 279 1854 801
p 2 0 620 300 1840 779
p 2 0 618 302 1774 756
p 2 0 623 297 1838 776
p 2 0 622 298 1708 748
i 2 920 0 0 10370 3366
p 2 3 860 57 3485 1082
p 2 14 900 6 7446 1206
p 2 33 853 34 9998 1251
p 2 52 840 28 11939 1381
p 2 19 858 43 13044 1313
p 2 0 847 73 2037 1027
p 2 0 811 109 1939 973
p 2 0 814 106 1934 1003
p 2 0 813 107 1918 951
p 2 0 821 99 2058 1003
p 2 0 811 109 1934 939
p 2 0 814 106 2058 988
p 2 0 811 109 2098 979
p 2 0 836 84 2088 985
p 2 0 817 103 2019 957
p 2 0 831 89 2167 1030
p 2 0 811 109 2021 983
p 2 0 834 86 2185 1019
p 2 0 812 108 2064 979
p 2 0 827 93 2034 990
p 2 0 808 112 2088 977
p 2 0 835 85 2085 1018
i 2 920 0 0 43291 3885
p 2 0 390 530 540 483
p 2 261 641 18 27207 2652
p 2 1 568 351 1810 711
p 2 126 761 33 26838 2279
p 2 0 620 300 1347 732
p 2 149 748 23 29778 2457
p 2 0 649 271 1380 777
p 2 121 773 26 30441 2442
p 2 0 612 308 1918 791
p 2 113 790 17 27059 2246
p 2 0 606 314 1328 732
p 2 120 776 24 32893 2364
p 2 0 646 274 1478 763
p 2 115 779 26 27963 2415
p 2 0 636 284 2019 868
p 2 117 780 23 26454 2266
p 2 0 627 293 1379 754
p 2 118 776 26 29580 2339
p 2 0 669 251 1402 781
p 2 130 766 24 30434 2472
p 2 0 629 291 1773 819
p 2 114 776 30 27573 2260
p 2 0 627 293 1427 790
p 2 126 764 30 32311 2368
p 2 0 617 303 1428 757
p 2 116 774 30 28080 2424
p 2 1 633 286 1975 797
p 2 114 773 33 26559 2256
p 2 0 650 270 1381 765
p 2 119 781 20 29712 2378
p 2 0 633 287 1397 752
p 2 124 772 24 30612 2451
p 2 0 649 271 2020 843
p 2 118 780 22 27906 2281
p 2 0 630 290 1398 777
p 2 124 775 21 32667 2378
p 2 0 631 289 1477 764
p 2 136 754 30 27886 2449
p 2 0 638 282 1951 785
p 2 114 776 30 26252 2246
p 2 0 614 306 1389 747
p 2 119 781 20 29846 2351
p 2 0 630 290 1369 744
p 2 118 767 35 30454 2413
p 2 1 618 301 1948 820
p 2 115 780 25 27495 2258
p 2 0 646 274 1422 772
p 2 119 771 30 32594 2347
p 2 0 654 266 1493 772
p 2 123 770 27 27822 2445
p 2 1 642 277 2087 894
p 2 114 772 34 26603 2233
p 2 0 646 274 1442 799
p 2 116 785 19 29169 2358
p 2 0 598 322 1342 723
p 2 150 740 30 30415 2483
p 2 0 613 307 1419 809
p 2 105 794 21 27613 2245
i 2 920 0 0 55250 4605
p 2 179 741 0 76715 3099
p 2 245 675 0 75200 3193
p 2 194 725 1 70280 3041
p 2 99 817 4 61072 2687
p 2 91 823 6 51863 2527
p 2 22 891 7 30913 1836
p 2 5 857 58 14502 1447
p 2 10 633 277 10884 1136
p 2 8 903 9 27623 1558
p 2 7 764 149 11208 1255
p 2 6 625 289 10424 1101
p 2 2 913 5 24522 1475
p 2 6 725 189 11289 1199
p 2 15 531 374 10660 1069
p 2 11 902 7 26502 1613
p 2 7 756 157 11410 1239
p 2 16 728 176 11038 1227
p 2 5 908 7 23854 1469
p 2 1 752 167 11729 1224
p 2 5 576 339 10549 1072
p 2 3 909 8 26115 1497
p 2 14 694 212 10702 1188
p 2 11 525 384 9796 1013
p 2 2 910 8 25294 1446
p 2 12 753 155 11964 1259
p 2 5 560 355 11237 1048
p 2 13 899 8 26376 1552
p 2 4 699 217 11022 1157
p 2 4 579 337 10527 1035
p 2 12 902 6 23100 1462
p 2 2 700 218 11433 1173
p 2 17 531 372 10571 1054
p 2 14 899 7 25917 1516
p 2 7 703 210 11585 1179
p 2 6 551 363 10315 1020
p 2 5 907 8 23367 1416
p 2 6 723 191 11041 1221
p 2 7 547 366 10328 1029
p 2 2 908 10 26308 1500
p 2 4 682 234 10930 1161
p 2 6 534 380 10701 969
p 2 4 908 8 24351 1433
p 2 6 699 215 11929 1190
p 2 14 540 366 11122 1029
p 2 8 903 9 25308 1488
p 2 7 699 214 12104 1154
i 2 920 0 0 44225 4003
p 2 11 761 148 10529 1238
p 2 99 818 3 46220 2200
p 2 9 819 92 11437 1322
p 2 43 873 4 35592 1861
p 2 3 856 61 10903 1310
p 2 31 886 3 32823 1781
p 2 2 861 57 10461 1315
p 2 102 816 2 43230 2169
p 2 5 827 88 10434 1294
p 2 34 883 3 34352 1848
p 2 12 841 67 10935 1392
p 2 17 903 0 30459 1685
p 2 3 869 48 9946 1358
p 2 76 842 2 42285 2112
p 2 9 822 89 9362 1359
p 2 28 886 6 32924 1786
p 2 3 849 68 8854 1282
p 2 34 884 2 31232 1763
p 2 25 831 64 9248 1360
p 2 95 822 3 43866 2175
p 2 4 837 79 8957 1328
p 2 32 879 9 35247 1816
p 2 4 859 57 9510 1330
p 2 32 887 1 33654 1812
p 2 3 865 52 9636 1347
p 2 89 823 8 44088 2154
p 2 2 820 98 9229 1294
p 2 33 880 7 36313 1831
p 2 5 849 66 9128 1318
p 2 33 886 1 35041 1839
p 2 2 868 50 9189 1322
p 2 87 830 3 42317 2162
p 2 4 821 95 9930 1314
p 2 50 865 5 35876 1927
p 2 5 856 59 7983 1326
p 2 32 888 0 33430 1816
p 2 3 860 57 8190 1291
p 2 83 834 3 44313 2148
p 2 3 832 85 8667 1307
p 2 32 888 0 32819 1795
p 2 3 850 67 8913 1294
p 2 29 891 0 32993 1798
p 2 1 865 54 8805 1304
p 2 78 838 4 40592 2097
p 2 2 835 83 8476 1263
p 2 33 886 1 32859 1772
p 2 0 862 58 7296 1249
p 2 22 897 1 32587 1722
p 2 1 871 48 7428 1246
p 2 82 835 3 40772 2034
p 2 3 829 88 6763 1189
p 2 33 882 5 32662 1746
p 2 0 855 65 7419 1244
p 2 20 899 1 29791 1682
p 2 22 842 56 6802 1219
p 2 111 807 2 44126 2197
p 2 9 806 105 6964 1244
p 2 58 857 5 37678 1947
p 2 1 854 65 7453 1277
p 2 34 886 0 37686 1860
p 2 1 871 48 7302 1278
p 2 64 855 1 37897 2044
p 2 0 844 76 7279 1308
p 2 48 870 2 33051 1890
p 2 0 866 54 7016 1332
p 2 23 896 1 28145 1773
p 2 1 854 65 6736 1320
p 2 72 843 5 36997 2040
p 2 2 830 88 6143 1283
p 2 29 888 3 30790 1847
p 2 0 869 51 7667 1388
p 2 28 892 0 30467 1801
p 2 4 860 56 6876 1344
p 2 262 658 0 37600 2582
p 2 1 758 161 6221 1136
p 2 294 625 1 44056 2823
p 2 12 761 147 7870 1178
p 2 270 646 4 45516 2838
p 2 3 778 139 7861 1165
p 2 248 671 1 28786 2470
p 2 3 836 81 8117 1333
p 2 104 814 2 7644 1831
i 2 920 0 0 52011 4299
p 2 0 235 685 514 362
p 2 222 439 259 55471 2432
p 2 93 449 378 17177 1466
p 2 143 507 270 57508 2130
p 2 0 373 547 1415 532
p 2 227 518 175 69167 2736
p 2 0 406 514 1586 568
p 2 223 452 245 57882 2470
p 2 9 467 444 6253 873
p 2 103 501 316 39957 1625
p 2 0 336 584 1180 478
p 2 89 433 398 31015 1403
p 2 0 266 654 968 419
p 2 26 298 596 19569 763
p 2 7 321 592 2565 528
p 2 6 334 580 15079 652
p 2 0 167 753 696 314
p 2 16 248 656 13678 605
p 2 0 220 700 833 362
p 2 17 220 683 11576 575
p 2 1 125 794 860 278
p 2 13 143 764 8049 415
p 2 0 122 798 497 257
p 2 7 245 668 6482 472
p 2 0 95 825 437 232
p 2 3 153 764 4754 342
p 2 0 145 775 556 276
p 2 1 119 800 3340 290
p 2 0 68 852 348 206
p 2 0 80 840 2896 240
p 2 0 84 836 393 220
p 2 0 95 825 2476 247
p 2 0 42 878 247 178
p 2 0 59 861 2040 210
p 2 0 52 868 305 188
p 2 0 82 838 3567 253
p 2 0 60 860 344 197
p 2 0 46 874 1548 192
p 2 0 75 845 1870 229
p 2 0 75 845 1395 215
p 2 0 47 873 255 181
p 2 1 52 867 2266 216
p 2 0 47 873 287 184
p 2 0 40 880 940 180
p 2 0 44 876 1504 196
p 2 0 41 879 867 182
p 2 0 26 894 212 160
p 2 0 108 812 2237 262
p 2 0 62 858 332 200
p 2 0 67 853 877 205
p 2 0 46 874 256 181
p 2 0 43 877 735 183
p 2 0 20 900 196 157
p 2 0 27 893 668 167
p 2 0 21 899 213 159
p 2 0 16 904 614 154
p 2 0 7 913 168 144
p 2 0 8 912 523 147
p 2 0 5 915 151 142
p 2 0 10 910 513 149
p 2 0 10 910 176 147
p 2 0 10 910 500 149
p 2 0 10 910 194 147
p 2 0 7 913 414 145
p 2 0 5 915 155 143
p 2 0 8 912 412 146
p 2 0 10 910 168 148
p 2 0 9 911 403 150
p 2 0 4 916 159 142
p 2 0 5 915 378 143
p 2 0 4 916 157 142
p 2 0 5 915 341 144
p 2 0 5 915 175 144
p 2 0 6 914 378 146
p 2 0 5 915 157 142
p 2 0 4 916 313 143
i 2 920 0 0 114473 5298
p 2 0 920 0 42436 1513
p 2 0 920 0 49532 1564
p 2 0 919 1 49779 1543
p 2 0 918 2 50232 1562
p 2 0 920 0 50623 1557
p 2 0 920 0 50075 1555
p 2 0 919 1 50332 1549
p 2 0 919 1 50286 1557
p 2 0 919 1 50449 1560
p 2 0 920 0 50100 1556
p 2 0 920 0 50071 1547
p 2 0 919 1 49923 1549
p 2 0 920 0 50526 1541
p 2 0 920 0 49782 1552
p 2 0 920 0 49903 1555
p 2 0 920 0 49388 1556
p 2 0 920 0 50555 1556
p 2 0 919 1 49485 1551
p 2 0 918 2 50063 1560
p 2 0 919 1 49409 1552
p 2 0 919 1 50478 1553
p 2 0 919 1 49495 1542
p 2 0 920 0 49780 1545
p 2 0 918 2 49384 1541
p 2 0 919 1 50181 1544
p 2 0 920 0 49479 1549
p 2 0 919 1 49730 1539
p 2 0 920 0 49299 1546
p 2 0 918 2 49794 1554
p 2 0 919 1 49004 1535
p 2 0 918 2 49185 1542
p 2 0 920 0 48851 1542
p 2 0 920 0 49560 1542
p 2 0 920 0 48625 1538
p 2 0 920 0 48886 1539
p 2 0 920 0 48886 1525
p 2 0 919 1 48582 1528
p 2 0 919 1 49428 1529
p 2 0 920 0 48934 1533
p 2 0 920 0 49321 1529
p 2 0 919 1 49118 1533
p 2 0 919 1 49414 1532
p 2 0 920 0 48850 1540
p 2 0 920 0 48767 1537
p 2 0 918 2 49044 1535
p 2 0 920 0 49124 1529
p 2 0 920 0 48620 1528
p 2 0 919 1 48902 1522
i 2 920 0 0 55583 4406
p 2 14 494 412 25087 1057
p 2 8 453 459 20066 904
p 2 2 417 501 21213 833
p 2 2 400 518 19642 833
p 2 4 419 497 16345 806
p 2 1 432 487 22073 883
p 2 0 442 478 22985 851
p 2 1 435 484 17648 790
p 2 3 424 493 25022 801
p 2 0 304 616 1348 467
p 2 0 155 765 537 285
p 2 0 70 850 276 201
p 2 0 27 893 190 162
p 2 0 46 874 235 180
p 2 0 30 890 212 167
p 2 1 52 867 575 203
p 2 0 20 900 186 157
p 2 3 18 899 887 177
p 2 0 16 904 165 152
p 2 0 12 908 166 148
p 2 0 51 869 881 195
p 2 0 13 907 186 151
p 2 0 32 888 205 165
p 2 0 29 891 897 173
p 2 0 35 885 215 169
p 2 0 42 878 269 179
p 2 1 24 895 497 175
p 2 0 10 910 159 147
p 2 0 15 905 165 151
p 2 1 10 909 769 157
p 2 0 11 909 160 147
p 2 0 6 914 148 142
p 2 0 13 907 850 160
p 2 0 10 910 178 147
p 2 0 2 918 140 139
p 2 0 2 918 141 139
p 2 0 0 920 137 137
p 2 0 1 919 139 139
p 2 7 361 552 37752 925
p 2 0 248 672 1191 408
p 2 0 106 814 432 240
p 2 5 361 554 38221 924
p 2 0 273 647 1327 435
p 2 0 106 814 456 240
p 2 4 370 546 37247 938
p 2 0 267 653 1273 431
p 2 0 112 808 444 246
p 2 7 350 563 36406 934
p 2 0 261 659 1369 435
p 2 0 107 813 419 239
p 2 0 71 849 761 211
p 2 0 60 860 310 196
p 2 0 48 872 277 184
p 2 0 26 894 817 169
p 2 0 13 907 174 149
p 2 0 12 908 170 148
p 2 0 16 904 637 163
p 2 0 15 905 183 151
p 2 0 8 912 162 144
p 2 0 12 908 793 154
p 2 0 21 899 212 158
p 2 0 9 911 159 145
p 2 0 10 910 378 160
p 2 0 4 916 147 142
p 2 0 4 916 148 142
p 2 3 4 913 789 164
p 2 0 3 917 154 140
p 2 0 3 917 145 140
p 2 0 6 914 630 153
p 2 0 6 914 155 142
p 2 0 1 919 140 139
p 2 0 8 912 757 152
p 2 0 5 915 155 142
p 2 0 1 919 140 138
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 3 917 143 140
p 2 0 3 917 146 140
p 2 0 2 918 141 139
p 2 0 3 917 145 140
p 2 0 2 918 141 139
p 2 0 6 914 617 153
p 2 0 4 916 156 142
p 2 0 5 915 776 150
p 2 0 4 916 149 141
p 2 0 0 920 137 137
p 2 0 5 915 611 152
p 2 0 4 916 156 141
p 2 0 0 920 137 137
p 2 0 5 915 782 149
p 2 0 5 915 162 142
p 2 0 2 918 142 139
p 2 0 6 914 613 154
p 2 0 6 914 165 144
p 2 0 3 917 146 140
p 2 0 5 915 778 149
p 2 0 3 917 149 140
p 2 0 0 920 137 137
p 2 0 5 915 363 156
p 2 0 5 915 149 143
i 2 920 0 0 40295 4270
p 2 0 254 666 782 382
p 2 0 207 713 626 333
p 2 83 370 467 28735 1388
p 2 0 299 621 1183 467
p 2 0 157 763 455 287
p 2 93 368 459 33470 1510
p 2 0 286 634 1235 459
p 2 0 134 786 589 270
p 2 99 404 417 36054 1659
p 2 0 310 610 1511 484
p 2 0 170 750 768 305
p 2 74 430 416 37796 1620
p 2 0 334 586 1491 512
p 2 0 155 765 538 292
p 2 67 370 483 30250 1377
p 2 0 287 633 1216 444
p 2 0 158 762 579 289
p 2 59 386 475 32015 1398
p 2 0 282 638 1163 454
p 2 0 145 775 567 282
p 2 20 379 521 30380 1112
p 2 0 293 627 1268 470
p 2 0 159 761 584 298
p 2 25 375 520 32223 1153
p 2 0 281 639 1225 451
p 2 0 136 784 528 275
p 2 10 292 618 21266 826
p 2 0 211 709 976 371
p 2 0 105 815 429 245
p 2 13 256 651 22248 783
p 2 0 195 725 896 354
p 2 0 115 805 451 251
p 2 1 143 776 7370 391
p 2 0 112 808 505 257
p 2 0 63 857 281 200
p 2 0 124 796 5593 343
p 2 0 94 826 470 235
p 2 0 59 861 285 191
p 2 0 111 809 4448 320
p 2 0 71 849 380 211
i 2 920 0 0 87505 4839
p 2 0 80 840 269 212
p 2 0 11 909 191 149
p 2 0 161 759 13835 435
p 2 0 129 791 728 280
p 2 0 87 833 430 221
p 2 0 147 773 12798 421
p 2 0 117 803 665 262
p 2 0 47 873 291 183
p 2 0 162 758 13063 427
p 2 0 150 770 795 296
p 2 0 81 839 399 214
p 2 0 146 774 12571 405
p 2 0 114 806 673 262
p 2 0 66 854 355 202
p 2 0 167 753 13345 454
p 2 0 148 772 791 297
p 2 0 80 840 361 211
p 2 1 146 773 12121 432
p 2 0 109 811 617 256
p 2 0 55 865 295 188
p 2 0 151 769 12736 413
p 2 0 140 780 749 284
p 2 0 80 840 359 214
p 2 0 163 757 12163 412
p 2 0 115 805 656 262
p 2 0 36 884 234 171
p 2 0 176 744 12826 454
p 2 0 133 787 718 281
p 2 0 80 840 353 213
p 2 0 147 773 12093 432
p 2 0 105 815 590 252
p 2 0 57 863 290 190
p 2 0 143 777 12454 405
p 2 0 124 796 719 271
p 2 0 68 852 321 200
p 2 0 154 766 12381 412
p 2 0 110 810 643 260
p 2 0 47 873 264 182
p 2 0 154 766 12959 430
p 2 0 126 794 732 277
p 2 0 53 867 295 188
p 2 0 137 783 11930 414
p 2 0 103 817 607 248
p 2 0 62 858 307 195
p 2 0 147 773 12630 397
p 2 0 122 798 683 267
p 2 0 58 862 302 191
p 2 1 162 757 12802 421
p 2 0 119 801 677 266
p 2 0 75 845 341 209
p 2 0 167 753 13468 439
p 2 0 133 787 773 289
p 2 0 58 862 307 193
p 2 0 152 768 12708 423
p 2 0 104 816 629 254
p 2 0 41 879 259 176
p 2 0 152 768 12463 404
p 2 0 129 791 709 277
p 2 0 66 854 325 198
p 2 0 147 773 12235 403
p 2 0 117 803 677 264
p 2 0 65 855 343 199
p 2 1 161 758 13588 440
p 2 0 129 791 674 275
p 2 0 58 862 350 192
p 2 0 150 770 12172 431
p 2 0 113 807 700 260
p 2 0 61 859 384 197
p 2 1 147 772 12463 405
p 2 0 120 800 682 267
p 2 0 59 861 302 193
p 2 0 151 769 12015 396
p 2 0 102 818 604 249
p 2 0 39 881 244 175
p 2 0 147 773 12433 411
p 2 0 128 792 738 275
p 2 0 74 846 358 207
p 2 0 128 792 11267 399
p 2 0 99 821 553 242
p 2 0 60 860 316 193
p 2 0 148 772 11878 404
p 2 0 127 793 713 276
p 2 0 69 851 332 202
p 2 0 146 774 11983 389
p 2 0 108 812 653 256
p 2 0 50 870 281 183
p 2 0 146 774 12579 422
p 2 0 124 796 682 271
p 2 0 62 858 324 196
p 2 1 136 783 12201 414
p 2 0 112 808 618 262
p 2 0 47 873 270 181
p 2 1 137 782 12902 400
p 2 0 118 802 694 268
p 2 0 54 866 287 187
p 2 0 170 750 12331 426
p 2 0 113 807 600 257
p 2 0 55 865 288 189
p 2 1 148 771 12831 425
p 2 0 114 806 691 262
p 2 0 49 871 293 183
p 2 0 144 776 12385 424
p 2 0 100 820 621 245
p 2 0 32 888 226 168
p 2 0 151 769 12859 409
p 2 0 128 792 703 276
p 2 0 71 849 352 205
p 2 0 126 794 11773 379
p 2 0 100 820 573 244
p 2 0 51 869 329 184
p 2 0 132 788 12336 399
p 2 0 129 791 736 276
p 2 0 59 861 322 196
p 2 0 149 771 11044 403
p 2 0 96 824 583 242
p 2 0 46 874 263 181
p 2 0 134 786 10516 369
p 2 0 115 805 632 263
p 2 0 57 863 307 190
p 2 0 147 773 10132 389
p 2 0 100 820 626 250
p 2 0 38 882 247 172
p 2 1 141 778 10933 398
p 2 0 124 796 631 269
p 2 0 63 857 346 198
p 2 0 123 797 10410 387
p 2 0 97 823 580 242
p 2 0 51 869 305 187
p 2 0 139 781 10716 389
p 2 0 126 794 688 278
p 2 0 71 849 373 206
p 2 0 139 781 10468 387
p 2 0 102 818 595 249
p 2 0 37 883 245 171
p 2 1 136 783 11399 404
p 2 0 120 800 680 269
p 2 0 54 866 307 190
p 2 0 133 787 10123 383
p 2 0 93 827 571 243
p 2 0 50 870 271 185
p 2 0 132 788 10587 374
p 2 0 103 817 635 252
p 2 0 50 870 276 184
p 2 1 146 773 10693 395
p 2 0 101 819 584 245
p 2 0 35 885 248 170
p 2 1 146 773 11158 420
p 2 0 121 799 660 265
p 2 0 68 852 349 201
p 2 0 132 788 10511 388
p 2 0 94 826 588 243
p 2 0 49 871 273 183
p 2 0 134 786 11461 384
p 2 0 118 802 642 262
p 2 0 48 872 282 184
p 2 0 131 789 11158 376
p 2 0 97 823 627 244
p 2 0 50 870 301 186
p 2 0 137 783 12044 409
p 2 0 117 803 670 269
p 2 0 53 867 303 188
p 2 1 134 785 10987 399
p 2 0 95 825 566 240
p 2 0 31 889 219 165
