# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 917 3 64206 1644
p 2 0 913 7 64767 1646
p 2 0 919 1 64272 1645
p 2 0 915 5 64224 1640
p 2 0 918 2 64650 1642
p 2 0 917 3 64254 1639
p 2 0 919 1 64500 1638
p 2 0 913 7 64325 1628
p 2 0 916 4 64538 1647
p 2 0 916 4 64586 1633
p 2 0 916 4 64601 1644
p 2 0 914 6 64310 1649
p 2 0 916 4 64258 1647
p 2 0 914 6 64241 1647
p 2 0 918 2 63960 1643
p 2 0 916 4 64026 1638
p 2 0 919 1 64387 1653
p 2 0 917 3 64157 1632
p 2 0 918 2 63920 1638
p 2 0 920 0 63799 1642
p 2 0 916 4 64207 1625
p 2 0 917 3 63983 1642
p 2 0 916 4 63978 1642
p 2 0 915 5 64289 1640
p 2 0 915 5 63979 1658
p 2 0 915 5 52052 1519
i 2 920 0 0 123833 5455
p 2 0 912 8 55683 1478
p 2 0 914 6 63169 1559
p 2 0 914 6 60481 1534
p 2 0 916 4 62929 1574
p 2 0 915 5 61477 1542
p 2 0 914 6 63422 1590
p 2 0 916 4 61564 1538
p 2 0 915 5 63206 1566
p 2 0 914 6 61588 1546
p 2 0 912 8 62650 1554
p 2 0 915 5 62190 1557
p 2 0 912 8 63186 1574
p 2 0 912 8 62330 1550
p 2 0 912 8 62981 1568
p 2 0 912 8 62605 1563
p 2 0 914 6 63043 1574
p 2 0 916 4 62585 1552
p 2 0 918 2 63241 1577
p 2 0 918 2 62886 1563
p 2 0 919 1 63142 1582
p 2 0 920 0 62977 1585
p 2 0 917 3 63077 1578
p 2 0 917 3 63047 1585
p 2 0 919 1 63189 1595
p 2 0 916 4 62236 1567
p 2 0 914 6 62954 1573
p 2 0 917 3 62049 1567
p 2 0 918 2 62763 1572
p 2 0 912 8 62289 1551
p 2 0 915 5 63457 1579
p 2 0 915 5 62436 1564
p 2 0 914 6 63216 1576
p 2 0 912 8 62974 1564
p 2 0 912 8 63064 1568
p 2 0 913 7 62306 1562
p 2 0 915 5 62882 1571
p 2 0 916 4 62392 1558
p 2 0 914 6 63167 1572
p 2 0 917 3 62805 1573
p 2 0 917 3 63439 1575
p 2 0 917 3 62646 1570
p 2 0 918 2 63408 1594
p 2 0 916 4 63050 1579
p 2 0 916 4 63261 1569
p 2 0 916 4 62710 1583
p 2 0 915 5 62659 1564
p 2 0 914 6 62317 1567
p 2 0 914 6 63118 1579
p 2 0 914 6 62275 1563
p 2 0 915 5 62451 1563
p 2 0 913 7 63164 1580
p 2 0 913 7 62171 1564
p 2 0 916 4 63342 1588
p 2 0 914 6 61859 1558
p 2 0 918 2 62699 1569
p 2 0 917 3 62190 1564
p 2 0 917 3 62962 1584
p 2 0 916 4 62005 1553
p 2 0 918 2 63056 1569
p 2 0 918 2 62578 1570
p 2 0 916 4 62651 1562
p 2 0 913 7 62731 1570
p 2 0 915 5 62599 1578
p 2 0 915 5 62494 1563
i 2 920 0 0 102610 5184
p 2 0 907 13 46815 1511
p 2 0 907 13 50323 1588
p 2 0 910 10 49756 1603
p 2 0 909 11 50747 1612
p 2 0 908 12 50492 1606
p 2 0 910 10 50615 1619
p 2 0 905 15 50653 1629
p 2 0 910 10 50502 1637
p 2 0 908 12 50221 1640
p 2 0 911 9 50208 1633
p 2 0 916 4 50211 1651
p 2 0 917 3 50103 1642
p 2 0 915 5 50365 1632
p 2 0 914 6 50468 1640
p 2 0 914 6 50674 1619
p 2 0 915 5 50294 1626
p 2 0 914 6 50285 1602
p 2 0 913 7 50109 1605
p 2 0 910 10 50558 1599
p 2 0 911 9 50379 1595
p 2 0 907 13 50132 1612
p 2 0 908 12 50495 1596
p 2 0 908 12 50388 1587
p 2 0 905 15 50931 1612
p 2 0 904 16 50191 1597
p 2 0 907 13 50508 1605
p 2 0 907 13 50475 1616
p 2 0 904 16 50785 1617
p 2 0 908 12 50436 1619
p 2 0 905 15 50115 1627
p 2 0 910 10 50230 1622
p 2 0 913 7 50271 1634
p 2 0 913 7 50109 1620
p 2 0 913 7 50166 1632
p 2 0 911 9 50200 1618
p 2 0 915 5 50490 1622
p 2 0 914 6 50373 1614
p 2 0 910 10 50536 1610
p 2 0 910 10 50448 1603
p 2 0 908 12 50420 1591
p 2 0 910 10 50157 1582
p 2 0 907 13 50417 1597
p 2 0 908 12 50201 1579
p 2 0 906 14 50740 1597
p 2 0 905 15 50636 1594
p 2 0 906 14 50624 1608
p 2 0 909 11 50432 1597
p 2 0 905 15 50880 1614
p 2 0 908 12 50695 1615
p 2 0 902 18 50683 1615
p 2 0 907 13 50388 1612
p 2 0 910 10 50526 1640
p 2 0 912 8 50035 1620
p 2 0 916 4 50006 1640
p 2 0 914 6 50117 1618
p 2 0 913 7 50377 1622
p 2 0 911 9 50198 1623
p 2 0 908 12 50130 1603
p 2 0 915 5 50432 1597
p 2 0 909 11 50694 1598
p 2 0 909 11 50184 1594
p 2 0 909 11 50289 1597
p 2 0 907 13 50647 1600
p 2 0 909 11 50749 1601
p 2 0 904 16 50858 1601
p 2 0 905 15 50278 1592
p 2 0 904 16 50507 1598
p 2 0 902 18 50982 1594
p 2 0 905 15 50537 1618
p 2 0 901 19 50582 1604
i 2 920 0 0 66224 4759
p 2 0 160 760 368 287
p 2 89 454 377 45782 1597
p 2 0 336 584 1401 489
p 2 78 440 402 46455 1643
p 2 0 348 572 1524 506
p 2 82 447 391 44332 1589
p 2 0 306 614 1397 467
p 2 67 427 426 42487 1487
p 2 0 338 582 1486 501
p 2 0 236 684 1710 378
p 2 0 120 800 446 253
p 2 0 137 783 1259 275
p 2 0 44 876 247 178
p 2 0 48 872 234 179
p 2 0 68 852 1306 211
p 2 0 117 803 518 251
p 2 0 91 829 404 223
p 2 0 61 859 1221 206
p 2 0 26 894 220 160
p 2 0 31 889 219 165
p 2 0 31 889 1208 177
p 2 0 35 885 257 171
p 2 0 23 897 204 159
p 2 0 85 835 1203 226
p 2 0 36 884 234 171
p 2 0 37 883 237 172
p 2 0 47 873 1085 188
p 2 0 47 873 269 181
p 2 0 24 896 199 158
p 2 0 33 887 1027 175
p 2 0 25 895 218 160
p 2 0 16 904 171 150
p 2 0 18 902 1022 161
p 2 0 18 902 181 153
p 2 0 8 912 155 144
p 2 0 40 880 1058 183
p 2 0 26 894 226 163
p 2 0 17 903 176 152
p 2 0 21 899 905 162
p 2 0 18 902 194 154
p 2 0 14 906 175 149
p 2 0 19 901 1172 163
p 2 0 13 907 183 150
p 2 0 9 911 159 146
p 2 0 16 904 1094 162
p 2 0 13 907 177 149
p 2 0 6 914 155 142
p 2 0 27 893 890 167
p 2 0 10 910 180 147
p 2 0 4 916 148 141
p 2 0 23 897 1085 165
p 2 0 14 906 178 149
p 2 0 5 915 146 141
p 2 0 17 903 1124 164
p 2 0 15 905 183 151
p 2 0 7 913 154 144
p 2 0 15 905 859 157
p 2 0 10 910 176 147
p 2 0 5 915 149 141
p 2 0 17 903 1079 163
p 2 0 8 912 166 145
p 2 0 2 918 142 139
p 2 0 3 917 143 140
p 2 0 2 918 141 139
p 2 0 1 919 140 138
p 2 0 1 919 139 138
p 2 0 1 919 138 138
p 2 0 3 917 143 140
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 1 919 140 138
p 2 0 1 919 139 138
p 2 0 3 917 143 140
p 2 0 16 904 973 159
p 2 0 11 909 184 148
p 2 88 405 427 50552 1692
p 2 0 908 12 24391 1436
p 2 108 808 4 58326 2506
p 2 6 912 2 30108 1773
p 2 112 808 0 64151 2692
p 2 5 906 9 35133 1862
p 2 107 811 2 65272 2678
p 2 0 913 7 35904 1835
p 2 298 622 0 68412 3453
p 2 8 874 38 33366 1953
p 2 77 837 6 62568 2607
p 2 0 864 56 28696 1778
p 2 64 835 21 65568 2487
p 2 0 582 338 2043 830
p 2 0 278 642 730 409
p 2 3 219 698 1555 383
p 2 0 191 729 422 317
p 2 0 188 732 503 315
p 2 0 104 816 1174 257
p 2 0 66 854 277 201
p 2 0 50 870 225 184
p 2 4 91 825 1202 268
p 2 0 36 884 221 172
p 2 0 53 867 275 186
p 2 5 31 884 1348 208
p 2 0 75 845 366 211
p 2 0 22 898 190 157
p 2 0 18 902 179 153
p 2 0 21 899 191 156
p 2 0 18 902 177 152
p 2 0 56 864 293 188
p 2 0 28 892 185 159
p 2 0 14 906 173 149
p 2 1 20 899 904 183
p 2 0 25 895 210 163
p 2 0 40 880 246 175
p 2 4 15 901 918 188
p 2 0 10 910 158 146
p 2 0 15 905 170 150
p 2 5 21 894 1316 198
p 2 0 28 892 211 164
p 2 0 13 907 160 149
p 2 1 24 895 903 185
p 2 0 15 905 189 153
p 2 4 17 899 921 192
p 2 0 14 906 172 150
p 2 0 9 911 155 145
p 2 0 5 915 147 142
p 2 0 1 919 139 138
p 2 0 1 919 138 138
p 2 0 1 919 139 138
p 2 0 0 920 137 137
p 2 0 1 919 140 138
i 2 920 0 0 18289 3471
p 2 364 520 36 21494 3440
p 2 265 622 33 19231 3118
p 2 241 660 19 22348 3110
p 2 190 729 1 21319 2668
p 2 107 813 0 20280 2542
p 2 383 537 0 24626 3624
p 2 86 775 59 14576 2528
p 2 72 821 27 13185 2358
p 2 55 845 20 13417 2401
p 2 96 817 7 14657 2513
p 2 109 807 4 14082 2481
p 2 92 828 0 15071 2471
p 2 72 848 0 14427 2334
p 2 50 870 0 14363 2398
p 2 526 394 0 21249 3698
p 2 108 793 19 13211 2548
p 2 108 779 33 15089 2475
p 2 130 770 20 19128 2722
p 2 124 790 6 21568 2817
p 2 68 830 22 59126 2983
p 2 34 861 25 25661 2197
p 2 15 896 9 23155 2155
p 2 38 875 7 21013 2131
p 2 15 887 18 19474 1967
p 2 32 881 7 18747 2003
p 2 29 872 19 22766 2083
p 2 29 868 23 25829 2159
p 2 26 870 24 24601 2123
p 2 24 887 9 26984 2224
p 2 21 886 13 20475 2050
p 2 54 861 5 22228 2053
p 2 53 862 5 16900 1995
p 2 64 855 1 18681 2067
p 2 50 868 2 23928 2071
p 2 16 884 20 26762 2145
p 2 43 868 9 27427 2186
p 2 35 869 16 26032 2152
p 2 25 884 11 27120 2117
p 2 23 885 12 29014 2191
p 2 62 836 22 27293 2168
p 2 17 880 23 28747 2137
p 2 18 885 17 30150 2213
p 2 25 885 10 27177 2198
p 2 34 879 7 25974 2150
p 2 35 880 5 21425 2040
p 2 33 882 5 23640 2075
p 2 33 884 3 20541 2004
p 2 39 873 8 21937 2049
p 2 40 874 6 16045 1977
p 2 34 881 5 14766 1952
p 2 50 864 6 16286 2031
p 2 20 898 2 20390 1954
p 2 18 902 0 21322 2025
p 2 43 870 7 26192 2177
p 2 18 897 5 25356 2035
p 2 56 856 8 28147 2254
p 2 46 862 12 26808 2170
p 2 48 860 12 27467 2215
p 2 55 850 15 28751 2210
p 2 76 840 4 29040 2321
p 2 49 860 11 30257 2275
p 2 34 875 11 31019 2224
p 2 38 872 10 28667 2226
p 2 57 847 16 28318 2301
p 2 60 847 13 28371 2260
p 2 33 872 15 29653 2211
p 2 47 863 10 27855 2241
p 2 42 862 16 28221 2225
p 2 25 882 13 30291 2174
p 2 35 873 12 28559 2210
p 2 66 848 6 29732 2294
p 2 30 885 5 30308 2225
p 2 21 888 11 30192 2187
p 2 48 866 6 30640 2327
p 2 35 880 5 30796 2274
p 2 56 857 7 30618 2304
p 2 58 857 5 31191 2389
p 2 53 860 7 31116 2347
p 2 58 860 2 30137 2329
p 2 36 875 9 30468 2262
p 2 47 870 3 30247 2312
p 2 44 870 6 28406 2308
p 2 20 899 1 27697 2184
p 2 29 886 5 28609 2165
p 2 14 905 1 25811 2138
p 2 33 884 3 24778 2131
p 2 30 888 2 26381 2120
p 2 24 894 2 24817 2086
p 2 18 900 2 24893 2077
p 2 47 872 1 26147 2163
p 2 19 896 5 23415 2042
p 2 57 860 3 22063 2164
p 2 31 887 2 23618 2178
p 2 68 849 3 20157 2169
p 2 68 847 5 19690 2165
p 2 100 812 8 18979 2186
p 2 53 865 2 16390 2071
p 2 45 873 2 15907 2077
p 2 30 888 2 16510 2061
p 2 49 867 4 16767 2129
p 2 39 879 2 18420 2042
p 2 50 868 2 21348 2149
p 2 24 895 1 20746 2055
p 2 23 894 3 20801 2057
p 2 28 890 2 23279 2126
p 2 12 907 1 23127 2131
p 2 36 883 1 23288 2143
p 2 32 886 2 26435 2185
p 2 41 876 3 26689 2216
p 2 28 889 3 28178 2156
p 2 69 847 4 28082 2257
p 2 52 867 1 29082 2294
p 2 42 877 1 27959 2237
