# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 908 12 20386 1644
p 2 0 906 14 21340 1652
p 2 0 909 11 20707 1637
p 2 0 904 16 21029 1640
p 2 13 891 16 21670 1748
p 2 18 885 17 22073 1717
p 2 17 887 16 21393 1708
p 2 17 886 17 21957 1713
p 2 20 883 17 21966 1727
p 2 22 876 22 22948 1731
p 2 26 878 16 22019 1716
p 2 25 869 26 22794 1698
p 2 25 871 24 21626 1672
p 2 20 873 27 22270 1657
p 2 19 866 35 19982 1602
p 2 17 840 63 19804 1531
p 2 17 831 72 16771 1458
p 2 17 822 81 15496 1387
p 2 8 801 111 8156 1168
p 2 0 508 412 1997 665
p 2 0 500 420 1738 654
p 2 0 454 466 1393 591
p 2 0 301 619 1218 441
p 2 0 226 694 764 367
p 2 0 351 569 1332 501
p 2 0 174 746 678 313
p 2 0 107 813 519 246
p 2 0 95 825 459 232
p 2 0 67 853 393 210
i 2 920 0 0 25115 3888
p 2 578 342 0 30224 4191
p 2 283 637 0 35375 3820
p 2 181 739 0 37407 3463
p 2 116 804 0 36589 3173
p 2 62 858 0 35124 2937
p 2 60 860 0 61389 2797
p 2 7 910 3 29853 1776
p 2 13 904 3 30787 1816
p 2 20 897 3 30924 1839
p 2 17 899 4 30995 1781
p 2 22 894 4 30275 1796
p 2 23 894 3 31217 1791
p 2 31 886 3 31279 1787
p 2 28 883 9 30112 1762
p 2 25 891 4 30280 1752
p 2 0 912 8 28857 1642
p 2 0 915 5 30046 1672
p 2 0 910 10 28882 1650
p 2 0 914 6 29213 1666
p 2 0 913 7 29242 1653
p 2 0 907 13 30013 1659
p 2 0 909 11 29324 1643
p 2 0 910 10 29754 1647
p 2 0 906 14 29465 1632
p 2 0 904 16 30205 1640
p 2 0 912 8 29733 1649
p 2 0 913 7 29354 1644
p 2 0 902 18 29790 1620
p 2 0 910 10 29565 1639
p 2 0 906 14 30368 1632
p 2 0 916 4 29441 1651
p 2 0 915 5 30025 1631
p 2 0 916 4 29099 1630
i 2 920 0 0 21498 4302
p 2 441 479 0 30068 3948
p 2 277 643 0 34043 3580
p 2 183 737 0 33829 3256
p 2 66 853 1 35975 2992
p 2 46 874 0 37939 2907
p 2 36 883 1 62348 2781
p 2 0 915 5 26142 1645
p 2 0 903 17 27557 1650
p 2 0 914 6 28846 1668
p 2 0 905 15 27074 1669
p 2 0 914 6 27177 1661
p 2 0 913 7 26970 1668
p 2 0 915 5 28043 1683
p 2 0 905 15 26884 1661
p 2 0 916 4 27456 1666
p 2 0 902 18 26612 1654
p 2 0 906 14 27691 1676
p 2 0 907 13 26362 1668
p 2 0 910 10 26678 1662
p 2 0 895 25 25854 1650
p 2 0 908 12 27094 1656
p 2 0 908 12 25792 1655
p 2 0 909 11 26360 1655
p 2 0 903 17 26087 1658
p 2 0 902 18 26957 1641
p 2 0 908 12 26043 1653
p 2 0 907 13 26466 1653
p 2 0 908 12 25558 1645
p 2 0 905 15 26285 1635
p 2 0 899 21 25401 1635
p 2 0 906 14 25006 1613
i 2 920 0 0 24013 4139
p 2 550 370 0 27959 4051
p 2 257 659 4 27375 3177
p 2 94 808 18 26299 2700
p 2 88 801 31 25674 2637
p 2 47 866 7 22218 2404
p 2 68 848 4 33246 2415
p 2 1 865 54 12715 1330
p 2 0 819 101 12901 1247
p 2 3 804 113 12959 1244
p 2 2 794 124 13496 1262
p 2 2 827 91 13758 1270
p 2 5 773 142 13459 1259
p 2 2 814 104 13847 1262
p 2 2 813 105 13417 1287
p 2 3 800 117 12962 1232
p 2 2 845 73 13076 1284
p 2 2 820 98 13463 1248
p 2 1 798 121 13570 1256
p 2 3 788 129 13650 1225
p 2 1 759 160 13278 1203
p 2 1 784 135 13677 1229
p 2 6 801 113 14079 1289
p 2 5 790 125 13978 1253
p 2 3 771 146 13230 1216
p 2 1 772 147 13087 1200
p 2 0 545 375 4767 748
p 2 0 371 549 4465 577
p 2 7 240 673 5881 525
i 2 920 0 0 33119 3620
p 2 3 568 349 3786 784
p 2 269 602 49 50461 3267
p 2 1 594 325 5037 892
p 2 188 712 20 61220 3169
p 2 2 632 286 6483 1020
