# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 3 917 201 200
p 2 0 3 917 393 200
p 2 0 3 917 203 200
p 2 0 0 920 197 197
p 2 0 3 917 316 202
p 2 0 2 918 204 200
p 2 0 2 918 206 200
p 2 0 2 918 360 201
p 2 0 1 919 206 198
p 2 0 1 919 199 198
p 2 0 1 919 199 198
p 2 0 1 919 198 198
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 0 2 918 318 201
p 2 0 1 919 198 198
p 2 0 2 918 231 201
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 1 919 198 198
p 2 0 1 919 199 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 22 898 250 215
p 2 1 224 695 15333 634
p 2 0 161 759 816 363
p 2 0 237 683 14667 623
p 2 0 184 736 856 394
p 2 1 232 687 15797 642
p 2 0 172 748 824 375
p 2 4 229 687 17251 687
p 2 0 196 724 945 404
p 2 0 119 801 499 308
p 2 0 84 836 766 279
p 2 0 26 894 254 220
p 2 0 31 889 258 223
p 2 0 38 882 475 239
p 2 0 52 868 298 240
p 2 0 53 867 328 244
p 2 0 41 879 702 238
p 2 0 18 902 227 212
p 2 0 12 908 217 207
p 2 0 13 907 441 212
p 2 0 29 891 261 224
p 2 0 5 915 206 202
p 2 0 10 910 594 211
p 2 0 11 909 222 207
p 2 0 9 911 215 204
p 2 0 22 898 419 227
p 2 0 15 905 237 211
p 2 0 11 909 221 207
p 2 0 13 907 643 211
p 2 0 14 906 222 208
p 2 0 13 907 232 208
p 2 0 18 902 464 217
p 2 0 14 906 228 209
p 2 0 14 906 222 209
p 2 0 22 898 603 221
p 2 0 9 911 215 204
p 2 0 7 913 210 203
p 2 0 5 915 204 200
p 2 0 0 920 197 197
p 2 0 2 918 198 198
p 2 0 0 920 197 197
p 2 0 9 911 432 209
p 2 0 6 914 216 204
p 2 2 277 641 21659 797
p 2 0 203 717 961 411
p 2 12 247 661 20302 815
p 2 0 195 725 901 405
p 2 11 264 645 21205 834
p 2 0 191 729 943 406
p 2 19 263 638 20834 862
p 2 0 230 690 1021 436
p 2 0 89 831 739 281
p 2 0 55 865 301 245
p 2 0 43 877 490 243
p 2 0 58 862 344 250
p 2 0 41 879 720 238
p 2 0 33 887 294 227
p 2 0 11 909 231 207
p 2 0 14 906 439 215
p 2 0 18 902 237 212
p 2 0 19 901 253 214
p 2 0 17 903 547 218
p 2 0 12 908 227 208
p 2 0 6 914 208 202
p 2 0 8 912 414 210
p 2 0 504 416 2231 740
p 2 0 172 748 563 351
p 2 0 54 866 443 249
p 2 0 29 891 242 219
p 2 0 9 911 210 206
p 2 0 20 900 680 220
p 2 0 18 902 231 211
p 2 0 9 911 216 205
p 2 0 12 908 408 214
p 2 0 27 893 257 220
p 2 0 21 899 246 214
p 2 0 25 895 684 223
p 2 0 14 906 233 209
p 2 0 7 913 213 203
p 2 0 9 911 413 209
p 2 0 15 905 222 209
p 2 0 13 907 220 207
p 2 0 17 903 529 216
p 2 0 9 911 214 205
p 2 0 9 911 216 205
p 2 0 9 911 416 210
p 2 0 14 906 226 208
p 2 0 6 914 212 202
p 2 0 14 906 671 214
p 2 0 8 912 222 204
p 2 0 18 902 228 211
p 2 0 10 910 420 212
p 2 0 5 915 209 201
p 2 0 4 916 203 200
p 2 0 7 913 508 208
p 2 0 10 910 216 204
p 2 0 9 911 216 203
p 2 0 1 919 199 198
p 2 0 4 916 206 200
p 2 0 2 918 203 199
p 2 0 3 917 203 199
p 2 0 12 908 432 213
p 2 0 16 904 237 211
p 2 25 334 561 32228 1082
p 2 0 239 681 1168 459
p 2 0 144 776 556 329
p 2 27 317 576 30756 1096
p 2 0 238 682 1046 443
p 2 0 95 825 420 286
p 2 30 305 585 32268 1092
p 2 0 244 676 1140 466
p 2 0 102 818 455 291
p 2 7 343 570 29952 942
p 2 0 241 679 1098 449
p 2 0 89 831 420 276
p 2 13 340 567 32332 999
p 2 0 271 649 1218 488
p 2 0 113 807 511 302
p 2 0 53 867 525 254
p 2 0 36 884 282 228
p 2 0 123 797 558 315
p 2 16 262 642 19897 829
p 2 0 192 728 820 393
p 2 0 90 830 421 281
p 2 9 259 652 18199 768
p 2 0 159 761 808 364
p 2 0 92 828 428 277
p 2 0 243 677 16260 638
p 2 0 214 706 1017 420
p 2 0 80 840 401 271
p 2 5 218 697 17044 659
p 2 0 172 748 872 376
p 2 0 142 778 622 332
p 2 0 68 852 578 260
p 2 0 31 889 272 225
p 2 0 46 874 512 238
p 2 0 59 861 358 250
p 2 0 40 880 284 229
p 2 0 25 895 258 218
p 2 0 25 895 254 216
p 2 0 43 877 337 236
p 2 0 25 895 261 221
p 2 0 26 894 576 221
p 2 0 16 904 239 209
p 2 0 55 865 368 246
p 2 0 37 883 636 233
p 2 0 32 888 270 223
p 2 0 27 893 264 218
p 2 0 40 880 537 239
p 2 0 23 897 272 218
p 2 0 23 897 254 215
p 2 0 32 888 588 229
p 2 0 29 891 285 223
p 2 0 24 896 269 220
p 2 0 11 909 456 212
p 2 0 11 909 233 208
p 2 0 8 912 224 205
p 2 0 12 908 704 214
p 2 0 12 908 232 207
p 2 0 18 902 255 211
p 2 0 16 904 486 216
p 2 0 8 912 221 204
p 2 0 6 914 216 203
p 2 0 9 911 554 210
p 2 0 15 905 246 210
p 2 0 9 911 217 204
p 2 0 8 912 445 211
p 2 0 12 908 223 207
p 2 0 4 916 210 202
p 2 0 13 907 686 212
p 2 0 7 913 217 204
p 2 0 5 915 213 202
p 2 0 14 906 471 215
p 2 0 13 907 236 207
p 2 0 8 912 216 203
p 2 0 4 916 541 205
p 2 0 4 916 210 200
p 2 0 0 920 197 197
p 2 0 5 915 444 207
p 2 0 2 918 204 198
p 2 0 3 917 207 199
p 2 0 4 916 442 206
p 2 0 4 916 209 201
p 2 0 3 917 207 200
p 2 0 10 910 545 207
p 2 0 5 915 212 200
p 2 0 4 916 205 201
p 2 0 6 914 559 207
p 2 0 4 916 209 200
p 2 0 3 917 209 200
p 2 0 5 915 441 206
p 2 0 3 917 207 199
p 2 0 1 919 201 198
p 2 0 8 912 557 209
p 2 0 5 915 214 203
p 2 0 3 917 206 200
p 2 0 5 915 434 210
p 2 0 3 917 206 200
p 2 0 5 915 215 202
p 2 0 7 913 544 206
p 2 0 3 917 205 201
p 2 0 2 918 204 199
p 2 0 5 915 555 206
p 2 0 4 916 218 201
p 2 0 2 918 202 199
p 2 0 8 912 443 210
p 2 0 4 916 212 201
p 2 0 3 917 202 199
p 2 0 5 915 686 207
p 2 0 3 917 205 200
p 2 0 3 917 204 200
p 2 0 7 913 453 209
p 2 0 4 916 209 200
p 2 0 0 920 197 197
p 2 0 4 916 540 206
p 2 0 3 917 212 200
p 2 0 3 917 202 199
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 2 918 201 199
p 2 0 0 920 197 197
p 2 0 4 916 442 205
p 2 0 3 917 211 200
p 2 0 4 916 435 204
p 2 0 3 917 203 199
p 2 0 1 919 200 198
p 2 0 1 919 203 198
p 2 0 2 918 201 199
p 2 0 1 919 202 198
p 2 0 1 919 203 199
p 2 0 1 919 200 198
p 2 0 0 920 197 197
p 2 0 1 919 201 198
i 2 920 0 0 45923 4271
p 2 0 225 695 477 388
p 2 0 197 723 361 351
p 2 154 425 341 41697 2146
p 2 0 363 557 1244 592
p 2 0 139 781 510 333
p 2 145 440 335 44186 2148
p 2 0 308 612 1185 571
p 2 0 162 758 500 346
p 2 133 448 339 47180 2133
p 2 0 309 611 1188 545
p 2 0 172 748 580 356
p 2 149 439 332 47824 2251
p 2 0 300 620 1233 536
p 2 0 143 777 487 338
p 2 0 86 834 366 278
p 2 9 546 365 32148 1343
p 2 0 390 530 1470 601
p 2 11 542 367 25015 1208
p 2 0 370 550 1340 577
p 2 4 535 381 22433 1120
p 2 0 344 576 1219 550
p 2 1 189 730 854 392
p 2 0 132 788 373 311
p 2 4 81 835 1339 294
p 2 0 46 874 273 237
p 2 0 51 869 325 242
p 2 0 43 877 860 253
p 2 0 24 896 258 220
p 2 0 29 891 245 223
p 2 2 23 895 1155 239
p 2 0 23 897 230 214
p 2 0 4 916 201 201
p 2 130 411 379 41737 2088
p 2 0 375 545 1219 616
p 2 0 190 730 528 362
p 2 158 490 272 57850 2404
p 2 0 384 536 1482 646
p 2 0 206 714 624 390
p 2 149 512 259 42743 2227
p 2 0 476 444 1402 688
p 2 0 230 690 604 404
p 2 63 588 269 42650 1864
p 2 0 383 537 1434 607
p 2 0 249 671 597 419
p 2 70 505 345 44525 1894
p 2 0 395 525 1393 610
p 2 0 244 676 609 412
p 2 79 503 338 45603 1926
p 2 0 355 565 1278 578
p 2 0 210 710 598 391
p 2 0 141 779 394 321
p 2 0 170 750 3608 396
p 2 0 125 795 452 305
p 2 0 134 786 3434 362
p 2 0 80 840 406 269
p 2 0 150 770 3631 382
p 2 0 95 825 413 281
p 2 0 114 806 3061 331
p 2 0 66 854 394 259
p 2 0 111 809 3067 329
p 2 0 57 863 359 248
p 2 0 89 831 3514 323
p 2 0 52 868 363 246
p 2 0 107 813 3423 339
p 2 0 61 859 405 258
p 2 0 42 878 300 232
p 2 0 12 908 236 207
p 2 6 483 431 31038 1194
p 2 0 347 573 1419 562
p 2 14 486 420 27804 1217
p 2 0 329 591 1304 546
p 2 6 479 435 25483 1091
p 2 0 331 589 1326 543
p 2 28 467 425 29963 1274
p 2 0 317 603 1360 534
p 2 5 198 717 964 432
p 2 0 85 835 357 273
p 2 9 72 839 1748 311
p 2 0 62 858 314 252
p 2 0 45 875 298 234
p 2 0 42 878 1145 256
p 2 0 32 888 262 226
p 2 0 22 898 238 216
p 2 1 29 890 1514 251
p 2 0 40 880 329 237
p 2 0 34 886 272 225
p 2 5 36 879 570 278
p 2 0 22 898 218 214
p 2 0 12 908 213 208
p 2 9 19 892 1628 264
p 2 0 10 910 217 205
p 2 0 10 910 224 205
p 2 0 26 894 1082 245
p 2 0 27 893 252 222
p 2 0 10 910 212 204
p 2 1 34 885 1517 256
p 2 0 21 899 261 217
p 2 0 16 904 229 210
p 2 7 510 403 31039 1222
p 2 0 364 556 1361 574
p 2 0 128 792 503 317
p 2 6 489 425 28643 1149
p 2 0 314 606 1382 528
p 2 0 140 780 516 324
p 2 4 488 428 30198 1176
p 2 0 324 596 1417 536
p 2 0 169 751 643 357
p 2 5 509 406 29279 1190
p 2 0 332 588 1449 553
p 2 0 131 789 514 315
p 2 0 51 869 292 239
p 2 53 466 401 39845 1606
p 2 0 304 616 1344 526
p 2 19 499 402 33242 1378
p 2 0 360 560 1469 585
p 2 7 520 393 31150 1287
p 2 0 367 553 1534 610
p 2 0 202 718 658 388
p 2 0 123 797 442 306
p 2 8 505 407 33177 1343
p 2 0 357 563 1434 578
p 2 0 141 779 510 322
p 2 6 527 387 31686 1311
p 2 0 361 559 1456 577
p 2 0 123 797 471 310
p 2 7 496 417 30817 1241
p 2 0 338 582 1388 555
p 2 0 119 801 482 307
p 2 9 500 411 29315 1236
p 2 0 358 562 1419 569
p 2 0 142 778 556 327
p 2 0 75 845 696 271
p 2 0 40 880 259 231
p 2 0 54 866 604 251
p 2 0 34 886 312 228
p 2 0 39 881 541 233
p 2 0 27 893 253 219
p 2 0 29 891 636 234
p 2 0 18 902 226 211
p 2 0 38 882 732 234
p 2 0 11 909 234 206
p 2 52 485 383 45374 1705
p 2 8 563 349 36535 1467
p 2 6 566 348 35809 1448
p 2 0 419 501 1648 688
p 2 0 182 738 609 373
p 2 0 115 805 415 303
p 2 68 512 340 44585 1900
p 2 84 501 335 47619 2036
p 2 23 553 344 38468 1635
p 2 11 553 356 35033 1512
p 2 0 396 524 1454 652
p 2 1 224 695 1750 456
p 2 0 193 727 563 373
p 2 1 116 803 1393 334
p 2 0 89 831 354 277
p 2 1 86 833 1456 310
p 2 0 115 805 466 302
p 2 0 90 830 1167 295
p 2 0 77 843 328 262
p 2 0 67 853 926 271
p 2 0 60 860 320 248
p 2 1 67 852 1577 293
p 2 0 33 887 288 227
p 2 1 54 865 1278 275
p 2 0 53 867 292 241
p 2 1 66 853 1370 287
p 2 0 55 865 287 242
p 2 0 70 850 1092 272
p 2 0 52 868 295 240
p 2 0 65 855 905 264
p 2 0 14 906 245 211
p 2 1 43 876 1533 267
p 2 0 22 898 270 224
p 2 1 49 870 1357 272
p 2 0 42 878 295 236
p 2 1 60 859 1431 294
p 2 0 37 883 270 227
i 2 920 0 0 84386 5073
p 2 0 150 770 399 332
p 2 0 105 815 292 285
p 2 0 42 878 624 231
p 2 0 57 863 256 245
p 2 0 17 903 218 211
p 2 0 29 891 668 221
p 2 0 17 903 227 210
p 2 0 12 908 209 205
p 2 0 10 910 590 205
p 2 0 11 909 220 204
p 2 0 13 907 216 206
p 2 0 10 910 681 209
p 2 0 7 913 211 203
p 2 0 9 911 209 204
p 2 1 15 904 522 217
p 2 0 8 912 214 205
p 2 0 7 913 207 202
p 2 0 12 908 689 208
p 2 0 8 912 214 204
p 2 0 2 918 199 199
p 2 0 6 914 616 203
p 2 0 5 915 212 202
p 2 0 5 915 204 200
p 2 0 14 906 648 209
p 2 0 7 913 223 201
p 2 0 7 913 209 203
p 2 1 8 911 562 212
p 2 0 8 912 216 203
p 2 0 5 915 207 202
p 2 0 10 910 644 207
p 2 0 12 908 229 207
p 2 0 4 916 206 200
p 2 0 6 914 650 204
p 2 0 6 914 211 202
p 2 0 4 916 200 200
p 2 0 7 913 636 205
p 2 0 13 907 215 208
p 2 0 5 915 204 202
p 2 0 8 912 588 206
p 2 0 5 915 216 202
p 2 0 6 914 208 202
p 2 0 6 914 574 203
p 2 0 7 913 211 203
p 2 0 2 918 204 199
p 2 0 5 915 516 203
p 2 0 4 916 205 200
p 2 0 3 917 205 199
p 2 0 10 910 688 206
p 2 0 5 915 210 202
p 2 0 1 919 200 198
p 2 0 11 909 620 207
p 2 0 6 914 216 202
p 2 0 5 915 208 201
p 2 0 8 912 622 205
p 2 0 6 914 208 201
p 2 0 1 919 198 198
p 2 1 5 914 556 211
p 2 0 6 914 215 203
p 2 0 2 918 201 199
p 2 0 6 914 636 204
p 2 0 5 915 212 202
p 2 0 1 919 198 198
p 2 0 8 912 654 205
p 2 0 9 911 220 204
p 2 0 12 908 216 207
p 2 0 6 914 642 202
p 2 0 7 913 216 202
p 2 0 3 917 205 200
p 2 0 10 910 606 207
p 2 0 6 914 216 202
p 2 0 3 917 201 199
p 2 0 5 915 573 203
p 2 0 5 915 211 201
p 2 0 0 920 197 197
p 2 0 6 914 521 203
p 2 0 6 914 223 203
p 2 0 4 916 205 200
p 2 0 6 914 680 202
p 2 0 3 917 211 200
p 2 0 2 918 202 198
p 2 0 5 915 595 204
p 2 0 7 913 218 203
p 2 0 1 919 198 198
p 2 0 5 915 626 203
p 2 0 3 917 208 200
p 2 0 1 919 200 198
p 2 1 4 915 549 209
p 2 0 5 915 214 200
p 2 0 3 917 204 200
p 2 0 5 915 636 202
p 2 0 6 914 214 201
p 2 0 1 919 199 198
p 2 0 5 915 657 203
p 2 0 4 916 212 200
p 2 0 0 920 197 197
p 2 0 5 915 644 203
p 2 0 6 914 216 201
p 2 0 5 915 209 202
p 2 1 6 913 499 210
p 2 0 2 918 204 199
p 2 0 2 918 202 199
p 2 0 6 914 675 203
p 2 0 4 916 211 200
p 2 0 0 920 197 197
p 2 0 5 915 598 203
p 2 0 2 918 215 199
p 2 0 1 919 199 198
p 2 0 5 915 680 203
p 2 0 4 916 206 200
p 2 0 1 919 199 198
p 2 0 6 914 602 202
p 2 0 3 917 205 199
p 2 0 1 919 198 198
p 2 0 5 915 516 201
p 2 0 3 917 205 200
p 2 0 2 918 201 198
p 2 0 5 915 675 203
p 2 0 4 916 211 200
p 2 0 2 918 201 199
p 2 0 5 915 587 203
p 2 0 4 916 210 201
p 2 0 2 918 201 199
p 2 0 5 915 673 202
p 2 0 4 916 218 201
p 2 0 0 920 197 197
p 2 0 5 915 608 204
p 2 0 5 915 212 200
p 2 0 1 919 199 198
p 2 0 5 915 513 202
p 2 0 2 918 207 199
i 2 920 0 0 53696 4570
p 2 0 216 704 469 388
p 2 0 208 712 431 377
p 2 0 91 829 310 277
p 2 0 145 775 336 315
p 2 0 70 850 267 253
p 2 0 77 843 646 269
p 2 0 42 878 245 229
p 2 0 62 858 261 245
p 2 0 24 896 645 222
p 2 0 48 872 260 236
p 2 0 9 911 210 205
p 2 0 23 897 415 224
p 2 0 8 912 222 204
p 2 0 3 917 201 199
p 2 0 16 904 638 217
p 2 0 8 912 211 204
p 2 0 7 913 209 201
p 2 0 9 911 320 211
p 2 0 9 911 212 205
p 2 0 0 920 197 197
p 2 0 9 911 771 211
p 2 0 4 916 213 202
p 2 0 3 917 201 199
p 2 0 25 895 415 220
p 2 0 6 914 218 203
p 2 0 8 912 209 204
p 2 0 10 910 620 210
p 2 0 7 913 213 202
p 2 0 5 915 202 200
p 2 0 9 911 320 211
p 2 0 11 909 214 205
p 2 0 2 918 200 199
p 2 0 9 911 775 212
p 2 0 14 906 222 209
p 2 0 4 916 208 201
p 2 0 24 896 412 221
p 2 0 5 915 209 202
p 2 0 9 911 210 205
p 2 0 11 909 632 211
p 2 0 4 916 209 200
p 2 0 1 919 202 198
p 2 0 9 911 395 209
p 2 0 2 918 201 199
p 2 0 4 916 208 201
p 2 0 9 911 279 210
p 2 0 1 919 199 198
p 2 0 3 917 201 200
p 2 0 9 911 561 210
p 2 0 3 917 208 200
p 2 0 1 919 201 199
p 2 0 9 911 626 209
p 2 0 4 916 222 202
p 2 0 3 917 204 199
p 2 0 8 912 393 208
p 2 0 2 918 202 199
p 2 0 1 919 199 199
p 2 0 10 910 618 211
p 2 0 7 913 214 203
p 2 0 5 915 205 201
p 2 0 11 909 331 213
p 2 0 2 918 200 199
p 2 0 3 917 203 201
p 2 0 10 910 777 213
p 2 0 4 916 216 202
p 2 0 2 918 202 199
p 2 0 8 912 396 209
p 2 0 2 918 204 199
p 2 0 1 919 199 198
p 2 0 9 911 621 209
p 2 0 3 917 205 199
p 2 0 2 918 202 199
p 2 0 8 912 316 211
p 2 0 7 913 210 204
p 2 0 2 918 200 199
p 2 0 9 911 775 212
p 2 0 4 916 218 202
p 2 0 1 919 200 198
p 2 0 8 912 400 208
p 2 0 3 917 207 201
p 2 0 1 919 199 198
p 2 0 9 911 622 209
p 2 0 5 915 212 202
p 2 0 2 918 203 199
p 2 0 9 911 298 213
p 2 0 1 919 199 198
p 2 0 0 920 197 197
p 2 0 9 911 777 212
p 2 0 2 918 206 200
p 2 0 0 920 197 197
p 2 0 8 912 398 208
p 2 0 3 917 205 200
p 2 0 1 919 199 198
p 2 0 9 911 624 210
p 2 0 3 917 207 199
p 2 0 0 920 197 197
p 2 0 9 911 397 210
p 2 0 1 919 200 198
p 2 0 2 918 198 198
p 2 0 11 909 631 211
p 2 0 4 916 220 201
p 2 0 2 918 204 198
p 2 0 8 912 398 209
p 2 0 3 917 207 199
p 2 0 9 911 264 208
p 2 0 1 919 199 198
p 2 0 1 919 199 198
i 2 920 0 0 4434 2784
p 2 525 395 0 8825 3088
p 2 293 627 0 11736 2918
p 2 202 718 0 13194 2899
p 2 168 752 0 13879 2822
p 2 151 769 0 14617 2865
p 2 105 815 0 15072 2751
p 2 0 855 65 2448 1316
p 2 0 823 97 1781 1027
p 2 0 752 168 1520 942
p 2 0 785 135 1463 968
p 2 0 692 228 1285 880
p 2 0 745 175 1328 927
p 2 0 686 234 1257 872
p 2 0 687 233 1200 860
p 2 0 663 257 1212 844
p 2 0 659 261 1136 830
p 2 0 665 255 1174 845
p 2 0 650 270 1083 814
p 2 0 615 305 1027 776
p 2 0 639 281 1058 802
p 2 0 619 301 1007 771
p 2 0 624 296 1019 778
p 2 0 644 276 1057 803
p 2 0 609 311 994 767
p 2 0 634 286 1112 794
p 2 0 585 335 958 740
p 2 0 597 323 992 746
p 2 0 572 348 916 723
p 2 0 562 358 899 712
p 2 0 561 359 916 715
p 2 0 583 337 906 730
p 2 0 557 363 910 707
p 2 0 545 375 934 712
p 2 0 529 391 856 685
p 2 0 545 375 872 690
p 2 0 582 338 916 726
p 2 0 533 387 877 694
p 2 0 559 361 889 712
p 2 0 588 332 889 728
p 2 0 550 370 852 692
p 2 0 530 390 830 673
p 2 0 541 379 853 686
p 2 0 569 351 904 717
p 2 0 545 375 854 692
p 2 0 553 367 889 697
p 2 0 526 394 858 686
p 2 0 525 395 879 677
p 2 0 552 368 870 702
p 2 0 561 359 936 710
p 2 0 539 381 844 685
p 2 0 587 333 907 725
p 2 0 539 381 879 689
p 2 0 540 380 882 689
p 2 0 561 359 890 710
p 2 0 549 371 881 692
p 2 0 554 366 851 695
p 2 0 545 375 904 699
p 2 0 537 383 831 674
p 2 0 530 390 862 683
p 2 0 501 419 813 659
p 2 0 549 371 845 685
p 2 0 539 381 871 686
p 2 0 550 370 844 691
p 2 0 573 347 889 719
p 2 0 507 413 832 657
p 2 0 539 381 829 675
p 2 0 520 400 849 664
p 2 0 503 417 782 646
p 2 0 516 404 860 669
p 2 0 536 384 825 672
p 2 0 549 371 848 688
p 2 0 560 360 878 702
p 2 0 503 417 801 646
p 2 0 499 421 806 647
p 2 0 504 416 806 649
p 2 0 502 418 800 645
p 2 0 551 369 866 686
p 2 0 553 367 865 694
p 2 0 528 392 802 666
p 2 0 520 400 817 673
p 2 0 494 426 807 649
p 2 0 560 360 901 705
p 2 0 535 385 826 679
p 2 0 516 404 823 668
p 2 0 515 405 819 661
p 2 0 497 423 796 645
p 2 0 508 412 802 653
p 2 0 587 333 905 723
i 2 920 0 0 22954 3589
p 2 0 716 204 1327 872
p 2 0 656 264 1135 808
p 2 5 725 190 9372 1076
p 2 0 675 245 1734 836
p 2 0 640 280 1576 790
p 2 1 665 254 8662 971
p 2 0 624 296 1517 784
p 2 0 579 341 1187 724
p 2 6 653 261 9561 977
p 2 0 617 303 1491 772
p 2 0 578 342 1238 720
p 2 8 587 325 9585 940
p 2 0 571 349 1440 722
p 2 0 560 360 1221 701
p 2 16 608 296 10118 1018
p 2 0 579 341 1413 738
p 2 0 545 375 1240 690
p 2 1 568 351 8274 876
p 2 0 553 367 1368 715
p 2 0 586 334 1372 726
p 2 0 600 320 8976 904
p 2 0 579 341 1473 729
p 2 0 539 381 1180 679
p 2 0 572 348 8447 887
p 2 0 552 368 1482 709
p 2 0 571 349 1246 707
p 2 12 555 353 9475 897
p 2 0 548 372 1384 704
p 2 0 547 373 1127 681
p 2 9 566 345 9165 915
p 2 0 546 374 1416 705
p 2 0 558 362 1316 706
p 2 11 591 318 9711 943
p 2 0 562 358 1471 711
p 2 0 502 418 1061 650
p 2 8 543 369 9908 918
p 2 0 522 398 1312 674
p 2 0 452 468 975 604
p 2 8 577 335 8458 920
p 2 0 531 389 1345 691
p 2 0 556 364 1193 693
p 2 12 505 403 9208 872
p 2 0 576 344 1429 719
p 2 0 529 391 1066 665
p 2 4 547 369 8658 875
p 2 0 528 392 1471 694
p 2 0 502 418 1008 638
p 2 0 555 365 8431 856
p 2 0 533 387 1424 695
p 2 0 499 421 1093 640
p 2 6 552 362 9360 879
p 2 0 539 381 1311 689
p 2 0 497 423 1086 627
p 2 8 554 358 9401 890
p 2 0 481 439 1435 646
p 2 0 525 395 1209 666
p 2 16 542 362 10057 952
p 2 0 485 435 1265 643
p 2 0 492 428 977 627
p 2 1 516 403 8159 823
p 2 0 532 388 1330 686
p 2 0 535 385 1278 676
p 2 0 530 390 8916 833
p 2 0 488 432 1383 659
p 2 0 469 451 1162 624
p 2 0 553 367 8256 863
p 2 0 524 396 1291 677
p 2 0 453 467 972 603
p 2 2 531 387 8822 838
p 2 0 503 417 1297 656
p 2 0 566 354 1264 696
p 2 1 535 384 8769 833
p 2 0 549 371 1607 701
p 2 0 462 458 1065 611
p 2 11 540 369 9771 901
p 2 0 502 418 1399 668
p 2 0 475 445 1027 611
p 2 15 512 393 10069 930
p 2 0 480 440 1241 643
p 2 0 483 437 1053 633
p 2 0 561 359 8117 846
p 2 0 510 410 1375 660
p 2 0 470 450 1036 613
p 2 0 560 360 8714 856
p 2 0 487 433 1362 641
p 2 0 538 382 1178 670
p 2 1 538 381 11237 934
p 2 0 499 421 2258 682
p 2 6 529 385 10534 926
p 2 15 560 345 11851 1028
p 2 24 505 391 12893 1080
p 2 0 541 379 1481 693
p 2 5 516 399 11194 944
p 2 0 511 409 1557 673
p 2 21 537 362 12252 1040
p 2 0 499 421 1306 659
p 2 6 597 317 10582 993
p 2 0 596 324 1590 745
p 2 4 573 343 10917 969
p 2 0 530 390 1526 698
p 2 1 521 398 11046 907
p 2 0 581 339 1725 750
p 2 12 532 376 10175 956
p 2 0 534 386 1461 704
p 2 23 486 411 11048 977
p 2 0 539 381 1522 708
p 2 4 549 367 11001 949
p 2 0 513 407 1608 681
p 2 21 530 369 12288 1047
p 2 0 534 386 1411 697
p 2 7 548 365 10403 955
p 2 0 556 364 1593 720
p 2 5 563 352 10932 955
p 2 0 498 422 1422 668
p 2 1 562 357 11133 958
p 2 0 505 415 1429 674
p 2 7 522 391 10188 933
p 2 0 510 410 1453 681
p 2 18 552 350 10814 993
p 2 0 503 417 1367 666
p 2 4 542 374 11329 971
p 2 0 482 438 1588 658
p 2 20 537 363 12279 1032
p 2 0 486 434 1245 653
p 2 5 562 353 10588 946
p 2 0 575 345 1743 735
p 2 5 572 343 10995 974
p 2 0 538 382 1510 697
p 2 1 576 343 10989 949
p 2 0 594 326 1654 752
p 2 12 532 376 10169 952
p 2 0 515 405 1438 676
p 2 21 579 320 11051 1045
p 2 0 515 405 1468 683
p 2 5 573 342 10932 969
p 2 0 504 416 1591 683
p 2 23 553 344 12239 1056
p 2 0 529 391 1414 696
p 2 6 572 342 10597 965
p 2 0 531 389 1545 698
p 2 3 542 375 10968 939
p 2 0 526 394 1550 693
p 2 1 553 366 10999 934
p 2 4 551 365 10584 942
p 2 0 539 381 1553 713
p 2 11 546 363 10215 964
p 2 0 505 415 1415 674
p 2 4 546 370 11100 952
p 2 0 522 398 1602 681
p 2 23 498 399 12229 1028
p 2 0 586 334 1674 740
p 2 6 533 381 10371 920
p 2 0 566 354 1472 735
p 2 4 543 373 10868 942
p 2 0 529 391 1486 685
p 2 1 481 438 11057 872
p 2 0 564 356 1625 708
p 2 6 514 400 10499 919
p 2 0 518 402 1435 675
p 2 12 521 387 10321 946
p 2 0 527 393 1459 682
p 2 4 591 325 11215 1000
p 2 0 522 398 1624 683
p 2 19 655 246 18688 1343
p 2 0 622 298 1895 798
p 2 5 671 244 15989 1192
p 2 0 571 349 1828 757
p 2 4 704 212 17419 1222
p 2 0 581 339 2094 777
p 2 17 581 322 15261 1124
p 2 0 648 272 1761 801
p 2 1 629 290 12697 1022
p 2 0 651 269 1849 806
p 2 4 582 334 12659 1001
p 2 0 585 335 1699 754
p 2 16 555 349 15093 1107
p 2 0 610 310 2031 775
p 2 1 586 333 13347 974
p 2 0 576 344 2790 754
p 2 4 616 300 14298 1024
p 2 0 603 317 1924 762
p 2 17 623 280 14812 1140
p 2 0 549 371 1661 721
p 2 1 581 338 12687 985
p 2 0 622 298 2091 788
p 2 3 591 326 12363 1006
p 2 0 525 395 1581 693
p 2 15 561 344 15209 1120
p 2 0 531 389 1545 711
p 2 0 570 350 13097 957
p 2 0 577 343 2793 757
p 2 3 564 353 14237 990
p 2 0 600 320 1928 753
p 2 18 605 297 14976 1144
p 2 0 555 365 1520 714
p 2 0 612 308 12676 988
p 2 0 564 356 2066 749
p 2 2 571 347 12583 979
p 2 0 546 374 1631 718
p 2 16 570 334 15122 1105
